adminyear,grade,org_code,DistrictName,SchoolName,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2009,06,02400010,Plympton,"Dennett Elementary",MATH,31,,,0.94,0.9,0.97,0.94,0.9,0.97,3.13,0.68,3.32,0.68,0.94,0.94,0.97,0.81,0.84,0.68,0.84,0.94,0.94,0.94,0.84,0.9,3.26,0.97,0.97,0.97,0.87,0.81,2.94,0.81,0.87,2.52,0.87,0.52,0.77,0.65,0.61,0.84,0.87,,,,,,
2009,04,02420010,Provincetown,"Veterans Memorial Elem",ELA,12,6.92,6.33,0.58,1,0.92,0.83,0.92,0.67,1,0.92,1.92,0.75,0.5,0.75,0.92,1,0.67,0.75,2.33,0.83,0.75,0.75,0.83,0.75,0.67,1,0.75,0.92,2.33,0.83,0.92,1,0.58,0.92,0.83,0.75,1,2.33,0.67,0.92,0.83,0.67,,,,,
2009,04,02420010,Provincetown,"Veterans Memorial Elem",MATH,12,,,0.17,0.5,0.75,2.67,0.58,1.83,1,0.5,0.75,0.42,0.42,0.08,0.58,0.75,0.83,0.58,0.67,1,0.75,0.5,0.92,0.25,0.92,0.42,0.75,0.58,0.08,2.83,0.67,0.75,0.5,0.92,2.83,0.5,0.58,2.67,0.67,0.42,0.67,,,,,,
2009,05,02420010,Provincetown,"Veterans Memorial Elem",ELA,11,,,0.82,1,0.91,0.64,0.91,0.91,0.73,1,2.55,0.73,0.55,1,0.82,1,1,0.91,2.27,1,0.64,0.82,0.91,0.91,0.73,0.91,0.55,0.82,2.36,0.91,0.91,0.73,0.82,0.82,1,0.73,0.73,2.45,0.91,0.91,0.91,0.82,,,,,
2009,05,02420010,Provincetown,"Veterans Memorial Elem",MATH,11,,,0.64,0.73,1,0.45,0.45,0.64,0.55,0.73,0.55,0.45,1.82,0.82,2.09,0.73,0.64,0.45,0.55,0.55,0.82,0.82,0.27,0.55,3.64,0.45,2.27,1,1.82,0.82,0.36,0.64,0.45,0.64,0.55,0.64,0.55,0.82,0.18,0.64,0.64,,,,,,
2009,05,02420010,Provincetown,"Veterans Memorial Elem",SCI,11,,,0.91,0.73,0.82,0.91,0.91,0.73,0.82,0.91,0.82,1,0.45,0.73,0.82,0.82,1,0.27,0.55,2.55,2.36,1,0.91,1,0.36,0.82,0.82,1,0.45,0.82,0.82,2,1.91,1,0.82,0.27,1,0.82,0.91,0.64,3.09,,,,,,
2009,08,02420505,Provincetown,"Provincetown High",ELA,17,,,0.82,0.76,0.82,0.82,0.59,0.71,0.88,3.18,0.65,0.76,0.82,0.88,0.82,0.94,0.76,1,2.71,0.76,0.71,0.88,0.59,0.59,0.59,0.59,0.76,2.88,1,0.71,0.71,0.82,0.94,0.82,0.88,0.76,2.76,0.88,1,0.94,0.94,1,,,,,
2009,08,02420505,Provincetown,"Provincetown High",MATH,17,,,0.35,0.65,0.76,0.94,0.71,0.76,0.82,0.47,0.47,0.65,1.59,0.71,0.76,1.59,0.71,0.82,0.65,0.94,0.65,0.53,0.47,2.29,0.65,0.41,0.53,0.59,0.82,0.65,0.71,0.59,0.53,2.35,1,0.88,0.71,0.71,0.76,0.53,1.59,,,,,,
2009,08,02420505,Provincetown,"Provincetown High",SCI,17,,,0.59,0.76,0.65,0.71,0.82,0.71,0.71,0.47,1.71,0.76,0.88,0.65,0.59,0.65,0.94,0.41,0.82,0.71,1.88,0.82,0.76,0.71,0.65,0.71,0.65,0.18,0.82,0.53,2.82,1,0.53,0.71,0.82,0.82,0.65,0.76,0.53,1.53,1.41,,,,,,
2009,10,02420505,Provincetown,"Provincetown High",ELA,15,8.07,7.6,1,1,0.93,0.87,0.8,0.8,0.73,3.2,0.73,0.93,0.87,1,0.8,0.87,0.67,0.87,0.93,3.27,0.67,0.93,0.87,0.8,0.93,0.8,0.8,0.8,2.93,0.4,0.67,0.87,0.93,0.53,0.93,0.93,3.27,0.73,0.73,0.73,0.6,0.93,,,,,
2009,10,02420505,Provincetown,"Provincetown High",MATH,15,,,0.93,0.4,0.67,0.53,0.53,0.47,0.87,0.8,0.87,0.33,0.6,0.4,0.87,0.8,0.93,0.73,3.13,0.6,0.67,2.27,2.87,0.87,0.8,0.4,0.53,0.33,0.6,0.47,0.47,0.73,2.6,0.67,0.8,0.47,0.8,0.6,0.6,0.4,0.4,0.4,2.67,2.87,,,
2009,03,02430020,Quincy,"Beechwood Knoll Elem",ELA,61,,,0.85,0.93,0.89,0.85,0.8,0.93,0.84,0.9,1.75,0.7,0.9,0.84,0.77,0.9,0.9,0.74,0.74,0.92,0.85,0.85,0.93,0.87,0.93,0.56,0.97,0.89,0.93,0.79,0.77,0.82,0.7,0.87,0.87,1.49,0.67,0.54,0.85,0.64,0.7,0.74,0.87,0.74,,,
2009,03,02430020,Quincy,"Beechwood Knoll Elem",MATH,61,,,0.93,0.95,0.87,0.87,0.9,0.87,0.75,0.74,0.92,0.74,0.93,1.2,0.75,1.08,0.67,0.89,0.95,0.28,0.82,1.57,0.8,0.93,0.87,0.93,1.36,0.85,0.82,0.67,0.9,0.74,0.8,0.64,0.87,0.89,1.69,,,,,,,,,,
2009,04,02430020,Quincy,"Beechwood Knoll Elem",ELA,50,7.6,7.2,0.74,0.98,0.84,0.76,0.92,0.88,0.94,0.84,2.4,0.9,0.72,0.84,0.92,0.96,0.72,0.88,2.36,0.82,0.84,0.74,0.78,0.9,0.62,0.78,0.76,0.86,2.34,0.8,0.76,0.94,0.74,0.8,0.84,0.86,0.88,2.06,0.9,0.88,0.76,0.64,,,,,
2009,04,02430020,Quincy,"Beechwood Knoll Elem",MATH,50,,,0.68,0.96,0.8,3.14,0.82,3.32,0.9,0.82,0.98,0.8,0.64,0.8,0.96,0.84,0.84,0.92,0.8,0.9,0.74,0.94,0.84,0.66,0.96,0.52,0.84,0.76,0.68,3.18,0.88,0.88,0.82,0.94,3.42,0.68,0.76,3.58,0.8,0.74,0.78,,,,,,
2009,05,02430020,Quincy,"Beechwood Knoll Elem",ELA,54,,,0.93,0.83,0.83,0.91,0.91,0.8,0.89,0.98,2.26,0.85,0.61,0.78,0.74,0.85,0.76,0.65,2.07,0.96,0.72,0.94,0.91,0.89,0.74,0.85,0.89,0.74,2.04,0.93,0.87,0.76,0.7,0.87,0.83,0.85,0.89,2.2,0.8,0.89,0.74,0.7,,,,,
2009,05,02430020,Quincy,"Beechwood Knoll Elem",MATH,54,,,0.87,0.83,0.83,0.74,0.89,0.81,0.87,0.83,0.7,0.52,2.98,0.8,3.11,0.8,0.56,0.81,0.74,0.96,0.74,0.98,0.46,0.76,3.3,0.67,2.52,0.91,2.31,0.91,0.65,0.76,0.69,1,0.78,0.89,0.7,0.87,0.33,0.91,0.81,,,,,,
2009,05,02430020,Quincy,"Beechwood Knoll Elem",SCI,54,,,0.89,0.43,0.59,0.61,0.65,0.7,0.83,0.76,0.57,0.89,0.46,0.87,0.78,0.8,0.93,0.85,0.48,2.57,1.74,0.76,0.85,0.87,0.61,0.74,0.83,0.89,0.69,0.78,0.93,2.87,1.56,0.91,0.78,0.8,0.87,0.63,0.85,0.76,3.28,,,,,,
2009,03,02430025,Quincy,"Charles A Bernazzani Elem",ELA,60,,,0.78,0.98,0.93,0.87,0.8,0.9,0.83,0.77,1.67,0.68,0.9,0.78,0.7,0.78,0.95,0.73,0.73,0.78,0.88,0.73,0.97,0.9,0.97,0.47,0.95,0.8,0.85,0.82,0.83,0.77,0.65,0.85,0.73,1.17,0.68,0.5,0.87,0.53,0.68,0.68,0.88,0.82,,,
2009,03,02430025,Quincy,"Charles A Bernazzani Elem",MATH,60,,,0.9,0.97,0.85,0.85,0.83,0.8,0.48,0.92,0.82,0.5,0.93,1.15,0.77,0.87,0.7,0.83,0.93,0.27,0.88,1.4,0.82,0.73,0.73,0.85,1.32,0.8,0.88,0.75,0.92,0.38,0.73,0.85,0.8,0.9,1.48,,,,,,,,,,
2009,04,02430025,Quincy,"Charles A Bernazzani Elem",ELA,59,6.02,5.97,0.64,0.92,0.54,0.86,0.9,0.81,0.98,0.86,1.66,0.8,0.68,0.9,0.8,0.85,0.71,0.85,1.66,0.8,0.69,0.83,0.75,0.92,0.49,0.95,0.83,0.76,1.53,0.76,0.69,0.8,0.59,0.71,0.8,0.78,0.9,1.59,0.92,0.95,0.83,0.64,,,,,
2009,04,02430025,Quincy,"Charles A Bernazzani Elem",MATH,59,,,0.17,0.68,0.76,2.64,0.19,2.24,0.98,0.61,0.85,0.22,0.61,0.42,0.95,0.78,0.63,0.76,0.8,0.93,0.86,0.37,0.76,0.27,0.71,0.37,0.64,0.51,0.37,2.42,0.61,0.61,0.66,0.85,3.1,0.46,0.64,2.1,0.71,0.56,0.49,,,,,,
2009,05,02430025,Quincy,"Charles A Bernazzani Elem",ELA,55,,,0.91,0.8,0.75,0.85,0.82,0.87,0.82,0.96,2.51,0.84,0.64,0.85,0.69,0.93,0.85,0.67,2.15,0.93,0.78,0.96,0.91,0.89,0.78,0.89,0.82,0.75,2.13,0.91,0.84,0.8,0.6,0.87,0.8,0.71,0.98,2.49,0.78,0.85,0.89,0.69,,,,,
2009,05,02430025,Quincy,"Charles A Bernazzani Elem",MATH,55,,,0.78,0.71,0.78,0.82,0.76,0.8,0.8,0.82,0.76,0.42,3.04,0.89,3.49,0.69,0.36,0.78,0.71,0.95,0.82,0.95,0.44,0.78,3.47,0.67,2.24,0.89,2.25,0.89,0.87,0.58,0.91,0.93,0.84,0.85,0.85,0.8,0.73,0.82,0.8,,,,,,
2009,05,02430025,Quincy,"Charles A Bernazzani Elem",SCI,55,,,0.95,0.78,0.84,0.89,0.6,0.8,0.91,0.69,0.69,1,0.65,0.89,0.87,0.87,0.95,0.42,0.45,2.33,1.51,1,0.91,0.85,0.75,0.6,0.76,0.89,0.71,0.55,0.91,2.09,1.71,0.84,0.8,0.8,0.93,0.84,0.76,0.64,3.15,,,,,,
2009,03,02430035,Quincy,"Lincoln-Hancock Comm Sch",ELA,68,,,0.88,0.96,0.94,0.87,0.78,0.78,0.78,0.85,1.69,0.59,0.94,0.74,0.71,0.72,0.97,0.6,0.76,0.75,0.81,0.93,0.91,0.94,0.9,0.5,0.9,0.9,0.85,0.81,0.74,0.76,0.57,0.65,0.88,1.44,0.6,0.53,0.78,0.62,0.66,0.6,0.81,0.81,,,
2009,03,02430035,Quincy,"Lincoln-Hancock Comm Sch",MATH,68,,,0.87,0.96,0.79,0.75,0.87,0.66,0.6,0.87,0.72,0.56,0.88,1.13,0.68,0.99,0.71,0.81,0.85,0.47,0.84,1.31,0.75,0.71,0.69,0.84,1.12,0.68,0.74,0.38,0.81,0.62,0.56,0.81,0.66,0.81,1.37,,,,,,,,,,
2009,04,02430035,Quincy,"Lincoln-Hancock Comm Sch",ELA,84,5.55,5.58,0.63,0.9,0.67,0.76,0.81,0.69,0.93,0.7,1.67,0.71,0.52,0.82,0.85,0.9,0.57,0.55,1.58,0.8,0.57,0.71,0.75,0.9,0.31,0.85,0.76,0.63,1.67,0.74,0.62,0.75,0.63,0.8,0.81,0.73,0.88,1.55,0.8,0.83,0.61,0.61,,,,,
2009,04,02430035,Quincy,"Lincoln-Hancock Comm Sch",MATH,84,,,0.5,0.51,0.71,2.46,0.32,1.98,0.87,0.74,0.76,0.23,0.46,0.39,0.9,0.71,0.69,0.64,0.7,0.87,0.71,0.42,0.4,0.29,0.67,0.48,0.65,0.62,0.33,2.33,0.58,0.52,0.62,0.75,2.99,0.4,0.48,2.27,0.52,0.45,0.48,,,,,,
2009,05,02430035,Quincy,"Lincoln-Hancock Comm Sch",ELA,63,,,0.89,0.83,0.7,0.81,0.81,0.71,0.63,0.98,2.05,0.78,0.51,0.76,0.73,0.87,0.71,0.6,2.03,0.92,0.79,0.97,0.9,0.9,0.71,0.73,0.76,0.81,1.89,0.83,0.81,0.76,0.6,0.76,0.83,0.68,0.87,2.1,0.73,0.87,0.84,0.68,,,,,
2009,05,02430035,Quincy,"Lincoln-Hancock Comm Sch",MATH,63,,,0.73,0.78,0.68,0.75,0.75,0.62,0.51,0.67,0.4,0.57,2.51,0.63,2.43,0.84,0.43,0.7,0.67,0.81,0.51,0.78,0.27,0.68,3.29,0.48,1.97,0.79,2.03,0.89,0.46,0.63,0.49,0.9,0.59,0.63,0.46,0.65,0.25,0.68,0.6,,,,,,
2009,05,02430035,Quincy,"Lincoln-Hancock Comm Sch",SCI,63,,,0.92,0.41,0.54,0.51,0.63,0.81,0.7,0.73,0.44,0.86,0.49,0.83,0.68,0.84,0.83,0.68,0.46,2.1,2.03,0.83,0.68,0.81,0.76,0.62,0.65,0.89,0.49,0.52,0.83,1.48,1.57,0.9,0.75,0.57,0.86,0.68,0.76,0.67,3.22,,,,,,
2009,03,02430040,Quincy,"Atherton Hough",ELA,42,,,0.74,1,0.93,0.88,0.79,0.86,0.83,0.95,1.43,0.69,0.95,0.74,0.88,0.88,0.93,0.71,0.9,0.79,0.88,0.79,1,0.9,0.9,0.52,0.9,0.83,0.79,0.76,0.76,0.79,0.67,0.71,0.67,1.29,0.64,0.52,0.95,0.64,0.71,0.48,0.83,0.76,,,
2009,03,02430040,Quincy,"Atherton Hough",MATH,42,,,0.93,0.93,0.86,0.76,0.9,0.71,0.26,0.76,0.88,0.64,0.93,1.26,0.69,0.62,0.76,0.62,0.86,0.45,0.76,1.43,0.9,0.74,0.93,0.83,1.19,0.6,0.88,0.76,0.81,0.45,0.64,0.9,0.79,0.86,1.57,,,,,,,,,,
2009,04,02430040,Quincy,"Atherton Hough",ELA,29,5.83,5.83,0.59,0.9,0.76,0.66,0.86,0.72,0.97,0.86,1.72,0.69,0.59,0.86,0.97,0.93,0.66,0.69,1.97,0.79,0.86,0.79,0.83,0.86,0.52,0.9,0.86,0.69,1.86,0.69,0.86,0.86,0.76,0.76,0.86,0.66,0.86,2,0.76,0.93,0.59,0.59,,,,,
2009,04,02430040,Quincy,"Atherton Hough",MATH,29,,,0.17,0.76,0.55,3.1,0.55,2.59,0.83,0.38,0.83,0.34,0.34,0.31,0.83,0.76,0.76,0.66,0.69,0.93,0.66,0.34,0.69,0.28,0.66,0.52,0.69,0.55,0.28,3,0.83,0.62,0.72,0.86,3,0.28,0.52,2.38,0.79,0.72,0.45,,,,,,
2009,05,02430040,Quincy,"Atherton Hough",ELA,37,,,0.89,0.73,0.68,0.78,0.84,0.86,0.68,0.86,2.11,0.84,0.46,0.73,0.62,0.78,0.78,0.57,1.81,0.78,0.65,0.86,0.81,0.73,0.76,0.84,0.78,0.73,1.92,0.78,0.84,0.84,0.59,0.86,0.84,0.7,0.89,2.05,0.81,0.78,0.84,0.46,,,,,
2009,05,02430040,Quincy,"Atherton Hough",MATH,37,,,0.81,0.65,0.59,0.62,0.65,0.59,0.59,0.68,0.51,0.54,2.49,0.73,2.51,0.62,0.32,0.59,0.59,0.78,0.68,0.59,0.27,0.51,2.97,0.22,2.51,0.89,1.7,0.84,0.32,0.59,0.49,0.86,0.73,0.73,0.51,0.59,0.22,0.7,0.7,,,,,,
2009,05,02430040,Quincy,"Atherton Hough",SCI,37,,,0.86,0.54,0.46,0.54,0.89,0.86,0.73,0.76,0.68,0.7,0.35,0.78,0.65,0.78,0.7,0.32,0.32,1.84,1.78,0.76,0.78,0.76,0.49,0.38,0.73,0.68,0.54,0.57,0.84,1.7,1.35,0.78,0.78,0.46,0.86,0.68,0.81,0.65,3,,,,,,
2009,03,02430055,Quincy,"Clifford H Marshall Elem",ELA,79,,,0.82,0.87,0.89,0.81,0.76,0.86,0.65,0.82,1.86,0.66,0.84,0.7,0.61,0.82,0.87,0.63,0.77,0.7,0.81,0.77,0.92,0.86,0.89,0.41,0.86,0.8,0.81,0.73,0.73,0.67,0.54,0.72,0.8,1.3,0.63,0.56,0.78,0.59,0.63,0.51,0.77,0.8,,,
2009,03,02430055,Quincy,"Clifford H Marshall Elem",MATH,79,,,0.87,0.92,0.87,0.85,0.96,0.84,0.89,0.81,0.87,0.53,0.85,1.2,0.77,0.99,0.7,0.91,0.86,0.42,0.84,1.42,0.81,0.89,0.73,0.86,1.29,0.86,0.71,0.62,0.86,0.61,0.78,0.81,0.68,0.85,1.61,,,,,,,,,,
2009,04,02430055,Quincy,"Clifford H Marshall Elem",ELA,96,6.84,6.54,0.66,0.84,0.63,0.73,0.81,0.67,0.93,0.77,2,0.59,0.59,0.85,0.8,0.78,0.7,0.72,2.15,0.8,0.61,0.69,0.59,0.84,0.45,0.81,0.8,0.63,2.21,0.67,0.73,0.81,0.59,0.75,0.75,0.66,0.83,1.85,0.76,0.8,0.58,0.57,,,,,
2009,04,02430055,Quincy,"Clifford H Marshall Elem",MATH,96,,,0.28,0.78,0.65,2.56,0.32,2.31,0.95,0.72,0.84,0.4,0.41,0.38,0.89,0.69,0.73,0.83,0.77,0.8,0.82,0.56,0.66,0.49,0.73,0.43,0.7,0.59,0.54,2.61,0.67,0.55,0.56,0.92,2.63,0.44,0.7,2.59,0.65,0.48,0.46,,,,,,
2009,03,02430060,Quincy,Merrymount,ELA,49,,,0.92,0.98,0.98,0.92,0.9,0.9,0.9,0.84,2.47,0.84,0.96,0.9,0.8,0.88,0.94,0.84,0.92,0.86,0.92,0.94,1,0.94,0.98,0.61,0.96,0.92,0.94,0.9,0.9,0.88,0.67,0.84,0.96,1.69,0.76,0.71,0.96,0.86,0.8,0.73,0.94,0.9,,,
2009,03,02430060,Quincy,Merrymount,MATH,49,,,1,0.96,0.96,0.84,0.94,0.92,0.57,0.96,0.9,0.69,0.98,1.55,0.8,1.53,0.78,0.92,0.94,0.59,0.9,1.57,0.96,0.86,0.9,0.96,1.55,0.96,0.84,0.82,0.94,0.67,0.86,0.88,0.92,0.94,1.63,,,,,,,,,,
2009,04,02430060,Quincy,Merrymount,ELA,33,7.45,7.18,0.64,0.88,0.55,0.64,0.88,0.79,0.88,0.76,2.3,0.76,0.7,0.88,0.91,0.88,0.73,0.76,2.55,0.82,0.82,0.85,0.82,0.94,0.7,0.79,0.85,0.7,2.21,0.85,0.82,0.85,0.48,0.73,0.82,0.73,0.91,2.52,0.85,0.91,0.94,0.7,,,,,
2009,04,02430060,Quincy,Merrymount,MATH,33,,,0.91,0.88,0.97,3.15,0.7,3.15,1,0.82,0.82,0.79,0.64,0.85,0.97,0.88,0.94,0.91,0.91,1,0.91,0.82,0.88,0.52,0.97,0.67,0.88,0.88,0.76,3.24,0.91,0.85,0.64,0.97,3.09,0.64,0.73,3.21,0.73,0.73,0.76,,,,,,
2009,05,02430060,Quincy,Merrymount,ELA,62,,,1,0.92,0.87,0.95,0.94,0.95,0.89,0.98,2.48,0.85,0.71,0.92,0.79,0.95,0.97,0.77,2.52,0.97,0.89,0.98,0.92,0.92,0.77,0.9,0.82,0.87,2.34,0.92,0.95,0.89,0.73,0.87,0.95,0.89,0.85,2.53,0.89,0.94,0.94,0.77,,,,,
2009,05,02430060,Quincy,Merrymount,MATH,62,,,0.87,0.89,0.85,0.87,0.94,0.81,0.87,0.85,0.6,0.66,3.23,0.9,3.34,0.9,0.44,0.74,0.79,0.95,0.77,0.94,0.55,0.87,3.6,0.71,3.34,0.97,2.61,0.95,0.79,0.79,0.85,0.95,0.84,0.92,0.76,0.92,0.56,0.89,0.82,,,,,,
2009,05,02430060,Quincy,Merrymount,SCI,62,,,0.95,0.77,0.65,0.71,0.74,0.71,0.74,0.82,0.71,0.95,0.61,0.82,0.84,0.97,0.94,0.81,0.4,2.24,1.92,0.95,0.87,0.9,0.69,0.58,0.81,0.94,0.76,0.77,0.95,2.11,1.82,0.9,0.77,0.79,0.89,0.79,0.85,0.82,3.31,,,,,,
2009,03,02430065,Quincy,Montclair,ELA,54,,,0.89,0.98,0.93,0.81,0.8,0.93,0.7,0.76,1.94,0.7,0.91,0.8,0.78,0.81,0.89,0.72,0.8,0.7,0.83,0.81,0.96,0.83,0.93,0.48,0.85,0.83,0.87,0.81,0.78,0.78,0.7,0.85,0.83,1.65,0.59,0.59,0.74,0.54,0.87,0.8,0.8,0.8,,,
2009,03,02430065,Quincy,Montclair,MATH,56,,,0.88,0.96,0.91,0.8,0.89,0.73,0.82,0.89,0.86,0.7,0.91,1.39,0.77,0.8,0.68,0.73,0.95,0.46,0.89,1.52,0.91,0.82,0.8,0.91,1.29,0.75,0.64,0.63,0.89,0.63,0.71,0.71,0.79,0.75,1.48,,,,,,,,,,
2009,04,02430065,Quincy,Montclair,ELA,45,6.24,6.29,0.78,0.89,0.76,0.87,0.8,0.76,0.91,0.78,1.36,0.71,0.64,0.89,0.84,0.84,0.62,0.78,1.42,0.89,0.84,0.87,0.71,0.82,0.69,0.89,0.8,0.78,1.6,0.62,0.8,0.84,0.42,0.69,0.91,0.82,0.8,1.4,0.89,0.89,0.71,0.71,,,,,
2009,04,02430065,Quincy,Montclair,MATH,45,,,0.67,0.87,0.76,2.69,0.8,2.91,0.98,0.78,0.91,0.33,0.6,0.47,0.91,0.8,0.84,0.91,0.91,0.98,0.76,0.62,0.91,0.64,0.89,0.51,0.78,0.76,0.29,2.91,0.82,0.56,0.71,0.89,3.02,0.51,0.76,3.24,0.89,0.62,0.58,,,,,,
2009,05,02430065,Quincy,Montclair,ELA,37,,,0.92,0.81,0.7,0.78,0.76,0.84,0.62,0.86,2.35,0.76,0.51,0.76,0.73,0.81,0.68,0.7,2.27,0.95,0.76,0.95,0.89,0.73,0.65,0.7,0.81,0.84,2.14,0.92,0.81,0.81,0.54,0.81,0.92,0.73,0.95,2.24,0.65,0.84,0.73,0.54,,,,,
2009,05,02430065,Quincy,Montclair,MATH,37,,,0.65,0.81,0.78,0.92,0.84,0.78,0.92,0.78,0.54,0.57,2.7,0.76,3.11,0.76,0.51,0.84,0.7,0.68,0.76,0.89,0.65,0.73,3.38,0.7,2.89,0.95,2.08,0.92,0.7,0.68,0.76,0.97,0.76,0.76,0.73,0.84,0.7,0.86,0.84,,,,,,
2009,05,02430065,Quincy,Montclair,SCI,37,,,0.84,0.59,0.76,0.54,0.68,0.76,0.78,0.92,0.41,0.84,0.54,0.76,0.86,0.81,0.84,0.84,0.41,1.78,1.57,0.73,0.78,0.86,0.57,0.57,0.89,0.84,0.68,0.54,0.89,1.35,1.46,0.89,0.65,0.35,0.89,0.54,0.81,0.73,3.14,,,,,,
2009,03,02430075,Quincy,"Francis W Parker",ELA,39,,,0.82,0.87,0.79,0.69,0.67,0.74,0.64,0.87,1.79,0.72,0.72,0.56,0.62,0.74,0.74,0.56,0.56,0.67,0.67,0.67,0.85,0.79,0.87,0.33,0.85,0.77,0.64,0.56,0.69,0.69,0.46,0.72,0.77,1.26,0.62,0.41,0.72,0.49,0.72,0.59,0.74,0.77,,,
2009,03,02430075,Quincy,"Francis W Parker",MATH,40,,,0.9,0.88,0.9,0.78,0.85,0.73,0.55,0.63,0.88,0.53,0.85,0.98,0.65,1,0.7,0.83,0.83,0.5,0.85,1.38,0.85,0.73,0.55,0.85,1.2,0.7,0.75,0.68,0.68,0.45,0.68,0.83,0.85,0.75,1.68,,,,,,,,,,
2009,04,02430075,Quincy,"Francis W Parker",ELA,63,5.78,5.76,0.52,0.78,0.59,0.73,0.9,0.63,0.83,0.7,1.52,0.76,0.59,0.83,0.76,0.86,0.59,0.79,1.29,0.78,0.71,0.7,0.63,0.75,0.6,0.75,0.76,0.73,1.38,0.57,0.56,0.81,0.52,0.62,0.81,0.76,0.83,1.63,0.78,0.73,0.65,0.51,,,,,
2009,04,02430075,Quincy,"Francis W Parker",MATH,63,,,0.52,0.73,0.68,2.57,0.65,2.27,0.89,0.75,0.78,0.57,0.43,0.51,0.87,0.78,0.86,0.9,0.67,0.94,0.75,0.6,0.79,0.67,0.81,0.4,0.71,0.63,0.43,2.78,0.75,0.6,0.57,0.9,3.02,0.57,0.78,2.7,0.7,0.57,0.6,,,,,,
2009,05,02430075,Quincy,"Francis W Parker",ELA,48,,,0.88,0.77,0.69,0.71,0.81,0.79,0.69,0.88,1.85,0.65,0.5,0.71,0.79,0.83,0.81,0.73,1.6,0.88,0.75,0.94,0.83,0.83,0.67,0.73,0.71,0.81,1.63,0.92,0.79,0.85,0.63,0.71,0.81,0.81,0.92,1.54,0.75,0.67,0.88,0.65,,,,,
2009,05,02430075,Quincy,"Francis W Parker",MATH,48,,,0.94,0.85,0.79,0.81,0.79,0.77,0.75,0.79,0.73,0.52,2.98,0.65,2.92,0.85,0.6,0.77,0.77,0.77,0.58,0.79,0.5,0.79,3.44,0.56,2.58,0.83,2.04,0.9,0.69,0.65,0.69,0.94,0.71,0.77,0.71,0.77,0.54,0.83,0.83,,,,,,
2009,05,02430075,Quincy,"Francis W Parker",SCI,48,,,0.79,0.71,0.44,0.6,0.83,0.9,0.77,0.77,0.6,0.75,0.65,0.75,0.92,0.83,0.94,0.5,0.42,1.48,1.67,0.83,0.71,0.85,0.79,0.6,0.83,0.92,0.54,0.58,0.83,1.65,1.71,0.79,0.67,0.58,0.71,0.65,0.88,0.71,3.15,,,,,,
2009,03,02430090,Quincy,"Snug Harbor Comm School",ELA,35,,,0.77,0.94,0.83,0.69,0.71,0.74,0.69,0.83,1.57,0.63,0.71,0.63,0.63,0.71,0.8,0.54,0.6,0.74,0.77,0.86,0.91,0.89,0.91,0.46,0.89,0.74,0.71,0.66,0.63,0.71,0.57,0.71,0.71,1.17,0.6,0.37,0.69,0.34,0.49,0.57,0.8,0.66,,,
2009,03,02430090,Quincy,"Snug Harbor Comm School",MATH,35,,,0.89,0.91,0.86,0.86,0.94,0.66,0.57,0.86,0.86,0.57,0.91,1.06,0.69,0.77,0.77,0.63,0.94,0.31,0.74,1.11,0.89,0.74,0.83,0.8,1.2,0.6,0.71,0.6,0.8,0.49,0.66,0.43,0.66,0.63,1.31,,,,,,,,,,
2009,04,02430090,Quincy,"Snug Harbor Comm School",ELA,36,6.47,6.17,0.75,0.78,0.64,0.61,0.89,0.83,0.83,0.58,2.17,0.72,0.69,0.86,0.86,0.81,0.61,0.72,1.94,0.75,0.56,0.69,0.53,0.83,0.53,0.81,0.75,0.67,2.19,0.61,0.58,0.94,0.47,0.75,0.69,0.78,0.75,1.92,0.72,0.81,0.67,0.61,,,,,
2009,04,02430090,Quincy,"Snug Harbor Comm School",MATH,36,,,0.53,0.83,0.81,2.61,0.19,2.61,0.94,0.78,0.83,0.42,0.25,0.47,0.92,0.78,0.67,0.86,0.75,0.86,0.78,0.69,0.81,0.39,0.83,0.33,0.78,0.64,0.56,2.72,0.53,0.67,0.47,0.89,3.19,0.56,0.64,2.81,0.81,0.53,0.47,,,,,,
2009,05,02430090,Quincy,"Snug Harbor Comm School",ELA,34,,,0.79,0.79,0.56,0.76,0.68,0.82,0.56,0.79,2.24,0.62,0.56,0.74,0.79,0.76,0.76,0.59,1.65,0.82,0.65,0.71,0.76,0.76,0.47,0.65,0.76,0.68,1.82,0.85,0.65,0.74,0.53,0.62,0.65,0.71,0.79,2.06,0.62,0.65,0.68,0.59,,,,,
2009,05,02430090,Quincy,"Snug Harbor Comm School",MATH,34,,,0.79,0.56,0.62,0.68,0.74,0.62,0.79,0.65,0.5,0.65,2.09,0.74,2.44,0.62,0.59,0.59,0.82,0.85,0.59,0.71,0.38,0.59,3.18,0.59,2.32,0.88,2.24,0.79,0.56,0.62,0.71,0.82,0.65,0.68,0.53,0.71,0.47,0.74,0.65,,,,,,
