adminyear,grade,org_code,DistrictName,SchoolName,subject,tested,wptopdev,wpcompconv,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2013,06,00030305,Acushnet,"Albert F Ford Middle School",MTH,115,,,0.55,0.84,0.79,0.84,0.57,0.48,0.89,0.67,0.63,0.52,3.03,0.49,0.57,0.52,0.89,0.98,0.33,3.22,0.92,0.64,0.59,0.85,0.7,0.9,0.77,2.9,0.86,0.89,0.77,0.9,0.89,0.9,0.77,0.77,0.66,0.63,0.28,0.57,0.71,0.75,0.72,2.35,,,
2013,07,00030305,Acushnet,"Albert F Ford Middle School",ELA,111,6.66,6.59,0.6,0.7,0.86,0.77,0.74,0.57,0.93,2.5,0.89,0.87,0.78,0.77,0.77,2.14,0.88,0.81,0.79,0.62,0.92,0.68,0.83,0.46,2.14,0.81,0.74,0.76,0.71,0.86,0.73,0.84,0.62,0.85,0.81,2.48,0.82,0.74,0.65,0.84,0.86,0.64,,,,,
2013,07,00030305,Acushnet,"Albert F Ford Middle School",MTH,110,,,0.78,0.85,0.63,0.73,0.65,0.94,2.98,0.84,0.76,0.87,0.83,0.74,0.65,0.75,0.63,0.42,0.46,0.83,0.9,0.7,2.08,0.74,0.93,0.65,0.56,0.55,0.88,0.27,0.75,0.7,2.49,0.85,0.8,0.88,0.91,0.29,0.75,0.74,0.91,2.75,0.92,0.66,,,
2013,08,00030305,Acushnet,"Albert F Ford Middle School",ELA,118,,,0.82,0.74,0.81,0.65,0.91,0.76,0.82,2.86,0.86,0.68,0.74,0.91,0.94,0.96,0.87,0.93,0.54,0.71,2.65,0.75,0.83,0.79,0.84,2.58,0.78,0.95,0.97,0.88,0.92,0.75,0.85,0.9,0.67,0.85,2.74,0.97,0.65,0.7,0.56,0.81,,,,,
2013,08,00030305,Acushnet,"Albert F Ford Middle School",MTH,117,,,0.96,0.6,0.88,0.5,0.92,0.78,0.77,0.62,0.68,0.74,2.3,0.92,0.96,0.97,0.91,0.65,0.95,0.53,0.85,2.95,0.68,0.97,0.77,0.92,0.5,0.93,0.88,2.75,0.93,0.76,0.57,0.88,0.8,0.73,0.97,0.96,0.61,0.56,0.97,0.85,0.26,2.01,,,
2013,08,00030305,Acushnet,"Albert F Ford Middle School",SCI,116,,,0.82,0.7,0.72,0.56,0.9,0.8,0.54,0.83,2.3,2.13,0.77,0.87,0.84,0.6,0.9,0.82,0.93,0.38,0.46,0.59,0.66,0.86,0.87,0.78,0.45,0.68,0.92,0.47,0.5,0.92,0.56,0.9,0.98,0.49,0.91,0.96,0.7,0.66,0.55,0.51,1.53,2.52,,,
2013,03,00050010,Agawam,"Clifford M Granger",ELA,54,,,0.85,0.89,0.7,0.93,0.57,0.74,0.65,0.91,0.85,0.87,2,0.87,0.91,0.91,0.85,0.81,0.83,1.3,0.78,0.93,0.81,0.67,0.85,1.59,0.76,0.96,0.94,0.69,0.85,0.94,0.63,0.91,0.8,0.76,1.19,1.28,0.81,0.78,0.54,0.57,0.81,,,,
2013,03,00050010,Agawam,"Clifford M Granger",MTH,54,,,1,0.98,0.65,0.67,0.74,0.96,0.8,1.76,0.94,0.94,0.78,0.83,0.06,0.96,0.57,0.2,0.91,1.63,0.76,0.81,0.89,1,0.93,0.78,0.8,1.81,0.56,0.61,0.91,0.93,0.78,0.91,1.56,0.8,0.78,0.7,,,,,,,,,
2013,04,00050010,Agawam,"Clifford M Granger",ELA,67,7.31,7.03,0.64,0.93,0.9,0.87,0.94,0.88,2.69,0.76,0.87,0.72,0.84,0.79,2.01,0.75,0.72,0.91,0.9,0.87,0.9,0.96,0.85,0.72,0.78,0.9,0.73,0.79,0.85,0.67,2.1,0.76,0.75,0.81,0.79,0.72,0.91,0.81,0.67,0.94,0.88,2.09,,,,,
2013,04,00050010,Agawam,"Clifford M Granger",MTH,67,,,0.99,0.76,1,0.81,0.9,0.94,1.96,0.88,0.96,0.84,0.7,0.88,0.99,0.87,0.79,0.87,0.55,0.79,0.48,0.94,2.06,0.97,0.78,0.91,0.78,0.61,0.79,0.93,1,2.21,0.94,0.91,0.81,0.63,0.85,0.9,2.22,0.79,1,0.63,0.88,0.82,,,
2013,03,00050020,Agawam,"Benjamin J Phelps",ELA,67,,,0.91,0.9,0.91,0.97,0.69,0.78,0.7,0.87,0.9,0.75,1.85,0.85,0.93,0.91,0.82,0.75,0.72,1.45,0.72,0.91,0.79,0.63,0.9,1.57,0.78,0.94,0.9,0.67,0.91,0.93,0.61,0.91,0.78,0.84,1.07,1.21,0.75,0.85,0.7,0.61,0.82,,,,
2013,03,00050020,Agawam,"Benjamin J Phelps",MTH,67,,,0.97,0.94,0.7,0.67,0.76,0.9,0.81,1.54,0.93,0.88,0.72,0.87,0.04,0.94,0.19,0.49,0.88,1.33,0.75,0.73,0.88,0.97,0.88,0.6,0.73,1.58,0.58,0.81,0.99,0.82,0.81,0.88,1.55,0.75,0.79,0.7,,,,,,,,,
2013,04,00050020,Agawam,"Benjamin J Phelps",ELA,75,7.17,6.57,0.71,0.87,0.91,0.72,0.84,0.87,2.21,0.85,0.81,0.69,0.75,0.83,1.91,0.8,0.73,0.91,0.85,0.83,0.77,0.93,0.91,0.77,0.77,0.85,0.77,0.87,0.85,0.75,2.05,0.8,0.73,0.77,0.69,0.83,0.95,0.77,0.6,0.96,0.93,1.75,,,,,
2013,04,00050020,Agawam,"Benjamin J Phelps",MTH,75,,,0.91,0.8,1,0.75,0.8,0.87,1.88,0.84,0.96,0.84,0.65,0.79,0.97,0.77,0.76,0.85,0.73,0.72,0.41,0.96,1.76,0.93,0.67,0.91,0.85,0.77,0.59,0.96,0.96,2.11,0.97,0.83,0.67,0.44,0.68,0.91,2,0.84,0.96,0.64,0.84,0.76,,,
2013,03,00050025,Agawam,"Robinson Park",ELA,63,,,0.89,0.92,0.76,0.87,0.78,0.89,0.76,0.87,0.9,0.84,1.79,0.79,0.95,0.98,0.87,0.84,0.76,1.38,0.73,0.92,0.9,0.73,0.81,1.57,0.84,0.97,0.95,0.75,0.87,0.94,0.63,0.92,0.81,0.89,1.24,1.35,0.79,0.86,0.73,0.56,0.76,,,,
2013,03,00050025,Agawam,"Robinson Park",MTH,63,,,0.95,0.97,0.75,0.94,0.76,0.94,0.76,1.67,0.94,0.84,0.76,0.86,0.16,0.98,0.71,0.63,0.95,1.52,0.84,0.9,0.83,0.95,0.9,0.81,0.9,1.78,0.78,0.89,0.97,0.87,0.67,0.89,1.71,0.81,0.87,0.76,,,,,,,,,
2013,04,00050025,Agawam,"Robinson Park",ELA,81,6.64,6.21,0.67,0.79,0.85,0.78,0.81,0.78,1.84,0.9,0.78,0.68,0.74,0.75,1.78,0.8,0.77,0.93,0.88,0.85,0.73,0.94,0.89,0.64,0.69,0.86,0.64,0.8,0.89,0.75,1.77,0.77,0.72,0.78,0.57,0.6,0.88,0.79,0.57,0.96,0.89,1.28,,,,,
2013,04,00050025,Agawam,"Robinson Park",MTH,81,,,0.86,0.81,0.95,0.68,0.88,0.81,1.88,0.8,0.91,0.86,0.72,0.81,0.99,0.73,0.75,0.91,0.67,0.75,0.54,0.9,1.67,0.83,0.57,0.94,0.67,0.63,0.65,0.9,0.96,1.9,0.94,0.79,0.75,0.47,0.75,0.77,1.85,0.9,0.96,0.65,0.75,0.69,,,
2013,03,00050030,Agawam,"James Clark School",ELA,65,,,0.86,0.88,0.78,0.89,0.69,0.8,0.74,0.83,0.88,0.86,1.57,0.88,0.88,0.86,0.8,0.71,0.86,1.18,0.69,0.91,0.74,0.63,0.82,1.38,0.83,0.91,0.92,0.68,0.86,0.91,0.62,0.88,0.78,0.8,1.02,1.09,0.78,0.83,0.74,0.55,0.77,,,,
2013,03,00050030,Agawam,"James Clark School",MTH,65,,,0.92,0.92,0.74,0.65,0.75,0.88,0.86,1.51,0.86,0.89,0.69,0.82,0,0.91,0.29,0.54,0.83,1.2,0.74,0.83,0.91,0.95,0.88,0.8,0.74,1.51,0.68,0.74,0.88,0.83,0.72,0.83,1.18,0.8,0.86,0.68,,,,,,,,,
2013,04,00050030,Agawam,"James Clark School",ELA,77,5.83,5.86,0.56,0.73,0.73,0.65,0.79,0.66,1.87,0.73,0.69,0.71,0.58,0.71,1.75,0.73,0.58,0.79,0.77,0.71,0.68,0.79,0.71,0.61,0.69,0.77,0.61,0.81,0.71,0.68,1.65,0.68,0.71,0.66,0.68,0.73,0.81,0.64,0.56,0.86,0.75,1.34,,,,,
2013,04,00050030,Agawam,"James Clark School",MTH,78,,,0.86,0.65,0.88,0.68,0.9,0.81,1.73,0.68,0.82,0.78,0.64,0.69,0.88,0.79,0.68,0.87,0.5,0.73,0.45,0.78,1.64,0.88,0.69,0.79,0.72,0.68,0.65,0.9,0.92,1.46,0.95,0.76,0.64,0.47,0.64,0.76,1.47,0.81,0.88,0.54,0.76,0.68,,,
2013,05,00050303,Agawam,"Roberta G. Doering School",ELA,275,,,0.72,0.88,0.78,0.63,0.87,0.78,1.53,0.89,0.75,0.44,0.64,0.7,0.76,0.87,0.86,0.9,0.79,2.13,0.93,0.58,0.6,0.64,0.85,2.07,0.94,0.61,0.85,0.83,0.56,0.86,0.88,0.88,0.76,0.77,1.99,0.59,0.6,0.89,0.79,0.79,,,,,
2013,05,00050303,Agawam,"Roberta G. Doering School",MTH,275,,,0.94,0.83,0.8,0.7,2.33,0.67,0.87,0.66,0.33,0.67,0.93,0.92,0.82,0.83,0.71,0.88,0.8,0.87,2.18,0.47,0.57,0.91,0.79,0.74,0.89,0.96,0.67,0.91,0.8,0.9,0.62,2.25,0.57,0.84,0.75,0.83,0.88,0.79,0.6,0.75,0.73,2.44,,,
2013,05,00050303,Agawam,"Roberta G. Doering School",SCI,274,,,0.7,0.52,0.62,0.64,0.89,0.71,0.78,0.58,0.88,1.7,0.42,0.67,0.83,0.87,0.45,0.79,0.65,0.66,0.74,0.65,1.51,0.92,0.92,0.7,0.59,0.68,0.81,0.53,0.73,1.48,0.95,0.91,0.6,0.8,0.89,0.69,0.92,0.83,0.84,0.86,0.81,2.66,,,
2013,06,00050303,Agawam,"Roberta G. Doering School",ELA,304,,,0.92,0.68,0.97,0.88,0.83,2.63,0.77,0.64,0.92,0.7,0.73,0.71,2.2,0.78,0.82,0.75,0.8,0.93,0.74,0.93,0.69,0.87,0.69,2.34,0.89,0.44,0.8,0.55,0.62,0.82,0.65,0.56,0.64,0.76,1.96,0.8,0.61,0.66,0.87,0.65,,,,,
2013,06,00050303,Agawam,"Roberta G. Doering School",MTH,302,,,0.42,0.77,0.79,0.86,0.68,0.61,0.86,0.72,0.39,0.59,2.84,0.53,0.46,0.51,0.88,0.94,0.57,3.17,0.92,0.58,0.61,0.88,0.7,0.83,0.73,2.9,0.91,0.94,0.78,0.94,0.91,0.87,0.74,0.85,0.55,0.7,0.49,0.62,0.77,0.78,0.63,2.26,,,
2013,07,00050405,Agawam,"Agawam Junior High",ELA,289,6.43,6.39,0.65,0.69,0.87,0.71,0.81,0.6,0.93,2.5,0.91,0.85,0.73,0.69,0.71,2.09,0.88,0.85,0.73,0.66,0.84,0.7,0.89,0.52,1.94,0.81,0.83,0.67,0.78,0.88,0.71,0.83,0.71,0.79,0.84,2.31,0.75,0.79,0.67,0.76,0.82,0.66,,,,,
2013,07,00050405,Agawam,"Agawam Junior High",MTH,287,,,0.86,0.83,0.64,0.66,0.54,0.93,3.13,0.8,0.76,0.73,0.9,0.62,0.61,0.7,0.38,0.38,0.51,0.8,0.85,0.78,1.97,0.76,0.91,0.62,0.35,0.4,0.9,0.46,0.74,0.71,2.27,0.91,0.87,0.93,0.91,0.45,0.73,0.66,0.89,2.59,0.93,0.68,,,
2013,08,00050405,Agawam,"Agawam Junior High",ELA,337,,,0.8,0.87,0.81,0.47,0.84,0.66,0.83,2.32,0.79,0.65,0.69,0.85,0.86,0.93,0.65,0.82,0.59,0.74,2.31,0.72,0.74,0.7,0.77,2.42,0.72,0.91,0.98,0.77,0.89,0.68,0.81,0.85,0.67,0.8,2.66,0.91,0.66,0.64,0.56,0.66,,,,,
2013,08,00050405,Agawam,"Agawam Junior High",MTH,335,,,0.88,0.65,0.63,0.33,0.77,0.79,0.48,0.41,0.59,0.63,1.7,0.93,0.72,0.93,0.84,0.43,0.8,0.31,0.67,2.58,0.6,0.7,0.61,0.81,0.35,0.79,0.81,1.96,0.78,0.7,0.53,0.82,0.82,0.66,0.92,0.91,0.56,0.46,0.84,0.81,0.53,2.54,,,
2013,08,00050405,Agawam,"Agawam Junior High",SCI,336,,,0.87,0.64,0.73,0.7,0.71,0.6,0.5,0.64,2.42,2.2,0.61,0.8,0.74,0.44,0.58,0.79,0.91,0.49,0.44,0.67,0.71,0.8,0.86,0.85,0.38,0.59,0.87,0.39,0.47,0.86,0.47,0.88,0.95,0.37,0.91,0.87,0.63,0.51,0.51,0.51,1.56,2.01,,,
2013,10,00050505,Agawam,"Agawam High",ELA,293,6.96,6.82,0.93,0.97,0.99,0.75,0.95,0.86,0.89,0.94,2.7,0.79,0.77,0.83,0.87,0.79,0.79,0.66,0.73,2.61,0.78,0.9,0.88,0.85,0.75,0.85,0.81,0.77,2.65,0.86,0.86,0.82,0.77,0.81,0.83,0.86,2.89,0.85,0.78,0.84,0.97,0.83,,,,,
2013,10,00050505,Agawam,"Agawam High",MTH,295,,,0.79,0.73,0.74,0.62,0.62,0.76,0.85,0.78,0.71,0.81,0.65,0.47,0.72,0.73,0.83,0.49,3.24,0.83,0.67,2.18,2.49,0.92,0.72,0.68,0.44,0.77,0.62,0.82,0.45,0.84,3.39,0.71,0.82,0.92,0.35,0.82,0.47,0.87,0.86,0.56,3.19,2.2,,,
2013,HS,00050505,Agawam,"Agawam High",BIO,43,,,0.77,0.86,0.93,0.84,0.91,0.77,0.7,0.77,0.6,0.77,0.65,2.37,0.72,0.81,0.79,0.6,0.74,0.79,0.86,0.44,0.86,0.86,1.53,0.72,0.81,0.79,0.58,0.91,0.79,0.63,0.79,2.33,0.77,0.81,0.79,0.72,0.84,0.6,0.79,0.77,0.91,0.63,0.91,2.84,2.6
2013,HS,00050505,Agawam,"Agawam High",PHY,262,,,0.72,0.55,0.82,0.75,0.72,0.54,0.58,0.6,0.65,0.86,0.61,1.69,0.59,0.83,0.69,0.41,0.71,0.53,0.85,0.69,0.55,0.78,1.49,0.74,0.65,0.81,0.7,0.68,0.77,0.59,0.58,2.34,0.79,0.84,0.85,0.6,0.81,0.88,0.52,0.44,0.64,0.85,0.63,1.29,1.5
2013,HS,00050505,Agawam,"Agawam High",TEC,26,,,0.81,0.81,0.46,0.54,0.27,0.69,0.38,0.96,0.88,0.77,2.65,0.73,0.92,0.58,0.5,0.38,0.73,0.88,0.62,0.73,0.46,0.42,1.19,0.77,0.85,0.73,0.69,0.85,0.73,0.65,0.54,0.65,1.08,0.5,0.58,0.81,0.85,0.73,0.62,0.69,0.77,0.77,0.92,1.35,1.54
2013,03,00070005,Amesbury,"Amesbury Elementary",ELA,69,,,0.91,0.94,0.91,0.97,0.78,0.96,0.9,0.93,0.97,0.94,2.48,0.84,0.97,0.96,0.9,0.9,0.96,1.43,0.9,0.97,0.84,0.87,0.94,1.65,0.88,0.97,0.9,0.8,0.96,0.96,0.68,0.94,0.91,0.91,1.32,1.28,0.87,0.9,0.71,0.84,0.94,,,,
2013,03,00070005,Amesbury,"Amesbury Elementary",MTH,69,,,0.97,0.96,0.83,0.72,0.83,0.88,0.87,1.72,0.88,0.96,0.78,0.87,0.55,0.94,0.42,0.45,0.96,1.68,0.93,0.86,0.91,0.99,0.9,0.91,0.77,1.7,0.75,0.87,0.94,0.84,0.86,0.88,1.58,0.83,0.87,0.72,,,,,,,,,
2013,04,00070005,Amesbury,"Amesbury Elementary",ELA,76,6.93,6.46,0.75,0.95,0.99,0.8,0.92,0.88,2.41,0.87,0.83,0.82,0.78,0.86,2.01,0.82,0.8,0.99,0.95,0.83,0.88,0.97,0.88,0.74,0.87,0.91,0.75,0.88,0.95,0.88,1.96,0.83,0.79,0.88,0.8,0.79,0.82,0.88,0.66,0.99,0.92,2.08,,,,,
2013,04,00070005,Amesbury,"Amesbury Elementary",MTH,76,,,0.96,0.83,0.97,0.71,0.92,0.89,2,0.75,0.86,0.82,0.72,0.82,0.99,0.88,0.8,0.88,0.71,0.79,0.55,0.86,2.16,0.8,0.89,0.93,0.75,0.74,0.82,0.86,0.95,2.39,0.95,0.83,0.83,0.47,0.66,0.83,2.09,0.97,0.97,0.66,0.78,0.76,,,
2013,03,00070010,Amesbury,"Charles C Cashman Elementary",ELA,107,,,0.9,0.88,0.91,0.93,0.73,0.89,0.76,0.81,0.88,0.95,1.97,0.81,0.93,0.95,0.81,0.86,0.91,1.26,0.79,0.96,0.83,0.78,0.89,1.48,0.79,0.93,0.94,0.77,0.98,0.92,0.67,0.93,0.88,0.91,1.35,1.23,0.75,0.79,0.71,0.67,0.8,,,,
2013,03,00070010,Amesbury,"Charles C Cashman Elementary",MTH,107,,,0.93,0.85,0.7,0.46,0.72,0.92,0.87,1.53,0.93,0.91,0.79,0.84,0.31,0.94,0.64,0.36,0.89,1.7,0.85,0.83,0.79,0.95,0.9,0.9,0.84,1.4,0.66,0.77,0.93,0.82,0.79,0.93,1.61,0.69,0.81,0.68,,,,,,,,,
2013,04,00070010,Amesbury,"Charles C Cashman Elementary",ELA,95,7.56,7.03,0.72,0.85,0.87,0.74,0.85,0.79,2.17,0.87,0.8,0.81,0.69,0.78,1.93,0.68,0.74,0.85,0.85,0.84,0.82,0.89,0.84,0.68,0.8,0.81,0.82,0.77,0.8,0.67,2.06,0.81,0.73,0.82,0.72,0.79,0.87,0.66,0.68,0.95,0.82,2.04,,,,,
2013,04,00070010,Amesbury,"Charles C Cashman Elementary",MTH,94,,,0.96,0.83,0.99,0.82,0.97,0.9,2.01,0.82,0.83,0.87,0.67,0.81,0.98,0.79,0.85,0.93,0.78,0.86,0.57,0.83,1.82,0.81,0.81,0.96,0.79,0.77,0.78,0.88,0.98,2.65,1,0.89,0.77,0.4,0.79,0.85,2.19,0.9,0.96,0.63,0.85,0.72,,,
2013,05,00070013,Amesbury,"Amesbury Middle",ELA,177,,,0.68,0.93,0.86,0.66,0.91,0.83,1.71,0.92,0.8,0.58,0.75,0.68,0.75,0.94,0.84,0.92,0.86,2.23,0.97,0.7,0.68,0.69,0.9,2.19,0.95,0.69,0.9,0.89,0.59,0.84,0.89,0.9,0.75,0.79,2.08,0.67,0.64,0.9,0.88,0.82,,,,,
2013,05,00070013,Amesbury,"Amesbury Middle",MTH,176,,,0.94,0.72,0.82,0.53,2.23,0.78,0.86,0.66,0.48,0.66,0.87,0.89,0.73,0.84,0.75,0.86,0.73,0.74,2.05,0.67,0.48,0.78,0.68,0.76,0.82,0.95,0.55,0.95,0.73,0.8,0.65,2.39,0.68,0.92,0.78,0.81,0.78,0.81,0.4,0.62,0.57,2.59,,,
2013,05,00070013,Amesbury,"Amesbury Middle",SCI,176,,,0.64,0.6,0.76,0.6,0.94,0.7,0.68,0.66,0.94,1.67,0.51,0.79,0.88,0.89,0.51,0.79,0.73,0.6,0.69,0.73,2.27,0.96,0.93,0.65,0.61,0.68,0.84,0.57,0.81,2.15,0.93,0.85,0.68,0.85,0.91,0.81,0.84,0.9,0.92,0.91,0.77,2.72,,,
2013,06,00070013,Amesbury,"Amesbury Middle",ELA,179,,,0.93,0.72,0.94,0.85,0.86,2.55,0.77,0.67,0.92,0.74,0.79,0.76,2.19,0.83,0.94,0.83,0.77,0.93,0.79,0.92,0.79,0.84,0.73,2.27,0.88,0.37,0.74,0.59,0.61,0.87,0.62,0.63,0.66,0.84,1.96,0.84,0.61,0.72,0.88,0.68,,,,,
2013,06,00070013,Amesbury,"Amesbury Middle",MTH,178,,,0.4,0.75,0.71,0.86,0.62,0.57,0.8,0.63,0.39,0.58,2.67,0.58,0.4,0.53,0.83,0.9,0.22,3.08,0.83,0.58,0.57,0.75,0.71,0.9,0.68,2.78,0.75,0.81,0.68,0.88,0.89,0.89,0.63,0.8,0.65,0.63,0.37,0.63,0.75,0.76,0.48,1.77,,,
2013,07,00070013,Amesbury,"Amesbury Middle",ELA,163,6.6,6.57,0.71,0.74,0.9,0.77,0.89,0.61,0.94,2.69,0.93,0.88,0.78,0.76,0.77,2.06,0.94,0.91,0.79,0.72,0.88,0.71,0.87,0.68,2.07,0.86,0.81,0.8,0.85,0.93,0.8,0.9,0.67,0.82,0.88,2.43,0.82,0.8,0.65,0.75,0.93,0.67,,,,,
2013,07,00070013,Amesbury,"Amesbury Middle",MTH,165,,,0.81,0.89,0.68,0.64,0.63,0.91,3.15,0.72,0.69,0.75,0.86,0.56,0.69,0.6,0.53,0.56,0.41,0.78,0.82,0.68,2.22,0.75,0.81,0.63,0.52,0.56,0.8,0.65,0.87,0.55,2.25,0.92,0.75,0.91,0.88,0.35,0.71,0.65,0.81,2.66,0.92,0.74,,,
2013,08,00070013,Amesbury,"Amesbury Middle",ELA,189,,,0.76,0.76,0.83,0.62,0.9,0.66,0.88,2.28,0.86,0.78,0.72,0.87,0.93,0.94,0.72,0.79,0.61,0.7,2.38,0.85,0.77,0.78,0.84,2.28,0.7,0.97,0.97,0.83,0.93,0.71,0.88,0.88,0.63,0.8,2.45,0.96,0.65,0.7,0.68,0.71,,,,,
2013,08,00070013,Amesbury,"Amesbury Middle",MTH,187,,,0.87,0.78,0.8,0.58,0.81,0.75,0.67,0.53,0.61,0.61,2.11,0.88,0.83,0.94,0.88,0.67,0.84,0.4,0.8,2.77,0.79,0.79,0.72,0.79,0.48,0.81,0.78,2.15,0.82,0.71,0.5,0.82,0.85,0.68,0.96,0.93,0.68,0.65,0.84,0.84,0.4,2.03,,,
2013,08,00070013,Amesbury,"Amesbury Middle",SCI,186,,,0.9,0.64,0.84,0.74,0.76,0.63,0.62,0.75,2.16,2.15,0.8,0.8,0.77,0.64,0.7,0.85,0.93,0.47,0.47,0.68,0.68,0.91,0.88,0.83,0.44,0.59,0.91,0.65,0.6,0.89,0.66,0.83,0.95,0.51,0.92,0.91,0.7,0.56,0.49,0.54,1.93,2.45,,,
2013,10,00070505,Amesbury,"Amesbury High",ELA,134,7.51,7.1,0.9,0.99,0.99,0.87,0.96,0.9,0.92,0.9,2.58,0.77,0.79,0.87,0.89,0.88,0.84,0.75,0.78,2.8,0.82,0.91,0.9,0.86,0.85,0.84,0.85,0.81,2.74,0.92,0.9,0.91,0.82,0.81,0.89,0.87,2.9,0.89,0.79,0.86,0.95,0.86,,,,,
2013,10,00070505,Amesbury,"Amesbury High",MTH,135,,,0.8,0.7,0.8,0.72,0.81,0.76,0.87,0.84,0.76,0.87,0.72,0.48,0.76,0.81,0.79,0.7,3.14,0.83,0.71,2.21,2.47,0.84,0.79,0.72,0.56,0.79,0.51,0.76,0.54,0.81,2.95,0.64,0.74,0.85,0.37,0.76,0.56,0.9,0.87,0.59,3.01,2.33,,,
2013,HS,00070505,Amesbury,"Amesbury High",BIO,178,,,0.87,0.76,0.94,0.82,0.95,0.9,0.74,0.65,0.67,0.62,0.67,2.35,0.71,0.73,0.82,0.65,0.7,0.86,0.81,0.65,0.79,0.87,1.33,0.59,0.8,0.75,0.49,0.92,0.78,0.64,0.88,2.04,0.66,0.85,0.91,0.72,0.76,0.58,0.78,0.66,0.8,0.69,0.88,2.76,2.71
2013,03,00080009,Amherst,"Crocker Farm Elementary",ELA,44,,,0.84,0.89,0.75,0.86,0.7,0.86,0.8,0.93,0.98,0.84,1.8,0.89,0.91,0.91,0.86,0.89,0.84,1.18,0.8,0.84,0.75,0.73,0.86,1.64,0.7,0.89,0.95,0.84,0.95,0.91,0.66,0.89,0.86,0.91,1.23,1.3,0.77,0.84,0.68,0.66,0.84,,,,
2013,03,00080009,Amherst,"Crocker Farm Elementary",MTH,44,,,0.93,0.84,0.66,0.59,0.77,0.91,0.91,1.64,0.8,0.8,0.59,0.8,0.3,0.84,0.25,0.45,0.89,1.68,0.77,0.86,0.66,0.89,0.86,0.84,0.93,1.45,0.73,0.84,0.95,0.82,0.8,0.95,1.16,0.82,0.73,0.66,,,,,,,,,
2013,04,00080009,Amherst,"Crocker Farm Elementary",ELA,58,6.48,6.03,0.83,0.84,0.81,0.76,0.79,0.83,2.22,0.88,0.79,0.78,0.76,0.79,1.86,0.71,0.71,0.83,0.83,0.76,0.76,0.93,0.91,0.72,0.79,0.86,0.79,0.76,0.86,0.59,1.74,0.76,0.72,0.69,0.71,0.74,0.9,0.71,0.48,0.9,0.83,1.71,,,,,
2013,04,00080009,Amherst,"Crocker Farm Elementary",MTH,59,,,0.86,0.88,0.97,0.83,0.9,0.88,2.17,0.71,0.68,0.81,0.69,0.68,0.97,0.86,0.69,0.93,0.86,0.46,0.54,0.69,2.19,0.68,0.88,0.93,0.76,0.8,0.8,0.88,0.93,2.24,0.98,0.76,0.73,0.59,0.78,0.81,2.27,0.85,0.92,0.69,0.73,0.73,,,
2013,05,00080009,Amherst,"Crocker Farm Elementary",ELA,43,,,0.77,0.84,0.84,0.67,0.91,0.86,1.95,0.91,0.93,0.42,0.65,0.72,0.77,0.91,0.91,0.88,0.91,2.42,0.88,0.72,0.65,0.67,0.88,2.37,0.91,0.86,0.88,0.93,0.56,0.72,0.93,0.93,0.67,0.77,2.12,0.79,0.72,0.93,0.84,0.86,,,,,
2013,05,00080009,Amherst,"Crocker Farm Elementary",MTH,43,,,0.95,0.72,0.86,0.53,2.65,0.74,0.81,0.53,0.49,0.95,0.77,0.93,0.86,0.81,0.77,0.74,0.74,0.79,2.12,0.7,0.77,0.93,0.86,0.86,0.77,1,0.77,0.93,0.74,0.93,0.7,2.67,0.58,0.91,0.77,0.95,0.86,0.74,0.7,0.65,0.79,2.74,,,
2013,05,00080009,Amherst,"Crocker Farm Elementary",SCI,43,,,0.58,0.6,0.72,0.42,0.88,0.7,0.65,0.49,0.88,1.26,0.44,0.77,0.72,0.93,0.6,0.91,0.74,0.56,0.56,0.7,2.12,0.93,0.86,0.65,0.65,0.81,0.86,0.51,0.67,1.95,0.81,0.86,0.4,0.84,0.86,0.65,0.88,0.91,0.91,1,0.79,1.86,,,
2013,06,00080009,Amherst,"Crocker Farm Elementary",ELA,45,,,0.96,0.87,1,0.93,0.89,2.8,0.89,0.82,0.96,0.67,0.84,0.84,2.44,0.84,0.82,0.84,0.84,0.96,0.87,0.96,0.6,0.82,0.76,2.47,0.87,0.58,0.76,0.6,0.49,0.82,0.8,0.62,0.82,0.89,2.27,0.87,0.69,0.73,0.87,0.56,,,,,
2013,06,00080009,Amherst,"Crocker Farm Elementary",MTH,45,,,0.56,0.73,0.73,0.84,0.71,0.76,0.87,0.73,0.58,0.56,2.82,0.73,0.4,0.73,0.87,0.96,0.2,3.49,0.93,0.67,0.73,0.84,0.82,0.93,0.78,2.96,0.87,0.84,0.8,0.89,0.82,0.78,0.67,0.87,0.71,0.78,0.4,0.64,0.71,0.67,0.76,2.71,,,
2013,03,00080020,Amherst,"Fort River Elementary",ELA,56,,,0.86,0.82,0.79,0.89,0.55,0.79,0.7,0.79,0.89,0.88,1.71,0.84,0.91,0.91,0.84,0.79,0.73,1.18,0.7,0.93,0.79,0.7,0.91,1.52,0.86,0.98,0.95,0.77,0.88,0.89,0.61,0.86,0.8,0.84,1.23,1.23,0.73,0.88,0.63,0.71,0.82,,,,
