adminyear,grade,org_code,DistrictName,group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2009,06,02140000,Northbridge,"Special Ed",31,29,2,,,,,31,27,3,1,,,,,,,,,,,100,97,
2009,07,02140000,Northbridge,"All Students",192,188,4,,,,,192,186,4,2,,,,,,,,,,,100,99,
2009,07,02140000,Northbridge,"Low Income",53,49,4,,,,,53,48,4,1,,,,,,,,,,,100,98,
2009,07,02140000,Northbridge,White,177,174,3,,,,,177,172,3,2,,,,,,,,,,,100,99,
2009,07,02140000,Northbridge,"Special Ed",26,22,4,,,,,26,21,4,1,,,,,,,,,,,100,96,
2009,08,02140000,Northbridge,"All Students",207,203,1,2,,1,,207,203,1,1,1,1,,207,202,1,4,,,,99,99,98
2009,08,02140000,Northbridge,"Low Income",63,61,,1,,1,,63,60,,1,1,1,,63,59,,4,,,,98,97,94
2009,08,02140000,Northbridge,White,190,187,1,2,,,,190,188,1,1,,,,190,186,1,3,,,,99,99,98
2009,08,02140000,Northbridge,"Special Ed",30,28,1,1,,,,30,29,1,,,,,30,27,1,2,,,,97,100,93
2009,10,02140000,Northbridge,"All Students",173,171,,,,,,169,167,,1,,,,169,144,,5,,,20,100,99,97
2009,10,02140000,Northbridge,"Low Income",52,52,,,,,,49,49,,,,,,50,40,,4,,,6,100,100,92
2009,10,02140000,Northbridge,White,159,158,,,,,,155,154,,1,,,,156,132,,5,,,19,100,99,97
2009,10,02140000,Northbridge,"Special Ed",26,26,,,,,,24,24,,,,,,24,19,,1,,,4,100,100,96
2009,03,02150000,"North Brookfield","All Students",55,55,,,,,,55,55,,,,,,,,,,,,,100,100,
2009,03,02150000,"North Brookfield","Low Income",14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2009,03,02150000,"North Brookfield",White,52,52,,,,,,52,52,,,,,,,,,,,,,100,100,
2009,03,02150000,"North Brookfield","Special Ed",16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,04,02150000,"North Brookfield","All Students",51,51,,,,,,51,51,,,,,,,,,,,,,100,100,
2009,04,02150000,"North Brookfield","Low Income",19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2009,04,02150000,"North Brookfield",White,50,50,,,,,,50,50,,,,,,,,,,,,,100,100,
2009,04,02150000,"North Brookfield","Special Ed",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,05,02150000,"North Brookfield","All Students",47,47,,,,,,47,47,,,,,,47,47,,,,,,100,100,100
2009,05,02150000,"North Brookfield","Low Income",16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2009,05,02150000,"North Brookfield",White,43,43,,,,,,43,43,,,,,,43,43,,,,,,100,100,100
2009,06,02150000,"North Brookfield","All Students",54,54,,,,,,54,54,,,,,,,,,,,,,100,100,
2009,06,02150000,"North Brookfield","Low Income",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2009,06,02150000,"North Brookfield",White,54,54,,,,,,54,54,,,,,,,,,,,,,100,100,
2009,06,02150000,"North Brookfield","Special Ed",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,07,02150000,"North Brookfield","All Students",51,51,,,,,,51,51,,,,,,,,,,,,,100,100,
2009,07,02150000,"North Brookfield","Low Income",11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2009,07,02150000,"North Brookfield",White,51,51,,,,,,51,51,,,,,,,,,,,,,100,100,
2009,08,02150000,"North Brookfield","All Students",59,59,,,,,,59,59,,,,,,59,59,,,,,,100,100,100
2009,08,02150000,"North Brookfield","Low Income",19,19,,,,,,19,19,,,,,,19,19,,,,,,100,100,100
2009,08,02150000,"North Brookfield",White,56,56,,,,,,56,56,,,,,,56,56,,,,,,100,100,100
2009,08,02150000,"North Brookfield","Special Ed",12,12,,,,,,12,12,,,,,,12,12,,,,,,100,100,100
2009,10,02150000,"North Brookfield","All Students",53,48,1,1,1,,,53,50,1,,,,,53,43,1,1,,,8,96,100,98
2009,10,02150000,"North Brookfield","Low Income",12,12,,,,,,12,12,,,,,,12,8,,1,,,3,100,100,92
2009,10,02150000,"North Brookfield",White,50,45,1,1,1,,,50,47,1,,,,,50,43,1,1,,,5,96,100,98
2009,03,02170000,"North Reading","All Students",256,253,3,,,,,256,254,2,,,,,,,,,,,,100,100,
2009,03,02170000,"North Reading","Low Income",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2009,03,02170000,"North Reading",Asian,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2009,03,02170000,"North Reading",White,232,229,3,,,,,232,230,2,,,,,,,,,,,,100,100,
2009,03,02170000,"North Reading","Special Ed",33,30,3,,,,,33,31,2,,,,,,,,,,,,100,100,
2009,04,02170000,"North Reading","All Students",210,209,,,1,,,210,209,,,1,,,,,,,,,,100,100,
2009,04,02170000,"North Reading",White,201,200,,,1,,,201,200,,,1,,,,,,,,,,100,100,
2009,04,02170000,"North Reading","Special Ed",25,24,,,1,,,25,24,,,1,,,,,,,,,,96,96,
2009,05,02170000,"North Reading","All Students",231,230,1,,,,,231,230,1,,,,,231,230,1,,,,,100,100,100
2009,05,02170000,"North Reading","Low Income",18,18,,,,,,18,18,,,,,,18,18,,,,,,100,100,100
2009,05,02170000,"North Reading",White,216,215,1,,,,,216,215,1,,,,,216,215,1,,,,,100,100,100
2009,05,02170000,"North Reading","Special Ed",37,36,1,,,,,37,36,1,,,,,37,36,1,,,,,100,100,100
2009,06,02170000,"North Reading","All Students",208,206,2,,,,,208,206,2,,,,,,,,,,,,100,100,
2009,06,02170000,"North Reading","Low Income",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2009,06,02170000,"North Reading",White,196,194,2,,,,,196,194,2,,,,,,,,,,,,100,100,
2009,06,02170000,"North Reading","Special Ed",41,39,2,,,,,41,39,2,,,,,,,,,,,,100,100,
2009,07,02170000,"North Reading","All Students",238,234,1,2,1,,,238,234,1,1,2,,,,,,,,,,99,99,
2009,07,02170000,"North Reading","Low Income",19,18,,1,,,,19,18,,,1,,,,,,,,,,95,95,
2009,07,02170000,"North Reading",White,227,223,1,2,1,,,227,223,1,1,2,,,,,,,,,,99,99,
2009,07,02170000,"North Reading","Special Ed",42,39,1,1,1,,,42,39,1,1,1,,,,,,,,,,95,95,
2009,08,02170000,"North Reading","All Students",219,216,1,2,,,,219,215,1,2,1,,,219,215,1,3,,,,99,99,99
2009,08,02170000,"North Reading","Low Income",11,11,,,,,,11,10,,1,,,,11,10,,1,,,,100,91,91
2009,08,02170000,"North Reading",White,205,202,1,2,,,,205,201,1,2,1,,,205,201,1,3,,,,99,99,99
2009,08,02170000,"North Reading","Special Ed",30,28,1,1,,,,30,27,1,2,,,,30,27,1,2,,,,97,93,93
2009,10,02170000,"North Reading","All Students",180,179,,1,,,,180,179,,,1,,,180,174,,,,,6,99,99,100
2009,10,02170000,"North Reading","Low Income",12,12,,,,,,12,12,,,,,,12,11,,,,,1,100,100,100
2009,10,02170000,"North Reading",White,159,158,,1,,,,159,158,,,1,,,159,155,,,,,4,99,99,100
2009,10,02170000,"North Reading","Special Ed",27,26,,1,,,,27,27,,,,,,27,26,,,,,1,96,100,100
2009,03,02180000,Norton,"All Students",216,205,11,,,,,217,212,5,,,,,,,,,,,,100,100,
2009,03,02180000,Norton,"Low Income",27,24,3,,,,,27,25,2,,,,,,,,,,,,100,100,
2009,03,02180000,Norton,White,204,194,10,,,,,205,200,5,,,,,,,,,,,,100,100,
2009,03,02180000,Norton,"Special Ed",50,39,11,,,,,50,45,5,,,,,,,,,,,,100,100,
2009,04,02180000,Norton,"All Students",232,223,8,1,,,,232,227,5,,,,,,,,,,,,100,100,
2009,04,02180000,Norton,"Low Income",34,30,4,,,,,34,33,1,,,,,,,,,,,,100,100,
2009,04,02180000,Norton,White,221,212,8,1,,,,221,216,5,,,,,,,,,,,,100,100,
2009,04,02180000,Norton,"Special Ed",57,48,8,1,,,,57,52,5,,,,,,,,,,,,98,100,
2009,05,02180000,Norton,"All Students",241,230,10,1,,,,241,229,12,,,,,241,232,8,,1,,,100,100,100
2009,05,02180000,Norton,"Low Income",43,41,2,,,,,43,40,3,,,,,43,41,2,,,,,100,100,100
2009,05,02180000,Norton,White,228,217,10,1,,,,228,216,12,,,,,228,219,8,,1,,,100,100,100
2009,05,02180000,Norton,"Special Ed",57,46,10,1,,,,57,45,12,,,,,57,49,8,,,,,98,100,100
2009,06,02180000,Norton,"All Students",242,234,7,,1,,,242,235,7,,,,,,,,,,,,100,100,
2009,06,02180000,Norton,"Low Income",36,33,3,,,,,36,33,3,,,,,,,,,,,,100,100,
2009,06,02180000,Norton,White,223,216,6,,1,,,223,217,6,,,,,,,,,,,,100,100,
2009,06,02180000,Norton,"Special Ed",38,31,7,,,,,38,31,7,,,,,,,,,,,,100,100,
2009,07,02180000,Norton,"All Students",247,238,8,1,,,,247,239,7,1,,,,,,,,,,,100,100,
2009,07,02180000,Norton,"Low Income",36,35,1,,,,,36,35,1,,,,,,,,,,,,100,100,
2009,07,02180000,Norton,White,229,222,6,1,,,,229,223,5,1,,,,,,,,,,,100,100,
2009,07,02180000,Norton,"Special Ed",54,45,8,1,,,,54,46,7,1,,,,,,,,,,,98,98,
2009,08,02180000,Norton,"All Students",260,251,7,2,,,,261,249,7,4,1,,,261,251,7,2,1,,,99,98,99
2009,08,02180000,Norton,"Low Income",39,37,2,,,,,39,36,2,,1,,,39,36,2,,1,,,100,97,97
2009,08,02180000,Norton,White,245,236,7,2,,,,246,234,7,4,1,,,246,236,7,2,1,,,99,98,99
2009,08,02180000,Norton,"Special Ed",51,42,7,2,,,,51,42,7,2,,,,51,42,7,2,,,,96,96,96
2009,10,02180000,Norton,"All Students",184,178,,2,,,,184,178,,3,,,,185,167,,3,,,15,99,98,98
2009,10,02180000,Norton,"Low Income",24,23,,,,,,24,23,,,,,,24,20,,,,,4,100,100,100
2009,10,02180000,Norton,White,170,165,,2,,,,170,165,,3,,,,171,154,,2,,,15,99,98,99
2009,10,02180000,Norton,"Special Ed",40,36,,2,,,,40,38,,1,,,,40,33,,1,,,6,95,97,98
2009,03,02190000,Norwell,"All Students",185,185,,,,,,186,186,,,,,,,,,,,,,100,100,
2009,03,02190000,Norwell,White,175,175,,,,,,176,176,,,,,,,,,,,,,100,100,
2009,03,02190000,Norwell,"Special Ed",24,24,,,,,,24,24,,,,,,,,,,,,,100,100,
2009,04,02190000,Norwell,"All Students",217,217,,,,,,217,217,,,,,,,,,,,,,100,100,
2009,04,02190000,Norwell,White,208,208,,,,,,208,208,,,,,,,,,,,,,100,100,
2009,04,02190000,Norwell,"Special Ed",38,38,,,,,,38,38,,,,,,,,,,,,,100,100,
2009,05,02190000,Norwell,"All Students",187,184,3,,,,,187,182,3,2,,,,187,184,3,,,,,100,99,100
2009,05,02190000,Norwell,White,177,174,3,,,,,177,173,3,1,,,,177,174,3,,,,,100,99,100
2009,05,02190000,Norwell,"Special Ed",23,20,3,,,,,23,20,3,,,,,23,20,3,,,,,100,100,100
2009,06,02190000,Norwell,"All Students",186,185,,,1,,,186,185,,,1,,,,,,,,,,99,99,
2009,06,02190000,Norwell,White,176,175,,,1,,,176,175,,,1,,,,,,,,,,99,99,
2009,06,02190000,Norwell,"Special Ed",34,33,,,1,,,34,33,,,1,,,,,,,,,,97,97,
2009,07,02190000,Norwell,"All Students",175,173,2,,,,,175,172,2,,1,,,,,,,,,,100,99,
2009,07,02190000,Norwell,White,168,166,2,,,,,168,165,2,,1,,,,,,,,,,100,99,
2009,07,02190000,Norwell,"Special Ed",25,23,2,,,,,25,22,2,,1,,,,,,,,,,100,96,
2009,08,02190000,Norwell,"All Students",183,183,,,,,,183,183,,,,,,183,183,,,,,,100,100,100
2009,08,02190000,Norwell,"Low Income",12,12,,,,,,12,12,,,,,,12,12,,,,,,100,100,100
2009,08,02190000,Norwell,White,171,171,,,,,,171,171,,,,,,171,171,,,,,,100,100,100
2009,08,02190000,Norwell,"Special Ed",29,29,,,,,,29,29,,,,,,29,29,,,,,,100,100,100
2009,10,02190000,Norwell,"All Students",165,163,,,,,,165,163,,,,,,165,155,,3,,,7,100,100,98
2009,10,02190000,Norwell,White,162,160,,,,,,162,160,,,,,,162,153,,2,,,7,100,100,99
2009,10,02190000,Norwell,"Special Ed",27,25,,,,,,27,26,,,,,,27,23,,2,,,2,100,100,93
2009,03,02200000,Norwood,"All Students",253,252,,1,,,,253,251,,1,,1,,,,,,,,,100,100,
2009,03,02200000,Norwood,"Low Income",69,69,,,,,,69,69,,,,,,,,,,,,,100,100,
2009,03,02200000,Norwood,Black,16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,03,02200000,Norwood,Asian,17,17,,,,,,18,17,,,,1,,,,,,,,,100,100,
2009,03,02200000,Norwood,Hispanic/Latino,18,18,,,,,,18,18,,,,,,,,,,,,,100,100,
2009,03,02200000,Norwood,White,200,200,,,,,,199,199,,,,,,,,,,,,,100,100,
2009,03,02200000,Norwood,"LEP/Formerly LEP",23,23,,,,,,24,23,,,,1,,,,,,,,,100,100,
2009,03,02200000,Norwood,"Special Ed",37,36,,1,,,,37,36,,1,,,,,,,,,,,97,97,
2009,04,02200000,Norwood,"All Students",245,232,10,1,,2,,244,230,11,,,3,,,,,,,,,100,100,
2009,04,02200000,Norwood,"Low Income",64,59,4,1,,,,63,57,5,,,1,,,,,,,,,98,100,
2009,04,02200000,Norwood,Black,14,14,,,,,,13,13,,,,,,,,,,,,,100,100,
2009,04,02200000,Norwood,Asian,19,18,1,,,,,19,18,1,,,,,,,,,,,,100,100,
2009,04,02200000,Norwood,Hispanic/Latino,17,16,1,,,,,17,15,2,,,,,,,,,,,,100,100,
2009,04,02200000,Norwood,White,193,182,8,1,,2,,193,182,8,,,3,,,,,,,,,99,100,
2009,04,02200000,Norwood,"LEP/Formerly LEP",20,16,1,1,,2,,20,16,1,,,3,,,,,,,,,95,100,
2009,04,02200000,Norwood,"Special Ed",57,47,10,,,,,56,45,11,,,,,,,,,,,,100,100,
2009,05,02200000,Norwood,"All Students",252,247,3,,,2,,252,247,3,,,2,,252,246,3,,1,2,,100,100,100
2009,05,02200000,Norwood,"Low Income",66,63,1,,,2,,66,63,1,,,2,,66,63,1,,,2,,100,100,100
2009,05,02200000,Norwood,Black,17,16,1,,,,,17,16,1,,,,,17,16,1,,,,,100,100,100
2009,05,02200000,Norwood,Asian,17,17,,,,,,17,17,,,,,,17,17,,,,,,100,100,100
2009,05,02200000,Norwood,Hispanic/Latino,13,13,,,,,,13,13,,,,,,13,13,,,,,,100,100,100
2009,05,02200000,Norwood,White,203,199,2,,,2,,203,199,2,,,2,,203,198,2,,1,2,,100,100,100
2009,05,02200000,Norwood,"LEP/Formerly LEP",22,20,,,,2,,22,20,,,,2,,22,20,,,,2,,100,100,100
2009,05,02200000,Norwood,"Special Ed",58,55,3,,,,,58,55,3,,,,,58,54,3,,1,,,100,100,98
2009,06,02200000,Norwood,"All Students",271,265,5,,1,,,269,264,5,,,,,,,,,,,,100,100,
2009,06,02200000,Norwood,"Low Income",87,86,1,,,,,85,84,1,,,,,,,,,,,,100,100,
2009,06,02200000,Norwood,Black,24,24,,,,,,23,23,,,,,,,,,,,,,100,100,
2009,06,02200000,Norwood,Hispanic/Latino,10,9,1,,,,,10,9,1,,,,,,,,,,,,100,100,
2009,06,02200000,Norwood,White,229,224,4,,1,,,228,224,4,,,,,,,,,,,,100,100,
2009,06,02200000,Norwood,"LEP/Formerly LEP",17,17,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,06,02200000,Norwood,"Special Ed",69,63,5,,1,,,68,63,5,,,,,,,,,,,,99,100,
2009,07,02200000,Norwood,"All Students",295,288,5,1,1,,,293,288,5,,,,,,,,,,,,99,100,
2009,07,02200000,Norwood,"Low Income",79,79,,,,,,78,78,,,,,,,,,,,,,100,100,
2009,07,02200000,Norwood,Black,23,22,1,,,,,23,22,1,,,,,,,,,,,,100,100,
2009,07,02200000,Norwood,White,253,247,4,1,1,,,252,248,4,,,,,,,,,,,,99,100,
2009,07,02200000,Norwood,"Special Ed",68,63,5,,,,,68,63,5,,,,,,,,,,,,100,100,
2009,08,02200000,Norwood,"All Students",284,281,2,1,,,,283,281,2,,,,,283,281,2,,,,,100,100,100
2009,08,02200000,Norwood,"Low Income",74,73,,1,,,,74,74,,,,,,74,74,,,,,,99,100,100
2009,08,02200000,Norwood,Black,23,22,,1,,,,23,23,,,,,,23,23,,,,,,96,100,100
2009,08,02200000,Norwood,Hispanic/Latino,17,17,,,,,,17,17,,,,,,17,17,,,,,,100,100,100
2009,08,02200000,Norwood,White,234,232,2,,,,,234,232,2,,,,,234,232,2,,,,,100,100,100
2009,08,02200000,Norwood,"Special Ed",46,44,2,,,,,46,44,2,,,,,46,44,2,,,,,100,100,100
2009,10,02200000,Norwood,"All Students",270,260,2,,5,,,268,255,2,,8,,,269,238,2,3,,,26,98,97,99
2009,10,02200000,Norwood,"Low Income",59,58,,,1,,,59,56,,,3,,,58,49,,2,,,7,98,95,97
2009,10,02200000,Norwood,Black,20,20,,,,,,20,20,,,,,,20,20,,,,,,100,100,100
2009,10,02200000,Norwood,Hispanic/Latino,11,11,,,,,,11,11,,,,,,11,10,,,,,1,100,100,100
2009,10,02200000,Norwood,White,230,221,1,,5,,,228,217,1,,7,,,229,200,1,3,,,25,98,97,99
2009,10,02200000,Norwood,"Special Ed",49,42,2,,2,,,49,41,2,,3,,,49,41,2,1,,,5,96,93,98
2009,03,02210000,"Oak Bluffs","All Students",33,32,1,,,,,33,32,1,,,,,,,,,,,,100,100,
2009,03,02210000,"Oak Bluffs",White,23,23,,,,,,23,23,,,,,,,,,,,,,100,100,
2009,03,02210000,"Oak Bluffs","Special Ed",10,9,1,,,,,10,9,1,,,,,,,,,,,,100,100,
2009,04,02210000,"Oak Bluffs","All Students",56,55,1,,,,,56,55,1,,,,,,,,,,,,100,100,
2009,04,02210000,"Oak Bluffs",White,46,46,,,,,,46,46,,,,,,,,,,,,,100,100,
2009,05,02210000,"Oak Bluffs","All Students",49,48,1,,,,,49,48,1,,,,,49,48,1,,,,,100,100,100
2009,05,02210000,"Oak Bluffs","Low Income",13,13,,,,,,13,13,,,,,,13,13,,,,,,100,100,100
2009,05,02210000,"Oak Bluffs",White,35,35,,,,,,35,35,,,,,,35,35,,,,,,100,100,100
2009,05,02210000,"Oak Bluffs","Special Ed",13,12,1,,,,,13,12,1,,,,,13,12,1,,,,,100,100,100
2009,06,02210000,"Oak Bluffs","All Students",54,52,,1,1,,,54,53,,,1,,,,,,,,,,96,98,
2009,06,02210000,"Oak Bluffs","Low Income",16,15,,1,,,,16,16,,,,,,,,,,,,,94,100,
2009,06,02210000,"Oak Bluffs",White,39,38,,,1,,,39,38,,,1,,,,,,,,,,97,97,
2009,06,02210000,"Oak Bluffs","Special Ed",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,07,02210000,"Oak Bluffs","All Students",45,41,3,1,,,,45,40,3,,1,1,,,,,,,,,98,98,
2009,07,02210000,"Oak Bluffs",White,32,30,1,1,,,,32,30,1,,1,,,,,,,,,,97,97,
2009,07,02210000,"Oak Bluffs","Special Ed",11,8,3,,,,,11,7,3,,1,,,,,,,,,,100,91,
2009,08,02210000,"Oak Bluffs","All Students",50,46,3,,1,,,50,47,3,,,,,50,48,2,,,,,98,100,100
2009,08,02210000,"Oak Bluffs","Low Income",10,9,,,1,,,10,10,,,,,,10,10,,,,,,90,100,100
2009,08,02210000,"Oak Bluffs",White,33,30,2,,1,,,33,31,2,,,,,33,32,1,,,,,97,100,100
2009,08,02210000,"Oak Bluffs","Special Ed",18,14,3,,1,,,18,15,3,,,,,18,16,2,,,,,94,100,100
2009,03,02230000,Orange,"All Students",108,106,2,,,,,108,105,2,1,,,,,,,,,,,100,99,
2009,03,02230000,Orange,"Low Income",58,56,2,,,,,57,55,2,,,,,,,,,,,,100,100,
2009,03,02230000,Orange,White,100,98,2,,,,,100,97,2,1,,,,,,,,,,,100,99,
2009,03,02230000,Orange,"Special Ed",21,19,2,,,,,21,19,2,,,,,,,,,,,,100,100,
2009,04,02230000,Orange,"All Students",100,96,4,,,,,101,97,4,,,,,,,,,,,,100,100,
2009,04,02230000,Orange,"Low Income",47,44,3,,,,,47,44,3,,,,,,,,,,,,100,100,
2009,04,02230000,Orange,White,89,85,4,,,,,90,86,4,,,,,,,,,,,,100,100,
2009,04,02230000,Orange,"Special Ed",18,14,4,,,,,19,15,4,,,,,,,,,,,,100,100,
2009,05,02230000,Orange,"All Students",119,118,,1,,,,121,120,,1,,,,121,120,,1,,,,99,99,99
2009,05,02230000,Orange,"Low Income",54,54,,,,,,56,56,,,,,,56,56,,,,,,100,100,100
2009,05,02230000,Orange,White,106,105,,1,,,,108,107,,1,,,,108,107,,1,,,,99,99,99
2009,05,02230000,Orange,"Special Ed",15,15,,,,,,15,15,,,,,,15,15,,,,,,100,100,100
2009,06,02230000,Orange,"All Students",123,123,,,,,,123,123,,,,,,,,,,,,,100,100,
2009,06,02230000,Orange,"Low Income",68,68,,,,,,68,68,,,,,,,,,,,,,100,100,
2009,06,02230000,Orange,White,115,115,,,,,,115,115,,,,,,,,,,,,,100,100,
2009,06,02230000,Orange,"Special Ed",21,21,,,,,,21,21,,,,,,,,,,,,,100,100,
2009,03,02240000,Orleans,"All Students",26,26,,,,,,26,26,,,,,,,,,,,,,100,100,
2009,03,02240000,Orleans,White,19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2009,04,02240000,Orleans,"All Students",27,27,,,,,,27,27,,,,,,,,,,,,,100,100,
2009,04,02240000,Orleans,White,23,23,,,,,,23,23,,,,,,,,,,,,,100,100,
2009,04,02240000,Orleans,"Special Ed",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,05,02240000,Orleans,"All Students",45,44,,,,1,,45,44,,,,1,,45,44,,,,1,,100,100,100
2009,05,02240000,Orleans,"Low Income",11,10,,,,1,,11,10,,,,1,,11,10,,,,1,,100,100,100
2009,05,02240000,Orleans,White,39,39,,,,,,39,39,,,,,,39,39,,,,,,100,100,100
2009,05,02240000,Orleans,"Special Ed",14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2009,03,02260000,Oxford,"All Students",165,157,3,2,2,1,,165,157,3,2,2,1,,,,,,,,,98,98,
2009,03,02260000,Oxford,"Low Income",53,51,1,1,,,,53,51,1,1,,,,,,,,,,,98,98,
2009,03,02260000,Oxford,Hispanic/Latino,18,16,1,1,,,,18,16,1,1,,,,,,,,,,,94,94,
2009,03,02260000,Oxford,White,137,132,2,1,2,,,137,132,2,1,2,,,,,,,,,,98,98,
2009,03,02260000,Oxford,"Special Ed",24,21,3,,,,,24,21,3,,,,,,,,,,,,100,100,
2009,04,02260000,Oxford,"All Students",145,140,4,1,,,,145,141,4,,,,,,,,,,,,99,100,
2009,04,02260000,Oxford,"Low Income",40,39,1,,,,,40,39,1,,,,,,,,,,,,100,100,
2009,04,02260000,Oxford,White,127,122,4,1,,,,127,123,4,,,,,,,,,,,,99,100,
2009,04,02260000,Oxford,"Special Ed",21,17,4,,,,,21,17,4,,,,,,,,,,,,100,100,
2009,05,02260000,Oxford,"All Students",173,172,1,,,,,173,172,1,,,,,173,172,1,,,,,100,100,100
2009,05,02260000,Oxford,"Low Income",34,34,,,,,,34,34,,,,,,34,34,,,,,,100,100,100
2009,05,02260000,Oxford,Hispanic/Latino,12,12,,,,,,12,12,,,,,,12,12,,,,,,100,100,100
2009,05,02260000,Oxford,White,156,155,1,,,,,156,155,1,,,,,156,155,1,,,,,100,100,100
2009,05,02260000,Oxford,"Special Ed",23,22,1,,,,,23,22,1,,,,,23,22,1,,,,,100,100,100
2009,06,02260000,Oxford,"All Students",167,164,2,1,,,,167,164,2,1,,,,,,,,,,,99,99,
2009,06,02260000,Oxford,"Low Income",44,42,1,1,,,,44,42,1,1,,,,,,,,,,,98,98,
2009,06,02260000,Oxford,Hispanic/Latino,12,11,,1,,,,12,11,,1,,,,,,,,,,,92,92,
2009,06,02260000,Oxford,White,147,145,2,,,,,147,145,2,,,,,,,,,,,,100,100,
2009,06,02260000,Oxford,"Special Ed",26,23,2,1,,,,26,23,2,1,,,,,,,,,,,96,96,
2009,07,02260000,Oxford,"All Students",156,154,2,,,,,156,154,2,,,,,,,,,,,,100,100,
2009,07,02260000,Oxford,"Low Income",37,36,1,,,,,37,36,1,,,,,,,,,,,,100,100,
2009,07,02260000,Oxford,Hispanic/Latino,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2009,07,02260000,Oxford,White,137,135,2,,,,,137,135,2,,,,,,,,,,,,100,100,
2009,07,02260000,Oxford,"Special Ed",20,18,2,,,,,20,18,2,,,,,,,,,,,,100,100,
2009,08,02260000,Oxford,"All Students",158,156,2,,,,,158,151,2,5,,,,158,150,2,6,,,,100,97,96
2009,08,02260000,Oxford,"Low Income",49,49,,,,,,48,44,,4,,,,48,43,,5,,,,100,92,90
2009,08,02260000,Oxford,Hispanic/Latino,11,11,,,,,,11,8,,3,,,,11,8,,3,,,,100,73,73
2009,08,02260000,Oxford,White,139,137,2,,,,,138,134,2,2,,,,138,133,2,3,,,,100,99,98
2009,08,02260000,Oxford,"Special Ed",28,26,2,,,,,27,23,2,2,,,,27,22,2,3,,,,100,93,89
2009,10,02260000,Oxford,"All Students",144,128,1,4,,1,,145,126,3,5,,2,,146,107,2,5,,2,30,97,96,97
2009,10,02260000,Oxford,"Low Income",36,29,,,,,,35,29,,,,,,36,21,,3,,,12,100,100,92
2009,10,02260000,Oxford,Hispanic/Latino,9,,,,,,,9,,,,,,,10,6,,,,1,3,,,100
2009,10,02260000,Oxford,White,128,115,1,3,,,,129,114,3,4,,,,129,96,2,4,,,27,97,97,97
2009,10,02260000,Oxford,"Special Ed",27,19,1,,,,,26,17,3,,,,,27,10,2,3,,,12,100,100,89
2009,03,02270000,Palmer,"All Students",122,117,4,1,,,,122,117,4,1,,,,,,,,,,,99,99,
2009,03,02270000,Palmer,"Low Income",48,47,1,,,,,47,46,1,,,,,,,,,,,,100,100,
2009,03,02270000,Palmer,White,115,110,4,1,,,,115,110,4,1,,,,,,,,,,,99,99,
2009,03,02270000,Palmer,"Special Ed",27,22,4,1,,,,27,22,4,1,,,,,,,,,,,96,96,
2009,04,02270000,Palmer,"All Students",129,126,2,1,,,,129,127,2,,,,,,,,,,,,99,100,
2009,04,02270000,Palmer,"Low Income",55,54,1,,,,,55,54,1,,,,,,,,,,,,100,100,
2009,04,02270000,Palmer,White,117,115,1,1,,,,117,116,1,,,,,,,,,,,,99,100,
2009,04,02270000,Palmer,"Special Ed",18,16,2,,,,,18,16,2,,,,,,,,,,,,100,100,
2009,05,02270000,Palmer,"All Students",159,156,3,,,,,157,153,3,,1,,,158,155,2,,1,,,100,99,99
2009,05,02270000,Palmer,"Low Income",60,58,2,,,,,58,56,2,,,,,59,58,1,,,,,100,100,100
2009,05,02270000,Palmer,White,149,146,3,,,,,147,143,3,,1,,,148,145,2,,1,,,100,99,99
2009,05,02270000,Palmer,"Special Ed",28,25,3,,,,,28,25,3,,,,,28,26,2,,,,,100,100,100
2009,06,02270000,Palmer,"All Students",138,133,5,,,,,139,133,5,1,,,,,,,,,,,100,99,
2009,06,02270000,Palmer,"Low Income",56,53,3,,,,,56,52,3,1,,,,,,,,,,,100,98,
2009,06,02270000,Palmer,White,125,121,4,,,,,126,121,4,1,,,,,,,,,,,100,99,
2009,06,02270000,Palmer,"Special Ed",28,23,5,,,,,28,23,5,,,,,,,,,,,,100,100,
