adminyear,grade,org_code,district,SchoolName,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2007,04,00880025,Easton,"H H Richardson School",MATH,129,,,0.95,0.87,0.91,0.69,0.89,0.81,0.88,0.82,0.71,2.57,0.78,0.68,2.74,0.73,0.64,0.86,2.77,0.88,0.82,0.81,0.92,0.93,0.81,0.84,0.76,0.66,2.3,0.91,0.56,0.82,2.78,0.9,0.76,0.6,0.73,0.88,0.79,0.89,0.93,,,,,,
2007,04,00880025,Easton,"H H Richardson School",ELA,129,7.39,6.76,0.95,0.9,0.93,0.92,0.81,0.72,0.85,2.15,0.89,0.86,0.86,0.87,0.91,0.88,0.8,0.79,1.83,0.91,0.93,0.91,0.9,0.95,0.78,0.89,0.74,1.57,0.75,0.74,0.8,0.75,0.83,0.67,0.81,0.86,1.98,0.97,0.89,0.75,0.78,0.76,,,,,
2007,05,00880025,Easton,"H H Richardson School",MATH,149,,,0.94,0.95,0.85,0.95,0.76,0.86,0.83,0.88,0.83,3.59,0.84,0.72,3.06,0.97,0.77,0.83,2.01,0.96,0.93,0.91,0.86,0.68,0.8,0.92,0.56,0.77,2.95,0.83,0.7,0.83,2.47,0.92,0.72,0.83,0.85,0.71,0.85,0.81,0.68,,,,,,
2007,05,00880025,Easton,"H H Richardson School",ELA,151,,,0.75,0.72,0.8,0.9,0.87,0.83,0.92,0.81,2.3,0.85,0.91,0.84,0.87,0.81,0.91,0.79,0.65,2.86,0.93,0.89,0.92,0.79,0.87,0.91,0.82,0.86,2.46,0.85,0.83,0.72,0.8,0.88,0.77,0.79,0.72,2.1,0.87,0.76,0.82,0.81,,,,,
2007,05,00880025,Easton,"H H Richardson School",SCI,150,,,0.87,0.95,0.97,0.84,0.75,0.67,0.86,0.85,0.81,0.55,0.71,0.68,0.67,0.72,0.91,0.93,0.66,1.46,1.97,0.37,0.9,0.61,0.79,0.77,0.75,0.85,0.55,0.73,0.82,0.77,0.91,0.51,0.85,0.84,0.75,0.77,1.8,2.36,2.83,,,,,,
2007,06,00880025,Easton,"H H Richardson School",MATH,155,,,0.94,0.9,0.83,0.6,0.84,0.57,0.8,0.75,0.83,3.15,0.25,0.35,2.45,0.82,0.86,0.73,2.44,0.87,0.95,0.86,0.81,0.84,0.73,0.7,0.76,0.86,3.48,0.76,0.52,0.85,2.53,0.86,0.65,0.7,0.63,0.83,0.48,0.77,0.87,,,,,,
2007,06,00880025,Easton,"H H Richardson School",ELA,156,,,0.94,0.85,0.9,0.98,0.9,0.74,0.88,0.93,2.42,0.78,0.79,0.89,0.82,0.94,0.78,0.65,0.63,1.99,0.76,0.98,0.85,0.76,0.59,0.92,0.88,0.96,2.37,0.86,0.74,0.81,0.74,0.88,0.81,0.92,0.85,2.81,0.84,0.69,0.79,0.71,,,,,
2007,04,00880030,Easton,"F L Olmsted",MATH,162,,,0.93,0.88,0.87,0.71,0.88,0.75,0.85,0.85,0.69,2.6,0.73,0.75,2.8,0.85,0.53,0.83,3.09,0.88,0.83,0.88,0.91,0.88,0.8,0.92,0.8,0.66,2.62,0.93,0.62,0.84,3.27,0.9,0.81,0.69,0.8,0.9,0.78,0.87,0.91,,,,,,
2007,04,00880030,Easton,"F L Olmsted",ELA,162,8,7.13,0.94,0.94,0.92,0.91,0.85,0.68,0.88,2.57,0.91,0.93,0.88,0.93,0.93,0.87,0.85,0.85,2.17,0.94,0.94,0.84,0.92,0.93,0.78,0.93,0.77,2.03,0.83,0.74,0.76,0.71,0.83,0.83,0.77,0.88,2.17,0.96,0.87,0.84,0.8,0.83,,,,,
2007,05,00880030,Easton,"F L Olmsted",MATH,160,,,0.93,0.96,0.88,0.91,0.71,0.84,0.81,0.87,0.84,3.53,0.83,0.86,3.05,0.94,0.81,0.86,2.03,0.91,0.98,0.88,0.86,0.65,0.74,0.89,0.58,0.68,2.97,0.82,0.63,0.91,2.41,0.94,0.64,0.71,0.74,0.76,0.71,0.86,0.68,,,,,,
2007,05,00880030,Easton,"F L Olmsted",ELA,160,,,0.84,0.68,0.86,0.94,0.89,0.85,0.93,0.86,2.2,0.83,0.86,0.86,0.84,0.88,0.89,0.86,0.78,2.65,0.94,0.89,0.92,0.88,0.86,0.93,0.86,0.89,2.35,0.89,0.8,0.75,0.88,0.91,0.76,0.78,0.79,2.18,0.79,0.84,0.78,0.84,,,,,
2007,05,00880030,Easton,"F L Olmsted",SCI,161,,,0.91,0.98,0.96,0.88,0.76,0.75,0.77,0.92,0.91,0.66,0.81,0.65,0.66,0.85,0.94,0.86,0.76,1.8,2.14,0.23,0.93,0.74,0.75,0.76,0.76,0.84,0.59,0.8,0.82,0.78,0.93,0.58,0.93,0.79,0.75,0.89,2.3,2.34,2.96,,,,,,
2007,06,00880030,Easton,"F L Olmsted",MATH,155,,,0.99,0.84,0.83,0.78,0.93,0.61,0.79,0.72,0.82,3.37,0.33,0.36,2.91,0.79,0.9,0.72,2.4,0.94,0.92,0.91,0.85,0.9,0.83,0.74,0.79,0.96,3.61,0.81,0.52,0.84,2.89,0.86,0.68,0.75,0.59,0.85,0.59,0.88,0.91,,,,,,
2007,06,00880030,Easton,"F L Olmsted",ELA,155,,,0.93,0.82,0.86,0.98,0.94,0.84,0.9,0.94,2.47,0.86,0.85,0.88,0.86,0.98,0.85,0.61,0.7,1.98,0.79,0.97,0.88,0.86,0.72,0.94,0.85,0.98,2.3,0.79,0.81,0.74,0.72,0.9,0.79,0.9,0.9,2.75,0.88,0.7,0.72,0.77,,,,,
2007,07,00880405,Easton,"Easton Junior High",MATH,317,,,0.93,0.85,0.66,0.7,0.73,0.8,0.79,0.8,2.77,0.62,0.8,0.7,0.84,0.64,0.89,0.91,0.67,0.86,0.51,0.94,0.87,3.1,0.94,0.86,0.69,0.57,0.74,3.31,1.97,0.92,0.45,0.75,0.52,0.7,0.85,0.8,0.5,0.67,3.21,,,,,,
2007,07,00880405,Easton,"Easton Junior High",ELA,317,7.37,6.56,0.94,0.96,0.95,0.95,0.78,0.85,0.85,0.83,2.26,0.97,0.78,0.62,0.77,0.78,0.72,0.94,0.84,2.6,0.97,0.73,0.85,0.95,0.91,0.88,0.84,0.87,2.1,0.82,0.83,0.81,0.96,0.87,0.97,0.94,0.88,2.07,0.8,0.9,0.95,0.97,,,,,
2007,08,00880405,Easton,"Easton Junior High",MATH,303,,,0.89,0.68,0.84,0.57,0.69,0.54,0.65,0.45,1.93,0.34,0.79,0.58,0.79,0.66,0.72,0.79,0.61,0.6,0.66,0.41,0.88,2.61,0.83,0.75,0.83,0.75,0.72,2.69,2.25,0.64,0.85,0.83,0.69,0.72,0.75,0.4,0.78,0.72,2.81,,,,,,
2007,08,00880405,Easton,"Easton Junior High",ELA,305,,,0.84,0.9,0.82,0.84,0.86,0.95,0.89,0.85,2.58,0.93,0.9,0.84,0.92,0.71,0.94,0.86,0.89,0.77,0.9,2.43,0.92,0.78,0.86,0.79,0.66,0.96,0.86,2.56,0.95,0.84,0.78,0.92,0.75,0.73,0.62,2.66,0.85,0.87,0.8,0.7,,,,,
2007,08,00880405,Easton,"Easton Junior High",SCI,303,,,0.98,0.81,0.77,0.82,0.89,0.9,0.77,0.58,0.87,0.6,0.56,0.42,0.71,0.66,0.54,0.84,0.79,2.81,1.96,0.95,0.71,0.59,0.5,0.82,0.69,0.61,0.62,0.91,0.64,0.95,0.72,0.62,0.71,0.6,0.7,0.85,2.09,2.03,2.14,,,,,,
2007,HS,00880405,Easton,"Easton Junior High",PHY,287,,,0.77,0.78,0.32,0.42,0.86,0.6,0.61,0.57,0.8,0.7,1.69,0.6,0.72,0.58,0.52,0.78,0.52,0.75,0.83,0.59,0.33,0.67,0.47,0.75,2.32,2.19,0.84,0.41,0.3,0.51,0.63,1.7,0.41,0.75,0.81,0.57,0.85,0.4,2.38,0.59,0.71,0.62,0.83,0.51,0.75
2007,10,00880505,Easton,"Oliver Ames High",MATH,278,,,0.9,0.94,0.73,0.79,0.88,0.81,0.8,0.82,0.73,0.65,0.76,0.89,0.64,0.84,0.92,0.89,1.9,0.88,0.71,3.36,2.55,0.85,0.81,0.95,0.47,0.54,0.68,0.56,0.88,0.66,3.27,0.81,0.87,0.84,0.92,0.83,0.56,0.89,0.65,0.71,3.03,2.61,,,
2007,10,00880505,Easton,"Oliver Ames High",ELA,278,8.07,7.58,0.78,0.85,0.95,0.96,0.9,0.78,0.7,0.88,2.43,0.96,0.72,0.83,0.78,0.83,0.86,0.64,0.92,0.92,2.22,0.71,0.92,0.78,0.76,0.84,0.98,0.79,2.59,0.7,0.97,0.89,0.96,0.96,0.57,0.92,0.94,2.96,0.79,0.93,0.78,0.57,,,,,
2007,HS,00880505,Easton,"Oliver Ames High",BIO,273,,,0.88,0.61,0.59,0.77,0.86,0.77,0.57,0.73,0.6,0.65,1.93,0.84,0.48,0.79,0.84,0.55,0.57,0.67,0.77,0.76,0.74,0.85,0.49,0.77,2.75,1.96,0.8,0.49,0.7,0.63,0.76,1.76,0.81,0.69,0.64,0.62,0.5,0.84,1.22,0.36,0.56,0.36,0.81,0.54,0.47
2007,03,00890005,Edgartown,"Edgartown Elementary",MATH,39,,,0.9,0.74,0.79,0.62,0.87,0.72,1.31,0.74,0.9,0.56,0.82,0.64,0.51,0.33,0.69,1.21,0.95,0.72,0.9,0.13,0.9,0.33,1.05,0.79,0.41,0.59,0.69,0.77,0.82,1.54,0.31,0.64,0.85,0.72,1.23,,,,,,,,,,
2007,03,00890005,Edgartown,"Edgartown Elementary",ELA,39,,,0.82,0.97,0.82,0.74,0.9,0.79,0.92,0.77,0.85,0.74,0.74,0.67,0.67,0.51,0.95,0.85,0.56,0.9,0.79,0.79,2.64,0.69,0.85,0.64,0.79,0.9,0.69,0.59,0.9,0.87,0.69,0.72,2.05,0.62,0.67,0.62,0.79,0.59,0.72,0.9,0.74,0.9,,,
2007,04,00890005,Edgartown,"Edgartown Elementary",MATH,38,,,0.95,0.89,0.95,0.68,0.89,0.92,1,0.79,0.66,3.24,0.89,0.89,2.37,0.92,0.61,0.89,2.37,0.87,0.82,0.61,0.89,0.87,0.76,0.87,0.63,0.63,2.71,0.95,0.76,0.68,3,0.89,0.82,0.74,0.89,0.89,0.84,0.89,0.89,,,,,,
2007,04,00890005,Edgartown,"Edgartown Elementary",ELA,37,7.16,6.43,0.86,0.95,0.97,0.92,0.73,0.62,0.81,2.43,0.84,0.95,0.89,0.86,0.89,0.89,0.89,0.81,1.86,0.97,1,0.92,0.84,0.92,0.86,0.89,0.86,1.59,0.73,0.78,0.84,0.76,0.68,0.81,0.81,0.92,1.92,1,0.95,0.78,0.89,0.7,,,,,
2007,05,00890005,Edgartown,"Edgartown Elementary",MATH,32,,,0.81,0.88,0.81,0.81,0.84,0.75,0.78,0.88,0.63,3.53,0.25,0.69,2.22,0.91,0.72,0.59,1.34,0.75,0.78,0.81,0.78,0.69,0.81,0.84,0.28,0.59,1.69,0.81,0.53,0.69,1.94,0.72,0.5,0.56,0.72,0.69,0.72,0.66,0.75,,,,,,
2007,05,00890005,Edgartown,"Edgartown Elementary",ELA,31,,,0.61,0.84,0.87,0.84,0.74,0.74,0.81,0.81,2.26,0.87,0.87,0.74,0.71,0.77,0.87,0.74,0.74,2.39,0.94,0.87,0.84,0.87,0.77,0.9,0.9,0.81,2.1,0.87,0.65,0.58,0.81,0.87,0.77,0.55,0.55,1.77,0.74,0.77,0.77,0.74,,,,,
