adminyear,grade,org_code,district,SchoolName,group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,eayp_part_rate,mayp_part_rate,sayp_part_rate
2007,05,00350094,Boston,"Elihu Greenwood","Special Ed",15,13,,,,,2,15,13,,,,,2,15,13,,,,,2,100,100,100
2007,03,00350096,Boston,"Eliot Elementary","All Students",26,26,,,,,,26,26,,,,,,,,,,,,,100,100,
2007,03,00350096,Boston,"Eliot Elementary","Low Income",18,18,,,,,,18,18,,,,,,,,,,,,,100,100,
2007,03,00350096,Boston,"Eliot Elementary",Hispanic/Latino,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2007,03,00350096,Boston,"Eliot Elementary",White,12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2007,03,00350096,Boston,"Eliot Elementary","Special Ed",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,04,00350096,Boston,"Eliot Elementary","All Students",31,30,,,,,1,31,30,,,,,1,,,,,,,,100,100,
2007,04,00350096,Boston,"Eliot Elementary","Low Income",26,25,,,,,1,26,25,,,,,1,,,,,,,,100,100,
2007,04,00350096,Boston,"Eliot Elementary",Hispanic/Latino,17,16,,,,,1,17,16,,,,,1,,,,,,,,100,100,
2007,04,00350096,Boston,"Eliot Elementary","Special Ed",17,16,,,,,1,17,16,,,,,1,,,,,,,,100,100,
2007,05,00350096,Boston,"Eliot Elementary","All Students",18,17,,,,,1,18,17,,,,,1,18,17,,,,,1,100,100,100
2007,05,00350096,Boston,"Eliot Elementary","Low Income",16,15,,,,,1,16,15,,,,,1,16,15,,,,,1,100,100,100
2007,06,00350096,Boston,"Eliot Elementary","All Students",29,28,,,,,1,29,28,,,,,1,,,,,,,,100,100,
2007,06,00350096,Boston,"Eliot Elementary","Low Income",27,26,,,,,1,27,26,,,,,1,,,,,,,,100,100,
2007,06,00350096,Boston,"Eliot Elementary",Hispanic/Latino,15,14,,,,,1,15,14,,,,,1,,,,,,,,100,100,
2007,06,00350096,Boston,"Eliot Elementary","Special Ed",13,12,,,,,1,13,12,,,,,1,,,,,,,,100,100,
2007,03,00350100,Boston,"Ellis Mendell","All Students",26,25,,,,,1,26,25,,,,,1,,,,,,,,100,100,
2007,03,00350100,Boston,"Ellis Mendell","Low Income",22,21,,,,,1,22,21,,,,,1,,,,,,,,100,100,
2007,03,00350100,Boston,"Ellis Mendell",Black,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2007,03,00350100,Boston,"Ellis Mendell",Hispanic/Latino,14,13,,,,,1,14,13,,,,,1,,,,,,,,100,100,
2007,03,00350100,Boston,"Ellis Mendell","Special Ed",10,9,,,,,1,10,9,,,,,1,,,,,,,,100,100,
2007,04,00350100,Boston,"Ellis Mendell","All Students",18,17,,,,,1,17,16,,,,,1,,,,,,,,100,100,
2007,04,00350100,Boston,"Ellis Mendell","Low Income",17,16,,,,,1,16,15,,,,,1,,,,,,,,100,100,
2007,05,00350100,Boston,"Ellis Mendell","All Students",23,20,,,,,3,23,20,,,,,3,23,20,,,,,3,100,100,100
2007,05,00350100,Boston,"Ellis Mendell","Low Income",14,13,,,,,1,14,13,,,,,1,14,13,,,,,1,100,100,100
2007,05,00350100,Boston,"Ellis Mendell",Black,15,14,,,,,1,15,14,,,,,1,15,14,,,,,1,100,100,100
2007,03,00350102,Boston,"Emily A Fifield","All Students",55,54,,,,,1,55,54,,,,,1,,,,,,,,100,100,
2007,03,00350102,Boston,"Emily A Fifield","Low Income",49,48,,,,,1,49,48,,,,,1,,,,,,,,100,100,
2007,03,00350102,Boston,"Emily A Fifield",Black,46,45,,,,,1,46,45,,,,,1,,,,,,,,100,100,
2007,04,00350102,Boston,"Emily A Fifield","All Students",46,44,,,,,2,45,43,,,,,2,,,,,,,,100,100,
2007,04,00350102,Boston,"Emily A Fifield","Low Income",41,39,,,,,2,40,38,,,,,2,,,,,,,,100,100,
2007,04,00350102,Boston,"Emily A Fifield",Black,42,41,,,,,1,41,40,,,,,1,,,,,,,,100,100,
2007,05,00350102,Boston,"Emily A Fifield","All Students",42,37,,,,,5,41,37,,,,,4,41,37,,,,,4,100,100,100
2007,05,00350102,Boston,"Emily A Fifield","Low Income",38,33,,,,,5,37,33,,,,,4,37,33,,,,,4,100,100,100
2007,05,00350102,Boston,"Emily A Fifield",Black,38,33,,,,,5,37,33,,,,,4,37,33,,,,,4,100,100,100
2007,03,00350108,Boston,Farragut,"All Students",44,41,,,,,3,44,41,,,,,3,,,,,,,,100,100,
2007,03,00350108,Boston,Farragut,"Low Income",36,34,,,,,2,36,34,,,,,2,,,,,,,,100,100,
2007,03,00350108,Boston,Farragut,Black,34,31,,,,,3,34,31,,,,,3,,,,,,,,100,100,
2007,03,00350108,Boston,Farragut,"LEP/Formerly LEP",12,11,,,,,1,12,11,,,,,1,,,,,,,,100,100,
2007,04,00350108,Boston,Farragut,"All Students",38,36,,,,,2,38,36,,,,,2,,,,,,,,100,100,
2007,04,00350108,Boston,Farragut,"Low Income",30,28,,,,,2,30,28,,,,,2,,,,,,,,100,100,
2007,04,00350108,Boston,Farragut,Black,17,16,,,,,1,17,16,,,,,1,,,,,,,,100,100,
2007,04,00350108,Boston,Farragut,Hispanic/Latino,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2007,04,00350108,Boston,Farragut,"Special Ed",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2007,05,00350108,Boston,Farragut,"All Students",42,42,,,,,,42,42,,,,,,42,42,,,,,,100,100,100
2007,05,00350108,Boston,Farragut,"Low Income",33,33,,,,,,33,33,,,,,,33,33,,,,,,100,100,100
2007,05,00350108,Boston,Farragut,Black,16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2007,05,00350108,Boston,Farragut,Hispanic/Latino,16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2007,05,00350108,Boston,Farragut,"LEP/Formerly LEP",13,13,,,,,,13,13,,,,,,13,13,,,,,,100,100,100
2007,03,00350116,Boston,"Franklin D Roosevelt","All Students",42,41,,,,,1,42,41,,,,,1,,,,,,,,100,100,
2007,03,00350116,Boston,"Franklin D Roosevelt","Low Income",27,26,,,,,1,27,26,,,,,1,,,,,,,,100,100,
2007,03,00350116,Boston,"Franklin D Roosevelt",Black,18,17,,,,,1,18,17,,,,,1,,,,,,,,100,100,
2007,03,00350116,Boston,"Franklin D Roosevelt",White,15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2007,04,00350116,Boston,"Franklin D Roosevelt","All Students",47,44,,,,,3,47,44,,,,,3,,,,,,,,100,100,
2007,04,00350116,Boston,"Franklin D Roosevelt","Low Income",31,28,,,,,3,31,28,,,,,3,,,,,,,,100,100,
2007,04,00350116,Boston,"Franklin D Roosevelt",Black,23,22,,,,,1,23,22,,,,,1,,,,,,,,100,100,
2007,04,00350116,Boston,"Franklin D Roosevelt",Hispanic/Latino,16,15,,,,,1,16,15,,,,,1,,,,,,,,100,100,
2007,04,00350116,Boston,"Franklin D Roosevelt","LEP/Formerly LEP",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,04,00350116,Boston,"Franklin D Roosevelt","Special Ed",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,05,00350116,Boston,"Franklin D Roosevelt","All Students",38,34,,,,,4,39,34,,,,,5,39,34,,,,,5,100,100,100
2007,05,00350116,Boston,"Franklin D Roosevelt","Low Income",29,26,,,,,3,30,26,,,,,4,30,26,,,,,4,100,100,100
2007,05,00350116,Boston,"Franklin D Roosevelt",Black,17,15,,,,,2,17,15,,,,,2,17,15,,,,,2,100,100,100
2007,05,00350116,Boston,"Franklin D Roosevelt",Hispanic/Latino,15,13,,,,,2,15,13,,,,,2,15,13,,,,,2,100,100,100
2007,03,00350122,Boston,"George H Conley","All Students",28,26,,,,,2,28,26,,,,,2,,,,,,,,100,100,
2007,03,00350122,Boston,"George H Conley","Low Income",22,20,,,,,2,21,20,,,,,1,,,,,,,,100,100,
2007,03,00350122,Boston,"George H Conley",Hispanic/Latino,12,10,,,,,2,11,10,,,,,1,,,,,,,,100,100,
2007,03,00350122,Boston,"George H Conley","Special Ed",11,10,,,,,1,10,10,,,,,,,,,,,,,100,100,
2007,04,00350122,Boston,"George H Conley","All Students",31,30,,,,,1,31,30,,,,,1,,,,,,,,100,100,
2007,04,00350122,Boston,"George H Conley","Low Income",28,27,,,,,1,28,27,,,,,1,,,,,,,,100,100,
2007,04,00350122,Boston,"George H Conley",Black,19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2007,04,00350122,Boston,"George H Conley","Special Ed",19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2007,05,00350122,Boston,"George H Conley","All Students",24,23,,,,,1,25,23,,,,,2,25,23,,,,,2,100,100,100
2007,05,00350122,Boston,"George H Conley","Low Income",19,18,,,,,1,20,18,,,,,2,20,18,,,,,2,100,100,100
2007,05,00350122,Boston,"George H Conley",Black,15,14,,,,,1,15,14,,,,,1,15,14,,,,,1,100,100,100
2007,05,00350122,Boston,"George H Conley","Special Ed",10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2007,03,00350135,Boston,"Henry Grew","All Students",46,43,,,,,3,46,43,,,,,3,,,,,,,,100,100,
2007,03,00350135,Boston,"Henry Grew","Low Income",40,38,,,,,2,41,38,,,,,3,,,,,,,,100,100,
2007,03,00350135,Boston,"Henry Grew",Black,25,24,,,,,1,25,24,,,,,1,,,,,,,,100,100,
2007,03,00350135,Boston,"Henry Grew",Hispanic/Latino,14,13,,,,,1,15,13,,,,,2,,,,,,,,100,100,
2007,04,00350135,Boston,"Henry Grew","All Students",42,36,,,,,6,42,36,,,,,6,,,,,,,,100,100,
2007,04,00350135,Boston,"Henry Grew","Low Income",35,30,,,,,5,35,30,,,,,5,,,,,,,,100,100,
2007,04,00350135,Boston,"Henry Grew",Black,24,19,,,,,5,24,19,,,,,5,,,,,,,,100,100,
2007,05,00350135,Boston,"Henry Grew","All Students",37,35,,,,,2,37,35,,,,,2,37,35,,,,,2,100,100,100
2007,05,00350135,Boston,"Henry Grew","Low Income",28,27,,,,,1,28,27,,,,,1,28,27,,,,,1,100,100,100
2007,05,00350135,Boston,"Henry Grew",Black,19,18,,,,,1,19,18,,,,,1,19,18,,,,,1,100,100,100
2007,05,00350135,Boston,"Henry Grew",Hispanic/Latino,13,12,,,,,1,13,12,,,,,1,13,12,,,,,1,100,100,100
2007,03,00350137,Boston,"Henry L Higginson","All Students",20,18,,,,,2,20,18,,,,,2,,,,,,,,100,100,
2007,03,00350137,Boston,"Henry L Higginson","Low Income",16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2007,03,00350137,Boston,"Henry L Higginson",Black,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2007,04,00350137,Boston,"Henry L Higginson","All Students",16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2007,04,00350137,Boston,"Henry L Higginson","Low Income",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2007,04,00350137,Boston,"Henry L Higginson",Black,13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2007,05,00350137,Boston,"Henry L Higginson","All Students",15,12,,,,,3,15,12,,,,,3,15,12,,,,,3,100,100,100
2007,05,00350137,Boston,"Henry L Higginson","Low Income",15,12,,,,,3,15,12,,,,,3,15,12,,,,,3,100,100,100
2007,05,00350137,Boston,"Henry L Higginson",Black,12,9,,,,,3,12,9,,,,,3,12,9,,,,,3,100,100,100
2007,03,00350138,Boston,"O W Holmes","All Students",33,31,,,,,2,32,30,,,,,2,,,,,,,,100,100,
2007,03,00350138,Boston,"O W Holmes","Low Income",31,29,,,,,2,30,28,,,,,2,,,,,,,,100,100,
2007,03,00350138,Boston,"O W Holmes",Black,18,18,,,,,,18,18,,,,,,,,,,,,,100,100,
2007,03,00350138,Boston,"O W Holmes",Hispanic/Latino,13,11,,,,,2,12,10,,,,,2,,,,,,,,100,100,
2007,03,00350138,Boston,"O W Holmes","Special Ed",13,13,,,,,,12,12,,,,,,,,,,,,,100,100,
2007,04,00350138,Boston,"O W Holmes","All Students",30,26,1,,,,3,31,26,1,,,,4,,,,,,,,100,100,
2007,04,00350138,Boston,"O W Holmes","Low Income",23,22,,,,,1,24,22,,,,,2,,,,,,,,100,100,
2007,04,00350138,Boston,"O W Holmes",Black,24,21,1,,,,2,25,21,1,,,,3,,,,,,,,100,100,
2007,04,00350138,Boston,"O W Holmes","Special Ed",10,8,1,,,,1,11,8,1,,,,2,,,,,,,,100,100,
2007,05,00350138,Boston,"O W Holmes","All Students",28,25,,,,,3,28,25,,,,,3,28,25,,,,,3,100,100,100
2007,05,00350138,Boston,"O W Holmes","Low Income",23,21,,,,,2,23,21,,,,,2,23,21,,,,,2,100,100,100
2007,05,00350138,Boston,"O W Holmes",Black,22,19,,,,,3,22,19,,,,,3,22,19,,,,,3,100,100,100
2007,05,00350138,Boston,"O W Holmes","Special Ed",15,13,,,,,2,15,13,,,,,2,15,13,,,,,2,100,100,100
2007,03,00350141,Boston,"Hugh Roe O'Donnell","All Students",35,31,,,1,,3,35,31,,,1,,3,,,,,,,,97,97,
2007,03,00350141,Boston,"Hugh Roe O'Donnell","Low Income",29,27,,,1,,1,30,27,,,1,,2,,,,,,,,97,97,
2007,03,00350141,Boston,"Hugh Roe O'Donnell",Hispanic/Latino,21,18,,,,,3,21,18,,,,,3,,,,,,,,100,100,
2007,03,00350141,Boston,"Hugh Roe O'Donnell","LEP/Formerly LEP",16,15,,,,,1,15,15,,,,,,,,,,,,,100,100,
2007,04,00350141,Boston,"Hugh Roe O'Donnell","All Students",27,26,,,,,1,27,26,,,,,1,,,,,,,,100,100,
2007,04,00350141,Boston,"Hugh Roe O'Donnell","Low Income",27,26,,,,,1,27,26,,,,,1,,,,,,,,100,100,
2007,04,00350141,Boston,"Hugh Roe O'Donnell",Hispanic/Latino,21,20,,,,,1,21,20,,,,,1,,,,,,,,100,100,
2007,04,00350141,Boston,"Hugh Roe O'Donnell","LEP/Formerly LEP",11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2007,05,00350141,Boston,"Hugh Roe O'Donnell","All Students",24,24,,,,,,24,24,,,,,,24,24,,,,,,100,100,100
2007,05,00350141,Boston,"Hugh Roe O'Donnell","Low Income",20,20,,,,,,20,20,,,,,,20,20,,,,,,100,100,100
2007,05,00350141,Boston,"Hugh Roe O'Donnell",Hispanic/Latino,13,13,,,,,,13,13,,,,,,13,13,,,,,,100,100,100
2007,05,00350141,Boston,"Hugh Roe O'Donnell",White,10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2007,03,00350146,Boston,"James Condon Elem","All Students",101,94,1,1,,1,4,97,90,1,1,,1,4,,,,,,,,99,99,
2007,03,00350146,Boston,"James Condon Elem","Low Income",81,76,,1,,1,3,77,72,,1,,1,3,,,,,,,,99,99,
2007,03,00350146,Boston,"James Condon Elem",Black,50,46,,1,,1,2,48,44,,1,,1,2,,,,,,,,98,98,
2007,03,00350146,Boston,"James Condon Elem",Asian,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,03,00350146,Boston,"James Condon Elem",Hispanic/Latino,28,25,1,,,,2,27,24,1,,,,2,,,,,,,,100,100,
2007,03,00350146,Boston,"James Condon Elem",White,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2007,03,00350146,Boston,"James Condon Elem","LEP/Formerly LEP",34,33,,,,1,,32,31,,,,1,,,,,,,,,100,100,
2007,03,00350146,Boston,"James Condon Elem","Special Ed",29,26,1,1,,,1,26,23,1,1,,,1,,,,,,,,97,96,
2007,04,00350146,Boston,"James Condon Elem","All Students",94,86,,,,4,4,94,86,,,,4,4,,,,,,,,100,100,
2007,04,00350146,Boston,"James Condon Elem","Low Income",78,71,,,,3,4,78,71,,,,3,4,,,,,,,,100,100,
2007,04,00350146,Boston,"James Condon Elem",Black,35,28,,,,4,3,35,28,,,,4,3,,,,,,,,100,100,
2007,04,00350146,Boston,"James Condon Elem",Asian,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2007,04,00350146,Boston,"James Condon Elem",Hispanic/Latino,21,21,,,,,,21,21,,,,,,,,,,,,,100,100,
2007,04,00350146,Boston,"James Condon Elem",White,23,22,,,,,1,23,22,,,,,1,,,,,,,,100,100,
2007,04,00350146,Boston,"James Condon Elem","LEP/Formerly LEP",34,29,,,,4,1,34,29,,,,4,1,,,,,,,,100,100,
2007,04,00350146,Boston,"James Condon Elem","Special Ed",21,21,,,,,,21,21,,,,,,,,,,,,,100,100,
2007,05,00350146,Boston,"James Condon Elem","All Students",125,106,3,,2,4,10,125,107,3,,,4,11,125,107,3,,1,4,10,98,100,99
2007,05,00350146,Boston,"James Condon Elem","Low Income",107,93,1,,2,3,8,107,94,1,,,3,9,107,94,1,,1,3,8,98,100,99
2007,05,00350146,Boston,"James Condon Elem",Black,51,42,2,,1,4,2,51,43,2,,,4,2,51,43,2,,,4,2,98,100,100
2007,05,00350146,Boston,"James Condon Elem",Asian,14,13,,,,,1,14,13,,,,,1,14,13,,,,,1,100,100,100
2007,05,00350146,Boston,"James Condon Elem",Hispanic/Latino,34,28,1,,,,5,34,28,1,,,,5,34,28,1,,,,5,100,100,100
2007,05,00350146,Boston,"James Condon Elem",White,21,18,,,1,,2,21,18,,,,,3,21,18,,,1,,2,95,100,95
2007,05,00350146,Boston,"James Condon Elem","LEP/Formerly LEP",51,46,,,,4,1,51,46,,,,4,1,51,46,,,,4,1,100,100,100
2007,05,00350146,Boston,"James Condon Elem","Special Ed",26,19,3,,2,,2,26,20,3,,,,3,26,20,3,,1,,2,92,100,96
2007,03,00350152,Boston,"James A Garfield Elem","All Students",38,35,,,,1,2,38,35,,,,1,2,,,,,,,,100,100,
2007,03,00350152,Boston,"James A Garfield Elem","Low Income",34,31,,,,1,2,34,31,,,,1,2,,,,,,,,100,100,
2007,03,00350152,Boston,"James A Garfield Elem",Black,13,12,,,,,1,13,12,,,,,1,,,,,,,,100,100,
2007,03,00350152,Boston,"James A Garfield Elem",Hispanic/Latino,13,11,,,,1,1,13,11,,,,1,1,,,,,,,,100,100,
2007,03,00350152,Boston,"James A Garfield Elem","Special Ed",10,9,,,,,1,10,9,,,,,1,,,,,,,,100,100,
2007,04,00350152,Boston,"James A Garfield Elem","All Students",27,26,,,,,1,27,26,,,,,1,,,,,,,,100,100,
2007,04,00350152,Boston,"James A Garfield Elem","Low Income",24,23,,,,,1,24,23,,,,,1,,,,,,,,100,100,
2007,04,00350152,Boston,"James A Garfield Elem",Black,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2007,05,00350152,Boston,"James A Garfield Elem","All Students",30,28,,,,,2,30,28,,,,,2,30,28,,,,,2,100,100,100
2007,05,00350152,Boston,"James A Garfield Elem","Low Income",27,26,,,,,1,27,26,,,,,1,27,26,,,,,1,100,100,100
2007,05,00350152,Boston,"James A Garfield Elem",Black,18,16,,,,,2,18,16,,,,,2,18,16,,,,,2,100,100,100
2007,05,00350152,Boston,"James A Garfield Elem","Special Ed",16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2007,03,00350153,Boston,"James W Hennigan","All Students",91,78,,,,2,11,90,77,,,,2,11,,,,,,,,100,100,
2007,03,00350153,Boston,"James W Hennigan","Low Income",79,69,,,,2,8,79,68,,,,2,9,,,,,,,,100,100,
2007,03,00350153,Boston,"James W Hennigan",Black,27,24,,,,,3,26,23,,,,,3,,,,,,,,100,100,
2007,03,00350153,Boston,"James W Hennigan",Hispanic/Latino,47,41,,,,,6,47,41,,,,,6,,,,,,,,100,100,
2007,03,00350153,Boston,"James W Hennigan",White,10,9,,,,1,,10,9,,,,1,,,,,,,,,100,100,
2007,03,00350153,Boston,"James W Hennigan","LEP/Formerly LEP",47,43,,,,2,2,47,43,,,,2,2,,,,,,,,100,100,
2007,03,00350153,Boston,"James W Hennigan","Special Ed",23,22,,,,,1,23,22,,,,,1,,,,,,,,100,100,
2007,04,00350153,Boston,"James W Hennigan","All Students",106,100,1,,,1,4,106,98,1,,,1,6,,,,,,,,99,100,
2007,04,00350153,Boston,"James W Hennigan","Low Income",87,83,1,,,1,2,86,81,1,,,1,3,,,,,,,,99,100,
2007,04,00350153,Boston,"James W Hennigan",Black,27,25,,,,1,1,27,25,,,,1,1,,,,,,,,96,100,
2007,04,00350153,Boston,"James W Hennigan",Hispanic/Latino,61,58,,,,,3,60,56,,,,,4,,,,,,,,100,100,
2007,04,00350153,Boston,"James W Hennigan",White,11,10,1,,,,,11,10,1,,,,,,,,,,,,100,100,
2007,04,00350153,Boston,"James W Hennigan","LEP/Formerly LEP",56,53,,,,1,2,56,52,,,,1,3,,,,,,,,98,100,
2007,04,00350153,Boston,"James W Hennigan","Special Ed",14,12,1,,,,1,14,12,1,,,,1,,,,,,,,100,100,
2007,05,00350153,Boston,"James W Hennigan","All Students",105,97,1,,,,7,106,97,1,,,,8,106,97,1,,,,8,100,100,100
2007,05,00350153,Boston,"James W Hennigan","Low Income",75,70,1,,,,4,75,70,1,,,,4,75,70,1,,,,4,100,100,100
2007,05,00350153,Boston,"James W Hennigan",Black,23,22,,,,,1,23,22,,,,,1,23,22,,,,,1,100,100,100
2007,05,00350153,Boston,"James W Hennigan",Hispanic/Latino,59,53,1,,,,5,60,53,1,,,,6,60,53,1,,,,6,100,100,100
2007,05,00350153,Boston,"James W Hennigan",White,16,15,,,,,1,16,15,,,,,1,16,15,,,,,1,100,100,100
2007,05,00350153,Boston,"James W Hennigan","LEP/Formerly LEP",60,55,1,,,,4,61,55,1,,,,5,61,55,1,,,,5,100,100,100
2007,05,00350153,Boston,"James W Hennigan","Special Ed",18,14,1,,,,3,18,14,1,,,,3,18,14,1,,,,3,100,100,100
2007,03,00350154,Boston,"James J Chittick","All Students",45,41,,,,,4,47,41,,,,,6,,,,,,,,100,100,
2007,03,00350154,Boston,"James J Chittick","Low Income",41,38,,,,,3,43,38,,,,,5,,,,,,,,100,100,
2007,03,00350154,Boston,"James J Chittick",Black,34,32,,,,,2,34,32,,,,,2,,,,,,,,100,100,
2007,03,00350154,Boston,"James J Chittick","Special Ed",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,04,00350154,Boston,"James J Chittick","All Students",44,43,,,,,1,44,43,,,,,1,,,,,,,,100,100,
2007,04,00350154,Boston,"James J Chittick","Low Income",35,35,,,,,,35,35,,,,,,,,,,,,,100,100,
2007,04,00350154,Boston,"James J Chittick",Black,33,33,,,,,,33,33,,,,,,,,,,,,,100,100,
2007,04,00350154,Boston,"James J Chittick","Special Ed",11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2007,05,00350154,Boston,"James J Chittick","All Students",42,38,,,,,4,35,31,,,,,4,43,38,,,,,5,100,100,100
2007,05,00350154,Boston,"James J Chittick","Low Income",37,33,,,,,4,30,26,,,,,4,38,33,,,,,5,100,100,100
2007,05,00350154,Boston,"James J Chittick",Black,34,32,,,,,2,28,26,,,,,2,34,32,,,,,2,100,100,100
2007,05,00350154,Boston,"James J Chittick","Special Ed",12,11,,,,,1,5,,,,,,,12,11,,,,,1,100,,100
2007,03,00350156,Boston,"James Otis","All Students",45,42,,,,,3,46,42,,,,1,3,,,,,,,,100,100,
2007,03,00350156,Boston,"James Otis","Low Income",45,42,,,,,3,46,42,,,,1,3,,,,,,,,100,100,
2007,03,00350156,Boston,"James Otis",Hispanic/Latino,28,26,,,,,2,28,26,,,,,2,,,,,,,,100,100,
2007,03,00350156,Boston,"James Otis",White,14,14,,,,,,15,14,,,,1,,,,,,,,,100,100,
2007,03,00350156,Boston,"James Otis","LEP/Formerly LEP",31,29,,,,,2,32,29,,,,1,2,,,,,,,,100,100,
2007,04,00350156,Boston,"James Otis","All Students",40,37,,,,2,1,40,37,,,,2,1,,,,,,,,100,100,
2007,04,00350156,Boston,"James Otis","Low Income",38,35,,,,2,1,38,35,,,,2,1,,,,,,,,100,100,
2007,04,00350156,Boston,"James Otis",Hispanic/Latino,26,24,,,,1,1,26,24,,,,1,1,,,,,,,,100,100,
2007,04,00350156,Boston,"James Otis",White,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,04,00350156,Boston,"James Otis","LEP/Formerly LEP",30,28,,,,2,,30,28,,,,2,,,,,,,,,100,100,
2007,05,00350156,Boston,"James Otis","All Students",46,41,,,,1,4,46,41,,,,1,4,46,41,,,,1,4,100,100,100
2007,05,00350156,Boston,"James Otis","Low Income",44,40,,,,1,3,44,40,,,,1,3,44,40,,,,1,3,100,100,100
2007,05,00350156,Boston,"James Otis",Hispanic/Latino,27,23,,,,,4,27,23,,,,,4,27,23,,,,,4,100,100,100
2007,05,00350156,Boston,"James Otis",White,14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2007,05,00350156,Boston,"James Otis","LEP/Formerly LEP",35,31,,,,1,3,35,31,,,,1,3,35,31,,,,1,3,100,100,100
2007,03,00350166,Boston,"John F Kennedy","All Students",83,81,,,,1,1,83,79,,,1,2,1,,,,,,,,100,99,
2007,03,00350166,Boston,"John F Kennedy","Low Income",66,66,,,,,,66,64,,,1,1,,,,,,,,,100,98,
2007,03,00350166,Boston,"John F Kennedy",Black,17,16,,,,,1,17,16,,,,,1,,,,,,,,100,100,
2007,03,00350166,Boston,"John F Kennedy",Hispanic/Latino,65,64,,,,1,,65,62,,,1,2,,,,,,,,,100,98,
2007,03,00350166,Boston,"John F Kennedy","LEP/Formerly LEP",39,38,,,,1,,40,38,,,,2,,,,,,,,,100,100,
2007,03,00350166,Boston,"John F Kennedy","Special Ed",23,23,,,,,,23,22,,,1,,,,,,,,,,100,96,
2007,04,00350166,Boston,"John F Kennedy","All Students",63,56,,,,,7,63,56,,,,,7,,,,,,,,100,100,
2007,04,00350166,Boston,"John F Kennedy","Low Income",56,51,,,,,5,56,51,,,,,5,,,,,,,,100,100,
2007,04,00350166,Boston,"John F Kennedy",Black,13,10,,,,,3,13,10,,,,,3,,,,,,,,100,100,
2007,04,00350166,Boston,"John F Kennedy",Hispanic/Latino,47,44,,,,,3,47,44,,,,,3,,,,,,,,100,100,
2007,04,00350166,Boston,"John F Kennedy","LEP/Formerly LEP",34,33,,,,,1,34,33,,,,,1,,,,,,,,100,100,
2007,04,00350166,Boston,"John F Kennedy","Special Ed",11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2007,05,00350166,Boston,"John F Kennedy","All Students",61,60,,,,1,,61,60,,,,1,,61,60,,,,1,,100,100,100
2007,05,00350166,Boston,"John F Kennedy","Low Income",55,54,,,,1,,55,54,,,,1,,55,54,,,,1,,100,100,100
2007,05,00350166,Boston,"John F Kennedy",Black,10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2007,05,00350166,Boston,"John F Kennedy",Hispanic/Latino,48,47,,,,1,,48,47,,,,1,,48,47,,,,1,,100,100,100
2007,05,00350166,Boston,"John F Kennedy","LEP/Formerly LEP",35,34,,,,1,,35,34,,,,1,,35,34,,,,1,,100,100,100
2007,05,00350166,Boston,"John F Kennedy","Special Ed",13,13,,,,,,13,13,,,,,,13,13,,,,,,100,100,100
2007,03,00350167,Boston,"John P Holland","All Students",118,96,,,,11,11,119,96,,,,11,12,,,,,,,,100,100,
2007,03,00350167,Boston,"John P Holland","Low Income",102,83,,,,10,9,102,83,,,,10,9,,,,,,,,100,100,
2007,03,00350167,Boston,"John P Holland",Black,61,55,,,,,6,62,55,,,,,7,,,,,,,,100,100,
2007,03,00350167,Boston,"John P Holland",Asian,19,11,,,,7,1,19,11,,,,7,1,,,,,,,,100,100,
