Year,Org_code,DistrictName,SchoolName,Subject,Grade,tested,wptopdev,wpcompconv,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2012,00950005,"Fall River","North End Elementary",MATH,04,98," "," ",0.81,0.77,0.58,0.59,0.86,0.66,2.55,0.34,0.63,0.72,0.52,0.87,0.65,0.59,0.56,0.74,0.9,0.35,3.34,0.89,0.55,0.9,0.65,0.71,0.88,0.51,0.65,0.65,0.65,2.39,0.9,0.72,0.72,0.7,0.62,0.88,0.77,0.59,0.83,0.61,0.56,3.17," "," "," "
2012,00950005,"Fall River","North End Elementary",ELA,05,101," "," ",0.9,0.86,0.87,0.77,0.98,0.8,2.95,0.76,0.84,0.83,0.56,0.62,0.9,0.93,0.89,0.69,0.85,2.57,0.7,0.94,0.62,0.65,0.65,2.31,0.83,0.73,0.83,0.59,0.68,0.77,0.63,0.82,0.88,0.83,2.37,0.65,0.69,0.8,0.69,0.6," "," "," "," "," "
2012,00950005,"Fall River","North End Elementary",MATH,05,102," "," ",0.88,0.87,0.76,0.63,2.28,0.86,0.9,0.8,0.72,0.81,0.92,0.39,0.69,0.85,0.73,0.61,0.39,0.86,0.59,0.89,2.37,0.9,0.93,0.73,0.92,0.87,0.61,0.75,0.63,0.92,0.82,2.4,0.82,0.83,0.59,0.79,0.85,0.89,0.94,2.68,0.75,0.68," "," "," "
2012,00950005,"Fall River","North End Elementary",SCI,05,102," "," ",1,0.75,0.56,0.87,0.91,0.59,1.69,0.93,0.28,0.69,0.33,0.59,0.8,0.49,0.85,0.67,0.85,0.8,0.69,0.7,1.75,0.56,0.53,0.76,0.79,0.57,0.44,0.93,0.53,0.66,0.8,0.75,2.15,0.88,0.5,0.36,0.83,0.75,0.45,0.93,0.69,1.69," "," "," "
2012,00950009,"Fall River","Carlton M. Viveiros Elementary School",ELA,03,119," "," ",0.56,0.76,0.7,0.83,0.77,0.56,0.75,0.78,0.69,0.57,1.19,1.24,0.63,0.7,0.65,0.59,0.5,0.66,0.56,0.91,0.66,0.66,0.71,0.7,0.72,0.76,0.49,1.71,0.87,0.51,0.6,0.55,0.8,1.22,0.71,0.75,0.48,0.78,0.55,0.65,1.12," "," "," "," "
2012,00950009,"Fall River","Carlton M. Viveiros Elementary School",MATH,03,118," "," ",0.67,0.79,0.41,0.89,1.2,0.47,0.7,0.45,0.7,0.63,0.8,0.86,0.6,0.42,0.51,0.78,0.73,0.18,0.8,0.75,0.5,0.69,0.69,0.77,0.68,0.75,0.85,0.77,0.5,0.75,1.14,0.69,0.61,0.71,0.58,1.08," "," "," "," "," "," "," "," "," "
2012,00950009,"Fall River","Carlton M. Viveiros Elementary School",ELA,04,82,6.21,5.94,0.8,0.78,0.77,0.68,0.62,1.68,0.83,0.65,0.62,0.76,0.65,0.78,0.59,0.63,0.65,0.74,1.61,0.63,0.74,0.82,0.87,0.78,0.67,2.06,0.79,0.72,0.72,0.55,0.66,0.55,0.6,0.59,0.68,0.6,1.54,0.77,0.85,0.57,0.48,0.48," "," "," "," "," "
2012,00950009,"Fall River","Carlton M. Viveiros Elementary School",MATH,04,82," "," ",0.91,0.78,0.66,0.66,0.78,0.62,1.85,0.33,0.55,0.72,0.38,0.85,0.63,0.52,0.59,0.71,0.9,0.38,2.4,0.88,0.54,0.79,0.61,0.63,0.72,0.48,0.44,0.56,0.59,1.95,0.83,0.46,0.5,0.6,0.55,0.74,0.63,0.49,0.73,0.44,0.41,2.51," "," "," "
2012,00950009,"Fall River","Carlton M. Viveiros Elementary School",ELA,05,99," "," ",0.81,0.77,0.57,0.57,0.88,0.76,2.22,0.62,0.7,0.74,0.41,0.46,0.73,0.84,0.87,0.53,0.83,1.63,0.48,0.81,0.41,0.55,0.54,1.57,0.76,0.72,0.76,0.53,0.63,0.54,0.57,0.69,0.83,0.68,1.65,0.51,0.57,0.69,0.52,0.51," "," "," "," "," "
2012,00950009,"Fall River","Carlton M. Viveiros Elementary School",MATH,05,99," "," ",0.83,0.66,0.65,0.46,1.64,0.78,0.88,0.56,0.68,0.46,0.8,0.22,0.53,0.55,0.78,0.22,0.35,0.65,0.55,0.77,1.87,0.8,0.8,0.47,0.78,0.81,0.39,0.37,0.7,0.57,0.56,1.62,0.76,0.69,0.46,0.7,0.71,0.83,0.81,2.23,0.63,0.52," "," "," "
2012,00950009,"Fall River","Carlton M. Viveiros Elementary School",SCI,05,99," "," ",0.96,0.61,0.37,0.76,0.8,0.38,0.9,0.95,0.31,0.61,0.18,0.39,0.78,0.28,0.81,0.68,0.64,0.71,0.37,0.7,1.03,0.35,0.32,0.52,0.67,0.43,0.33,0.76,0.46,0.61,0.63,0.65,1.67,0.82,0.37,0.22,0.79,0.58,0.3,0.85,0.71,0.85," "," "," "
2012,00950011,"Fall River","Mary Fonseca Elementary School",ELA,03,110," "," ",0.62,0.76,0.77,0.84,0.75,0.57,0.73,0.82,0.73,0.58,1.26,1.14,0.64,0.57,0.64,0.57,0.48,0.67,0.59,0.91,0.65,0.65,0.74,0.64,0.77,0.76,0.57,1.79,0.93,0.54,0.55,0.47,0.91,1.15,0.76,0.81,0.43,0.82,0.55,0.73,1.03," "," "," "," "
2012,00950011,"Fall River","Mary Fonseca Elementary School",MATH,03,110," "," ",0.76,0.8,0.29,0.87,1.02,0.45,0.64,0.4,0.85,0.83,0.71,0.87,0.59,0.35,0.41,0.75,0.64,0.2,0.62,0.83,0.47,0.56,0.78,0.79,0.65,0.66,0.81,0.75,0.45,0.8,1.02,0.72,0.57,0.8,0.59,0.76," "," "," "," "," "," "," "," "," "
2012,00950011,"Fall River","Mary Fonseca Elementary School",ELA,04,97,5.81,5.34,0.76,0.78,0.72,0.81,0.68,1.24,0.75,0.58,0.44,0.77,0.54,0.68,0.62,0.57,0.73,0.74,1.41,0.65,0.63,0.88,0.84,0.7,0.73,1.84,0.65,0.66,0.66,0.58,0.66,0.49,0.61,0.56,0.74,0.72,1.23,0.79,0.74,0.48,0.49,0.56," "," "," "," "," "
2012,00950011,"Fall River","Mary Fonseca Elementary School",MATH,04,95," "," ",0.72,0.77,0.57,0.48,0.61,0.4,1.77,0.13,0.52,0.59,0.36,0.77,0.6,0.48,0.58,0.67,0.89,0.12,2.42,0.76,0.42,0.83,0.63,0.48,0.68,0.33,0.6,0.55,0.36,1.82,0.88,0.53,0.51,0.57,0.48,0.72,0.48,0.38,0.65,0.48,0.42,2.34," "," "," "
2012,00950011,"Fall River","Mary Fonseca Elementary School",ELA,05,96," "," ",0.82,0.86,0.63,0.5,0.79,0.69,2.04,0.65,0.59,0.69,0.36,0.48,0.8,0.89,0.85,0.49,0.71,1.48,0.48,0.75,0.49,0.46,0.42,1.2,0.74,0.71,0.74,0.47,0.58,0.47,0.61,0.67,0.8,0.69,1.42,0.54,0.48,0.55,0.51,0.35," "," "," "," "," "
2012,00950011,"Fall River","Mary Fonseca Elementary School",MATH,05,96," "," ",0.63,0.41,0.46,0.17,1.16,0.65,0.73,0.48,0.58,0.52,0.69,0.3,0.54,0.39,0.68,0.19,0.21,0.6,0.46,0.67,1.08,0.76,0.54,0.54,0.83,0.79,0.27,0.36,0.26,0.65,0.5,1.06,0.65,0.67,0.35,0.44,0.63,0.7,0.68,1.61,0.61,0.33," "," "," "
2012,00950011,"Fall River","Mary Fonseca Elementary School",SCI,05,96," "," ",0.93,0.63,0.4,0.72,0.86,0.51,0.77,0.92,0.52,0.59,0.32,0.29,0.75,0.27,0.71,0.72,0.63,0.69,0.36,0.67,0.84,0.42,0.34,0.52,0.69,0.43,0.28,0.82,0.44,0.53,0.55,0.75,1.48,0.8,0.31,0.28,0.75,0.63,0.26,0.78,0.6,0.85," "," "," "
2012,00950013,"Fall River","Letourneau Elementary School",ELA,03,88," "," ",0.64,0.75,0.73,0.84,0.74,0.5,0.66,0.72,0.82,0.64,1.34,1.15,0.66,0.61,0.6,0.53,0.56,0.68,0.57,0.86,0.65,0.64,0.64,0.68,0.73,0.75,0.7,2.06,0.89,0.51,0.48,0.49,0.82,1.18,0.73,0.76,0.47,0.81,0.48,0.66,0.99," "," "," "," "
2012,00950013,"Fall River","Letourneau Elementary School",MATH,03,87," "," ",0.69,0.75,0.21,0.92,1.07,0.76,0.69,0.28,0.78,0.68,0.72,0.85,0.63,0.4,0.54,0.74,0.51,0.21,0.9,0.59,0.51,0.68,0.75,0.76,0.57,0.71,0.79,0.66,0.56,0.64,1.26,0.76,0.59,0.71,0.53,0.68," "," "," "," "," "," "," "," "," "
2012,00950013,"Fall River","Letourneau Elementary School",ELA,04,91,5.9,5.59,0.77,0.75,0.69,0.69,0.69,1.31,0.69,0.66,0.51,0.73,0.66,0.62,0.62,0.63,0.68,0.67,1.46,0.6,0.67,0.79,0.85,0.69,0.57,1.77,0.68,0.59,0.62,0.57,0.62,0.49,0.57,0.51,0.69,0.77,1.26,0.71,0.74,0.6,0.53,0.38," "," "," "," "," "
2012,00950013,"Fall River","Letourneau Elementary School",MATH,04,92," "," ",0.75,0.78,0.51,0.52,0.75,0.49,1.43,0.29,0.51,0.58,0.41,0.68,0.61,0.51,0.37,0.65,0.82,0.23,2.11,0.78,0.47,0.79,0.55,0.41,0.66,0.37,0.46,0.64,0.41,1.63,0.67,0.6,0.41,0.62,0.49,0.7,0.42,0.4,0.67,0.53,0.35,2," "," "," "
2012,00950013,"Fall River","Letourneau Elementary School",ELA,05,79," "," ",0.81,0.81,0.68,0.44,0.78,0.65,1.94,0.51,0.57,0.63,0.32,0.38,0.72,0.77,0.81,0.47,0.62,1.33,0.44,0.72,0.44,0.53,0.42,1.16,0.68,0.65,0.75,0.38,0.53,0.47,0.51,0.54,0.72,0.52,1.28,0.41,0.46,0.51,0.39,0.42," "," "," "," "," "
2012,00950013,"Fall River","Letourneau Elementary School",MATH,05,79," "," ",0.68,0.54,0.35,0.24,1.16,0.7,0.73,0.57,0.62,0.52,0.71,0.18,0.51,0.32,0.62,0.15,0.1,0.67,0.56,0.73,1.46,0.78,0.78,0.39,0.77,0.71,0.27,0.27,0.22,0.66,0.51,1.42,0.59,0.54,0.48,0.51,0.68,0.72,0.73,1.29,0.54,0.57," "," "," "
2012,00950013,"Fall River","Letourneau Elementary School",SCI,05,78," "," ",0.95,0.62,0.36,0.67,0.62,0.65,0.73,0.87,0.24,0.58,0.32,0.29,0.74,0.24,0.62,0.53,0.71,0.62,0.31,0.56,0.67,0.41,0.33,0.41,0.53,0.44,0.26,0.76,0.41,0.38,0.54,0.69,1.28,0.69,0.4,0.26,0.59,0.42,0.26,0.77,0.49,0.68," "," "," "
2012,00950045,"Fall River","John J Doran",ELA,03,64," "," ",0.58,0.7,0.66,0.83,0.61,0.42,0.7,0.63,0.72,0.41,1.16,0.92,0.48,0.45,0.63,0.39,0.58,0.77,0.45,0.78,0.45,0.66,0.66,0.58,0.7,0.63,0.42,1.39,0.81,0.34,0.64,0.5,0.8,1.06,0.67,0.59,0.39,0.72,0.41,0.59,0.72," "," "," "," "
2012,00950045,"Fall River","John J Doran",MATH,03,64," "," ",0.53,0.8,0.3,0.91,1.11,0.47,0.66,0.41,0.63,0.45,0.64,0.77,0.47,0.44,0.39,0.73,0.64,0.23,0.66,0.52,0.33,0.48,0.61,0.73,0.69,0.72,0.78,0.64,0.52,0.56,1.13,0.59,0.48,0.72,0.53,0.5," "," "," "," "," "," "," "," "," "
2012,00950045,"Fall River","John J Doran",ELA,04,58,5.95,5.6,0.79,0.76,0.62,0.81,0.67,1.45,0.72,0.62,0.47,0.69,0.5,0.66,0.59,0.53,0.69,0.71,1.57,0.64,0.55,0.74,0.71,0.64,0.59,1.62,0.69,0.53,0.64,0.55,0.66,0.5,0.59,0.47,0.62,0.67,1.4,0.78,0.78,0.6,0.5,0.48," "," "," "," "," "
2012,00950045,"Fall River","John J Doran",MATH,04,57," "," ",0.72,0.79,0.53,0.54,0.75,0.54,1.7,0.32,0.54,0.56,0.46,0.77,0.67,0.53,0.54,0.63,0.88,0.23,2.35,0.72,0.56,0.77,0.56,0.54,0.74,0.23,0.49,0.58,0.51,2.14,0.72,0.39,0.51,0.72,0.47,0.63,0.53,0.51,0.54,0.68,0.3,2.51," "," "," "
2012,00950045,"Fall River","John J Doran",ELA,05,55," "," ",0.84,0.75,0.56,0.29,0.85,0.69,1.85,0.65,0.58,0.69,0.47,0.33,0.78,0.87,0.82,0.4,0.69,1.38,0.35,0.73,0.47,0.42,0.44,1.15,0.69,0.64,0.65,0.4,0.55,0.33,0.47,0.67,0.76,0.58,1.27,0.49,0.33,0.53,0.64,0.38," "," "," "," "," "
2012,00950045,"Fall River","John J Doran",MATH,05,54," "," ",0.72,0.67,0.57,0.48,1.52,0.83,0.72,0.54,0.65,0.56,0.72,0.37,0.48,0.37,0.7,0.06,0.15,0.59,0.43,0.54,1.54,0.8,0.48,0.46,0.74,0.85,0.48,0.31,0.33,0.69,0.54,1.43,0.65,0.54,0.28,0.65,0.69,0.72,0.72,1.74,0.52,0.52," "," "," "
2012,00950045,"Fall River","John J Doran",SCI,05,54," "," ",0.98,0.59,0.57,0.72,0.69,0.35,1.02,0.76,0.15,0.65,0.07,0.28,0.74,0.2,0.72,0.56,0.67,0.78,0.41,0.7,0.83,0.17,0.33,0.54,0.69,0.5,0.2,0.69,0.37,0.61,0.7,0.61,1.24,0.78,0.28,0.22,0.61,0.39,0.28,0.78,0.46,0.69," "," "," "
2012,00950045,"Fall River","John J Doran",ELA,06,33," "," ",0.33,0.85,0.85,0.45,0.61,0.48,2.39,0.88,0.7,0.7,0.91,0.52,0.97,0.88,0.67,0.67,0.79,2.39,1,0.64,0.82,0.79,0.85,2.27,0.94,0.67,0.76,0.67,0.85,0.76,0.76,0.91,0.67,0.85,2.09,0.64,0.7,0.82,0.88,0.7," "," "," "," "," "
2012,00950045,"Fall River","John J Doran",MATH,06,32," "," ",0.34,0.84,0.59,0.75,0.84,0.31,0.56,0.66,0.59,0.59,0.28,2.56,0.47,0.75,0.66,0.72,0.22,2.03,0.91,0.47,0.25,0.66,0.5,0.59,0.53,2.19,0.5,0.78,0.63,0.63,0.94,0.63,0.56,0.38,0.69,0.63,0.41,0.88,0.56,0.78,0.66,1.09," "," "," "
2012,00950065,"Fall River","William S Greene",ELA,03,109," "," ",0.64,0.75,0.75,0.9,0.83,0.53,0.67,0.85,0.84,0.64,1.2,1.06,0.76,0.65,0.76,0.53,0.55,0.73,0.71,0.92,0.71,0.8,0.77,0.69,0.77,0.74,0.72,1.73,0.91,0.53,0.56,0.61,0.91,1.07,0.81,0.79,0.42,0.83,0.59,0.7,1.11," "," "," "," "
2012,00950065,"Fall River","William S Greene",MATH,03,107," "," ",0.79,0.86,0.34,0.93,1.22,0.71,0.79,0.16,0.78,0.69,0.7,0.83,0.62,0.39,0.42,0.85,0.64,0.21,0.8,0.64,0.53,0.67,0.75,0.84,0.59,0.74,0.85,0.63,0.65,0.79,1.19,0.69,0.62,0.62,0.65,0.74," "," "," "," "," "," "," "," "," "
2012,00950065,"Fall River","William S Greene",ELA,04,116,6.61,6.27,0.81,0.81,0.67,0.77,0.76,1.62,0.84,0.71,0.63,0.83,0.73,0.74,0.72,0.69,0.84,0.87,1.84,0.72,0.76,0.88,0.93,0.71,0.64,1.85,0.85,0.7,0.71,0.58,0.69,0.62,0.67,0.61,0.68,0.76,1.52,0.82,0.84,0.67,0.53,0.56," "," "," "," "," "
2012,00950065,"Fall River","William S Greene",MATH,04,116," "," ",0.96,0.82,0.68,0.59,0.79,0.7,2.37,0.38,0.78,0.77,0.57,0.79,0.72,0.59,0.67,0.72,0.93,0.47,3.13,0.83,0.72,0.85,0.71,0.7,0.89,0.52,0.58,0.79,0.65,2.31,0.86,0.53,0.72,0.75,0.55,0.8,0.64,0.67,0.74,0.62,0.5,2.68," "," "," "
2012,00950065,"Fall River","William S Greene",ELA,05,106," "," ",0.84,0.84,0.72,0.56,0.96,0.75,2.72,0.64,0.85,0.77,0.48,0.58,0.84,0.96,0.88,0.77,0.84,2.27,0.69,0.86,0.62,0.58,0.61,2.04,0.78,0.77,0.83,0.58,0.64,0.55,0.76,0.88,0.82,0.8,1.99,0.53,0.68,0.67,0.57,0.59," "," "," "," "," "
2012,00950065,"Fall River","William S Greene",MATH,05,106," "," ",0.84,0.89,0.77,0.66,2.17,0.89,0.89,0.74,0.83,0.68,0.94,0.33,0.66,0.77,0.81,0.26,0.42,0.75,0.68,0.8,2.07,0.91,0.95,0.67,0.92,0.85,0.6,0.75,0.72,0.9,0.75,2.01,0.8,0.87,0.62,0.81,0.84,0.93,0.82,1.85,0.59,0.56," "," "," "
2012,00950065,"Fall River","William S Greene",SCI,05,106," "," ",0.96,0.57,0.39,0.82,0.85,0.61,0.98,0.94,0.27,0.55,0.26,0.45,0.78,0.39,0.75,0.64,0.73,0.68,0.4,0.58,1.16,0.35,0.32,0.62,0.76,0.53,0.37,0.85,0.46,0.59,0.73,0.82,1.9,0.85,0.33,0.25,0.71,0.47,0.27,0.8,0.6,1.03," "," "," "
2012,00950130,"Fall River","Spencer Borden",ELA,03,75," "," ",0.68,0.8,0.95,0.97,0.89,0.73,0.79,0.92,0.85,0.72,1.6,1.59,0.87,0.73,0.87,0.57,0.76,0.85,0.88,0.97,0.75,0.8,0.88,0.8,0.87,0.73,0.72,2.11,0.96,0.61,0.79,0.67,0.97,1.39,0.93,0.91,0.47,0.95,0.69,0.75,1.49," "," "," "," "
2012,00950130,"Fall River","Spencer Borden",MATH,03,75," "," ",0.81,0.97,0.35,1,1.15,0.72,0.88,0.37,0.8,0.77,0.84,0.97,0.84,0.67,0.71,0.85,0.85,0.07,0.92,0.6,0.67,0.88,0.88,0.76,0.8,0.91,0.87,0.95,0.56,0.93,1.53,0.87,0.83,0.87,0.87,1.35," "," "," "," "," "," "," "," "," "
2012,00950130,"Fall River","Spencer Borden",ELA,04,69,7.38,6.78,0.84,0.86,0.81,0.86,0.87,1.93,0.9,0.77,0.78,0.86,0.8,0.86,0.83,0.87,0.83,0.86,2.07,0.83,0.88,0.93,0.94,0.88,0.86,2.45,0.93,0.81,0.81,0.7,0.84,0.72,0.78,0.83,0.87,0.87,1.93,0.91,0.91,0.7,0.54,0.72," "," "," "," "," "
2012,00950130,"Fall River","Spencer Borden",MATH,04,69," "," ",0.96,0.87,0.67,0.7,0.86,0.72,2.16,0.33,0.61,0.84,0.39,0.88,0.75,0.46,0.72,0.86,0.91,0.28,2.68,0.93,0.72,0.84,0.74,0.81,0.83,0.61,0.61,0.78,0.68,2.43,0.86,0.64,0.43,0.65,0.67,0.88,0.77,0.59,0.7,0.72,0.55,2.81," "," "," "
2012,00950130,"Fall River","Spencer Borden",ELA,05,67," "," ",0.9,0.85,0.82,0.72,0.97,0.84,2.42,0.82,0.81,0.91,0.54,0.66,0.93,0.96,0.97,0.64,0.87,1.99,0.72,0.9,0.73,0.79,0.63,1.81,0.88,0.94,0.91,0.63,0.7,0.61,0.78,0.81,0.87,0.84,1.79,0.7,0.63,0.67,0.67,0.55," "," "," "," "," "
2012,00950130,"Fall River","Spencer Borden",MATH,05,67," "," ",0.9,0.76,0.73,0.54,2.31,0.79,0.91,0.73,0.82,0.66,0.87,0.3,0.66,0.61,0.87,0.3,0.27,0.76,0.57,0.82,1.9,0.88,0.85,0.57,0.93,0.93,0.52,0.54,0.69,0.88,0.7,2.1,0.85,0.7,0.55,0.7,0.88,0.85,0.94,2.49,0.66,0.73," "," "," "
2012,00950130,"Fall River","Spencer Borden",SCI,05,67," "," ",0.99,0.79,0.51,0.85,0.84,0.79,2.01,0.96,0.46,0.82,0.54,0.51,0.9,0.37,0.93,0.72,0.9,0.87,0.57,0.7,1.78,0.51,0.52,0.7,0.81,0.45,0.49,0.94,0.64,0.85,0.82,0.81,2.1,0.87,0.46,0.37,0.97,0.73,0.48,0.94,0.79,1.49," "," "," "
2012,00950140,"Fall River","James Tansey",ELA,03,53," "," ",0.66,0.89,0.89,0.94,0.89,0.83,0.79,0.87,0.72,0.74,1.4,1.4,0.91,0.72,0.79,0.64,0.47,0.87,0.77,0.98,0.7,0.85,0.92,0.64,0.91,0.89,0.79,2.13,0.89,0.72,0.74,0.74,0.98,1.51,0.83,0.94,0.43,0.89,0.74,0.81,1.32," "," "," "," "
2012,00950140,"Fall River","James Tansey",MATH,03,53," "," ",0.89,0.89,0.45,0.94,1.08,0.62,0.75,0.51,0.91,1.04,0.87,0.91,0.74,0.55,0.77,0.92,0.74,0.28,0.89,0.77,0.6,0.75,0.83,0.91,0.75,0.85,0.83,0.79,0.62,0.89,1.42,0.77,0.7,0.89,0.81,1.13," "," "," "," "," "," "," "," "," "
2012,00950140,"Fall River","James Tansey",ELA,04,43,6.37,6.21,0.98,0.88,0.77,0.88,0.86,1.6,0.91,0.77,0.53,0.88,0.79,0.81,0.74,0.84,0.84,0.93,1.7,0.91,0.81,0.95,0.98,0.81,0.91,2.19,0.86,0.84,0.74,0.7,0.67,0.6,0.65,0.63,0.81,0.74,1.63,0.88,0.84,0.84,0.63,0.67," "," "," "," "," "
2012,00950140,"Fall River","James Tansey",MATH,04,44," "," ",0.93,0.84,0.82,0.59,0.73,0.68,2.66,0.25,0.59,0.66,0.5,0.82,0.64,0.5,0.52,0.77,0.86,0.14,2.66,0.8,0.75,0.86,0.64,0.55,0.8,0.57,0.52,0.64,0.55,2.16,0.84,0.68,0.61,0.8,0.55,0.82,0.61,0.64,0.73,0.68,0.55,2.77," "," "," "
2012,00950140,"Fall River","James Tansey",ELA,05,49," "," ",0.86,0.92,0.78,0.53,0.94,0.73,1.88,0.55,0.67,0.82,0.37,0.47,0.73,0.9,0.94,0.45,0.84,1.57,0.55,0.8,0.47,0.55,0.47,1.06,0.86,0.78,0.8,0.57,0.57,0.37,0.49,0.71,0.8,0.76,1.22,0.57,0.55,0.69,0.57,0.49," "," "," "," "," "
2012,00950140,"Fall River","James Tansey",MATH,05,49," "," ",0.76,0.55,0.49,0.29,1.71,0.71,0.78,0.51,0.65,0.65,0.76,0.31,0.69,0.47,0.63,0.08,0.22,0.84,0.37,0.73,1.45,0.88,0.67,0.57,0.78,0.84,0.37,0.29,0.22,0.82,0.49,1.41,0.71,0.61,0.39,0.37,0.86,0.92,0.8,1.76,0.78,0.61," "," "," "
2012,00950140,"Fall River","James Tansey",SCI,05,49," "," ",0.98,0.84,0.51,0.82,0.8,0.71,0.98,0.92,0.18,0.67,0.12,0.41,0.82,0.24,0.78,0.76,0.69,0.71,0.49,0.45,1.18,0.35,0.53,0.76,0.69,0.49,0.49,0.88,0.51,0.69,0.76,0.76,1.86,0.94,0.27,0.27,0.8,0.53,0.51,0.88,0.63,1.24," "," "," "
2012,00950145,"Fall River","Samuel Watson",ELA,03,41," "," ",0.56,0.8,0.83,0.88,0.56,0.49,0.59,0.85,0.71,0.39,1.15,0.93,0.68,0.63,0.61,0.49,0.46,0.73,0.59,0.95,0.61,0.66,0.66,0.76,0.68,0.8,0.44,1.49,0.83,0.54,0.66,0.46,0.9,1,0.78,0.76,0.32,0.76,0.46,0.54,0.85," "," "," "," "
2012,00950145,"Fall River","Samuel Watson",MATH,03,41," "," ",0.46,0.8,0.37,0.83,1.1,0.59,0.76,0.15,0.63,0.46,0.68,0.8,0.51,0.27,0.46,0.78,0.73,0.12,0.41,0.73,0.51,0.68,0.73,0.85,0.66,0.8,0.68,0.63,0.63,0.66,1.1,0.71,0.59,0.66,0.56,0.61," "," "," "," "," "," "," "," "," "
2012,00950145,"Fall River","Samuel Watson",ELA,04,41,5.83,5.66,0.71,0.71,0.63,0.59,0.56,1,0.46,0.59,0.34,0.54,0.44,0.61,0.51,0.54,0.56,0.68,1.12,0.54,0.56,0.71,0.85,0.76,0.51,1.29,0.59,0.51,0.71,0.54,0.54,0.54,0.54,0.56,0.61,0.59,1.05,0.71,0.66,0.51,0.51,0.37," "," "," "," "," "
2012,00950145,"Fall River","Samuel Watson",MATH,04,41," "," ",0.63,0.76,0.41,0.46,0.71,0.32,1.1,0.12,0.41,0.59,0.39,0.76,0.49,0.39,0.41,0.56,0.76,0.05,1.78,0.66,0.46,0.83,0.49,0.41,0.54,0.02,0.32,0.56,0.29,1.59,0.66,0.54,0.39,0.39,0.59,0.76,0.46,0.32,0.41,0.41,0.39,2.17," "," "," "
2012,00950145,"Fall River","Samuel Watson",ELA,05,47," "," ",0.68,0.72,0.7,0.47,0.74,0.77,1.83,0.57,0.72,0.66,0.43,0.49,0.64,0.81,0.77,0.34,0.53,1.38,0.57,0.77,0.38,0.51,0.38,1.28,0.83,0.57,0.68,0.43,0.53,0.36,0.55,0.66,0.7,0.74,1.28,0.49,0.4,0.49,0.53,0.43," "," "," "," "," "
2012,00950145,"Fall River","Samuel Watson",MATH,05,47," "," ",0.6,0.47,0.3,0.15,0.91,0.57,0.55,0.45,0.68,0.3,0.64,0.15,0.34,0.53,0.57,0.04,0.26,0.66,0.47,0.64,1.23,0.91,0.47,0.43,0.7,0.74,0.34,0.43,0.17,0.62,0.57,1.4,0.62,0.51,0.55,0.38,0.55,0.79,0.72,0.43,0.68,0.55," "," "," "
2012,00950145,"Fall River","Samuel Watson",SCI,05,47," "," ",0.85,0.57,0.32,0.83,0.79,0.47,0.96,0.72,0.26,0.74,0.26,0.26,0.72,0.23,0.64,0.62,0.7,0.51,0.36,0.51,0.72,0.38,0.38,0.53,0.57,0.34,0.23,0.7,0.43,0.62,0.6,0.6,1.26,0.68,0.3,0.36,0.62,0.53,0.45,0.74,0.62,0.81," "," "," "
2012,00950305,"Fall River","Edmond P Talbot Middle",ELA,06,172," "," ",0.38,0.72,0.78,0.38,0.64,0.62,2.13,0.76,0.66,0.63,0.66,0.67,0.83,0.73,0.59,0.59,0.47,1.84,0.79,0.47,0.51,0.54,0.64,1.91,0.81,0.76,0.83,0.61,0.83,0.68,0.74,0.84,0.51,0.84,2.02,0.44,0.51,0.64,0.77,0.47," "," "," "," "," "
2012,00950305,"Fall River","Edmond P Talbot Middle",MATH,06,171," "," ",0.62,0.93,0.7,0.78,0.67,0.45,0.59,0.58,0.55,0.63,0.58,2.14,0.53,0.65,0.62,0.79,0.47,2.02,0.87,0.6,0.52,0.68,0.61,0.62,0.51,2.06,0.53,0.49,0.75,0.63,0.91,0.58,0.59,0.5,0.65,0.62,0.75,0.63,0.8,0.82,0.73,1.51," "," "," "
2012,00950305,"Fall River","Edmond P Talbot Middle",ELA,07,173,6.09,5.94,0.64,0.55,0.73,0.73,0.62,0.84,1.87,0.8,0.8,0.66,0.58,0.64,0.74,0.84,0.69,0.62,0.46,0.75,2.23,0.59,0.61,0.5,0.57,0.8,1.74,0.63,0.77,0.47,0.49,0.42,0.68,0.66,0.66,0.84,2.16,0.62,0.58,0.37,0.32,0.53," "," "," "," "," "
2012,00950305,"Fall River","Edmond P Talbot Middle",MATH,07,172," "," ",0.78,0.54,0.52,0.7,0.67,0.44,0.58,2.76,0.68,0.56,2.32,0.77,0.72,0.62,0.66,0.5,0.3,0.59,0.8,0.41,0.45,0.81,0.6,0.7,0.82,0.79,0.59,0.56,0.66,0.61,0.78,0.55,0.66,0.42,0.8,0.28,0.48,0.45,1.66,0.41,0.64,2.57," "," "," "
2012,00950305,"Fall River","Edmond P Talbot Middle",ELA,08,187," "," ",0.67,0.71,0.74,0.71,0.63,0.59,0.77,0.52,0.73,0.54,2.03,0.68,0.82,0.78,0.55,0.63,0.64,2.1,0.78,0.68,0.81,0.62,0.48,0.59,2.11,0.83,0.64,0.62,0.66,0.57,0.53,0.6,0.7,0.82,1.75,0.88,0.69,0.52,0.52,0.63," "," "," "," "," "
