FY_CODE,ORG_CODE,ORG_NAME,TECH_STU_PER_COMP_CNT,TECH_CLASS_COMP_NET_PCT
2007,00350413,"Boston Middle School Academy",0.2,100
2007,00350415,"Grover Cleveland",1.3,100
2007,00350420,"Mary E Curley Middle",4,100
2007,00350425,"Thomas A Edison Jr High",4.7,100
2007,00350426,"Harbor School",2.5,100
2007,00350430,"Clarence R Edwards Middle",3.8,100
2007,00350435,"Patrick F Gavin Middle",3.9,100
2007,00350445,"Washington Irving Middle",5.3,100
2007,00350450,"Solomon Lewenberg Middle",3.6,92.1
2007,00350455,"Lewis Middle School",4,100
2007,00350470,"Wm B Rogers Middle",2.8,100
2007,00350485,"James P Timilty Middle",5.8,100
2007,00350490,"Woodrow Wilson Middle",3.5,100
2007,00350502,"Academy of Public Service",3.2,100
2007,00350505,"Brighton High",5.3,100
2007,00350507,"Boston International  High School",2.4,100
2007,00350515,"Charlestown High",4.2,100
2007,00350518,"Community Academy",2.3,100
2007,00350522,"Excel High School",1.9,100
2007,00350524,"Noonan Business Academy",1.6,100
2007,00350525,"Jeremiah E Burke High",5.3,100
2007,00350530,"East Boston High",2.8,100
2007,00350535,"The English High",5.8,100
2007,00350537,"Madison Park High",2.7,100
2007,00350538,"Monument High School",3.6,100
2007,00350539,"Tech Boston Academy",1,100
2007,00350540,"Fenway High School",1.7,100
2007,00350541,"Another Course To College",3,100
2007,00350542,"New Mission High School",4.4,100
2007,00350543,"Egleston Comm High School",1,100
2007,00350545,"Boston Latin Academy",11.6,100
2007,00350546,"Boston Arts Academy",2.3,100
2007,00350548,"Boston Adult Academy",4.7,100
2007,00350558,"Boston Community Leadership Academy",2.9,100
2007,00350560,"Boston Latin",4.6,100
2007,00350565,"Quincy Upper School",3.4,100
2007,00350574,"Parkway Academy of Technology and Health",0.9,94.7
2007,00350575,"O'Bryant Sch Math/Science",4.3,100
2007,00350576,"Brook Farm Business and Service Career Academy",3.2,100
2007,00350577,"Odyssey High School",3.8,100
2007,00350578,"Media Communications Technology High School",2.6,100
2007,00350579,"Urban Science Academy",1.3,100
2007,00350581,"Community Academy of Science and Health",2.5,100
2007,00350582,"The Engineering School",2.9,100
2007,00350583,"Social Justice Academy",3,100
2007,00350690,"Snowden Int'l High",9.8,80
2007,00350691,"Rafael Hernandez",2.8,100
2007,00350750,"Horace Mann School for the Deaf",1.8,100
2007,00360000,Bourne,2.5,100
2007,00360010,"James F Peebles Elem",3.4,100
2007,00360015,"Ella F Hoxie School",2.1,100
2007,00360020,"Otis Memorial",3.7,100
2007,00360325,"Bourne Middle School",1.9,100
2007,00360505,"Bourne High",2.8,100
2007,00370000,Boxborough,3.3,100
2007,00370005,"Blanchard Memorial",3.3,100
2007,00380000,Boxford,3.8,100
2007,00380005,"Harry Lee Cole",4.5,100
2007,00380013,"Spofford Pond",3.4,100
2007,00390000,Boylston,3.7,100
2007,00390005,"Boylston Elementary",3.7,100
2007,00400000,Braintree,5.5,100
2007,00400005,Hollis,7.4,100
2007,00400015,Highlands,8.2,100
2007,00400020,"Mary E Flaherty School",6.2,100
2007,00400025,Liberty,7.4,100
2007,00400033,"Archie T Morrison",17.6,100
2007,00400050,"Donald Ross",6.7,100
2007,00400305,"East Middle School",5.1,100
2007,00400310,"South Middle School",5,100
2007,00400505,"Braintree High",4,100
2007,00410000,Brewster,3.8,100
2007,00410005,"Stony Brook Elementary",4.7,100
2007,00410010,"Eddy Elementary",3.2,100
2007,00430000,Brimfield,6.1,100
2007,00430005,"Brimfield Elementary",6.1,100
2007,00440000,Brockton,4.2,100
2007,00440001,"Dr W Arnone Comm Sch",4,100
2007,00440004,Ashfield,5.1,100
2007,00440006,"Belmont Street Elementary",4.5,100
2007,00440010,Brookfield,11.7,100
2007,00440015,Goddard,4.9,100
2007,00440017,"John F Kennedy",11,100
2007,00440023,"Edgar B Davis",4.3,100
2007,00440030,Franklin,3.1,100
2007,00440045,Hancock,10.4,100
2007,00440050,"Howard School",4.1,100
2007,00440055,Huntington,2,100
2007,00440065,"Louis F Angelo Elem",3.1,100
2007,00440078,"Oscar F Raymond",2.8,100
2007,00440080,"B B Russell Alternative School",3.3,100
2007,00440095,"Eldon B. Keith Center",5.2,100
2007,00440100,Whitman,4.2,100
2007,00440110,Downey,2.8,100
2007,00440120,"Joseph F Plouffe Elem",3.5,100
2007,00440400,"Lincoln Alternative School",1.8,100
2007,00440405,"East Junior High",3.6,100
2007,00440410,"North Junior High",4.1,100
2007,00440415,"South Junior High",3.3,100
2007,00440420,"West Junior High",5.3,100
2007,00440425,"Gilmore Academy",2.3,100
2007,00440505,"Brockton High",5.1,100
2007,00450000,Brookfield,3.3,100
2007,00450005,"Brookfield Elementary",3.3,100
2007,00460000,Brookline,2.8,99
2007,00460005,"Edith C Baker",2.6,100
2007,00460015,"Edward Devotion",3.4,100
2007,00460020,"Michael Driscoll",2.3,100
2007,00460025,Heath,2.1,100
2007,00460030,Lawrence,2,100
2007,00460035,"William H Lincoln",2.7,100
2007,00460040,Pierce,3.3,100
2007,00460045,"John D Runkle",2.4,100
2007,00460060,"The Lynch Center",11.8,20
2007,00460505,"Brookline High",3.3,100
2007,00480000,Burlington,3.8,100
2007,00480007,"Fox Hill",4.6,100
2007,00480015,Memorial,2.5,100
2007,00480020,"Pine Glen Elementary",4.9,100
2007,00480035,"Francis Wyman Elem",4.7,100
2007,00480303,"Marshall Simonds Middle",6,100
2007,00480505,"Burlington High",2.6,100
2007,00490000,Cambridge,2.1,100
2007,00490005,"Maria L. Baldwin",2.3,100
2007,00490006,"Amigos School",3,100
2007,00490007,Cambridgeport,2.6,100
2007,00490020,Haggerty,2,100
2007,00490030,"Martin Luther King Jr.",1.9,100
2007,00490035,"King Open",2.6,100
2007,00490040,Kennedy-Longfellow,2.1,100
2007,00490045,Morse,2.5,100
2007,00490050,Peabody,2,100
2007,00490065,"John M Tobin",2.9,100
2007,00490080,"Graham and Parks",2.6,100
2007,00490090,"Fletcher/Maynard Academy",1,100
2007,00490506,"Cambridge Rindge and Latin",2,100
2007,00500000,Canton,3,100
2007,00500012,"Lt Peter M Hansen",2.8,100
2007,00500017,"John F Kennedy",5.2,100
2007,00500020,"Dean S Luce",5.2,100
2007,00500305,"Wm H Galvin Middle",2.8,100
2007,00500505,"Canton High",2,100
2007,00510000,Carlisle,2.8,94.4
2007,00510025,"Carlisle School",2.8,94.4
2007,00520000,Carver,4,100
2007,00520005,"Erwin K. Washburn Primary School",5.6,100
2007,00520010,"Gov John Carver Elem",6.6,100
2007,00520305,"Carver Middle",3.2,100
2007,00520505,"Carver High School",3,100
2007,00550000,Chatham,1.5,100
2007,00550005,"Chatham Elementary",2.1,100
2007,00550305,"Chatham Middle School",1.5,100
2007,00550505,"Chatham High",1.1,100
2007,00560000,Chelmsford,4.6,100
2007,00560005,"Center Elementary School",7.6,100
2007,00560015,"South Row",4.3,100
2007,00560020,"Westlands Elementary",6.5,100
2007,00560025,"Charles D Harrington",10,100
2007,00560030,"Byam School",7.4,100
2007,00560305,"Col Moses Parker Schl",4.1,100
2007,00560310,"McCarthy Middle School",5.2,100
2007,00560505,"Chelmsford High",3.2,100
2007,00570000,Chelsea,3.2,100
2007,00570003,"Shurtleff Early Childhood",9.7,100
2007,00570025,"William A Berkowitz Elem",3.2,100
2007,00570030,"Edgar A Hooks Elem",3.5,100
2007,00570035,"George F. Kelly Elem",3.3,100
2007,00570040,"Frank M Sokolowski Elem",3.2,100
2007,00570045,"Eugene Wright School",2.1,100
2007,00570050,"Clark Avenue School",3.1,100
2007,00570055,"Joseph A. Browne School",2.2,100
2007,00570505,"Chelsea High",2.7,100
2007,00610000,Chicopee,4.3,100
2007,00610001,"Szetela ECC",9.1,100
2007,00610003,Barry,6.5,100
2007,00610010,Belcher,4.7,100
2007,00610015,Bowe,5.1,100
2007,00610020,Bowie,4.4,100
2007,00610021,"Chicopee Academy",6,100
2007,00610022,Litwin,6.9,100
2007,00610040,Lambert-Lavoie,3.7,100
2007,00610050,Selser,5.1,100
2007,00610065,"Streiber Memorial School",5.8,100
2007,00610090,"Gen John J Stefanik",4.5,100
2007,00610305,"Bellamy Middle",4.3,100
2007,00610310,"Fairview Middle",4.6,100
2007,00610505,"Chicopee High",2.1,100
2007,00610510,"Chicopee Comprehensive HS",7.4,100
2007,00630000,Clarksburg,4,100
2007,00630010,"Clarksburg Elementary",4,100
2007,00640000,Clinton,3.2,100
2007,00640050,"Clinton Elementary",3.3,100
2007,00640305,"Clinton Middle School",4.9,100
2007,00640505,"Clinton Senior High",2.3,100
2007,00650000,Cohasset,2.1,100
2007,00650005,"Deer Hill",1.8,100
2007,00650010,"Joseph Osgood",4.2,100
2007,00650505,"Cohasset Middle/High School",1.8,100
2007,00670000,Concord,1.7,100
2007,00670005,Alcott,1.8,100
2007,00670020,Thoreau,2.1,100
2007,00670030,Willard,2.1,100
2007,00670305,"Concord Middle",1.4,100
2007,00680000,Conway,3.1,100
2007,00680005,"Conway Grammar",3.1,100
2007,00710000,Danvers,3.2,100
2007,00710010,Highlands,3.3,100
2007,00710015,"Great Oak",4,100
2007,00710030,Riverside,3.1,100
2007,00710032,"Ivan G Smith",3.7,100
2007,00710045,"Willis E Thorpe",3.7,100
2007,00710305,"Holten Richmond Middle School",2.5,100
2007,00710505,"Danvers High",3.6,100
2007,00720000,Dartmouth,,
2007,00720010,"Andrew B Cushman",,
2007,00720015,"Joseph Demello",,
2007,00720020,"Job S Gidley",,
2007,00720030,"George H Potter",,
2007,00720040,"James M. Quinn School",,
2007,00720050,"Dartmouth Middle",,
2007,00720505,"Dartmouth High",,
2007,00730000,Dedham,2.3,100
2007,00730005,"Early Childhood Center",5.1,100
2007,00730010,Avery,2.2,100
2007,00730025,Greenlodge,3,100
2007,00730030,Oakdale,2.4,100
2007,00730045,Riverdale,2.7,100
2007,00730305,"Dedham Middle School",1.8,100
2007,00730505,"Dedham High",2,100
2007,00740000,Deerfield,3.6,100
2007,00740015,"Deerfield Elem",3.6,100
2007,00770000,Douglas,2.9,100
2007,00770003,"Douglas Early Childhood",10.1,100
2007,00770010,"Douglas Elementary",3.3,100
2007,00770100,"Douglas Intermediate School",3.2,100
2007,00770505,"Douglas High School",1.8,100
2007,00780000,Dover,1.9,100
2007,00780005,Chickering,1.9,100
2007,00790000,Dracut,4.5,100
2007,00790020,"Joseph A Campbell Elem",8.7,100
2007,00790025,"Parker Avenue",3.1,100
2007,00790030,"Greenmont Avenue",5,100
2007,00790035,"Brookside Elementary",8.2,100
2007,00790040,"George H. Englesby Intermediate",9.7,100
2007,00790410,"Lakeview Junior High",2.2,100
2007,00790505,"Dracut Senior High",4.2,100
2007,00820000,Duxbury,3.8,100
2007,00820004,"Alden School",3.2,100
2007,00820006,"Chandler Elementary",6.1,100
2007,00820305,"Duxbury Middle",3.6,100
2007,00820505,"Duxbury High",3.6,100
2007,00830000,"East Bridgewater",7.5,100
2007,00830005,Central,8.3,100
2007,00830010,"Gordon W Mitchell",7.9,100
2007,00830505,"East Bridgewater High",6.4,100
2007,00850000,Eastham,2.3,100
2007,00850005,"Eastham Elementary",2.3,100
2007,00860000,Easthampton,3.1,100
2007,00860005,"Center School",7.6,100
2007,00860010,Maple,6.2,100
2007,00860020,"Neil A Pepin",3.6,100
2007,00860305,"White Brook Middle School",1.9,100
2007,00860505,"Easthampton High",3.5,100
2007,00870000,"East Longmeadow",3.1,100
2007,00870010,Mapleshade,9.4,100
2007,00870013,"Meadow Brook",4.7,100
2007,00870015,"Mountain View",5.7,100
2007,00870305,"Birchland Park",1.8,100
2007,00870505,"East Longmeadow High",2.8,100
2007,00880000,Easton,4,100
2007,00880003,"Center School",8.4,100
2007,00880015,"Parkview Elementary",5.4,100
2007,00880020,"Moreau Hall",5.3,100
2007,00880025,"H H Richardson School",2.4,100
2007,00880030,"F L Olmsted",2.3,100
2007,00880405,"Easton Junior High",6.8,100
2007,00880505,"Oliver Ames High",3.5,100
2007,00890000,Edgartown,2.5,100
2007,00890005,"Edgartown Elementary",2.5,100
2007,00910000,Erving,2.1,100
2007,00910030,"Erving Elementary",2.1,100
2007,00930000,Everett,3,75.3
2007,00930010,"Sumner G. Whittier School",2.3,100
2007,00930015,"Webster School",17.7,0
2007,00930018,"Madeline English School",1.6,100
2007,00930028,"George Keverian School",2.7,100
2007,00930038,"Lafayette School",1.9,100
2007,00930058,"Parlin School",2.7,100
2007,00930505,"Everett High",8,26.7
2007,00940000,Fairhaven,4.3,98.5
2007,00940010,"East Fairhaven",7.3,100
2007,00940015,Oxford,5.6,100
2007,00940020,Rogers,4.9,93.3
2007,00940030,"Leroy Wood",4.2,93.3
2007,00940305,"Hastings Middle",4.8,100
2007,00940505,"Fairhaven High",3.4,100
2007,00950000,"Fall River",5.7,92.1
2007,00950005,"North End Elementary",2.1,100
2007,00950010,"Hector L Belisle",8.8,100
2007,00950012,"N B Borden",5.7,100
2007,00950020,"Charles V Carroll",11.7,100
2007,00950025,"William Connell",9.1,100
2007,00950030,Coughlin,10.7,100
2007,00950040,Davol,8.4,100
2007,00950045,"John J Doran",3.8,100
2007,00950055,ACESE,4.3,
2007,00950060,"Fowler Elementary School",8.3,100
2007,00950065,"William S Greene",4.1,100
2007,00950070,"Harriet T Healy",4,100
2007,00950080,"Laurel Lake",11.2,100
2007,00950085,"A S LeTourneau",,100
2007,00950090,"Leontine Lincoln",6.2,100
2007,00950100,"Osborn Street",5.8,100
2007,00950125,"Ralph M Small",5.3,100
2007,00950130,"Spencer Borden",4.7,100
2007,00950140,"James Tansey",6,100
2007,00950145,"Samuel Watson",5.7,100
2007,00950150,Westall,12,100
2007,00950160,"Susan H Wixon",11.5,100
2007,00950305,"Edmond P Talbot Middle",4,100
2007,00950310,"Henry Lord Middle",8.8,89.2
2007,00950315,"Morton Middle",8.9,11.1
2007,00950320,"Matthew J Kuss Middle",4.6,100
2007,00950330,"Fall River Alt",3.7,100
2007,00950505,"B M C Durfee High",7.1,95
2007,00950510,"Fall River Alternative High School",,100
2007,00960000,Falmouth,3.6,100
2007,00960005,"East Falmouth Elem",3.6,100
2007,00960015,Teaticket,6.8,100
2007,00960020,Mullen-Hall,4.2,100
2007,00960030,"North Falmouth Elem",4.4,100
2007,00960305,"Morse Pond School",2.9,100
2007,00960405,Lawrence,3.8,100
2007,00960505,"Falmouth High",3.1,100
2007,00970000,Fitchburg,6.9,100
2007,00970016,"Crocker Elementary",18.4,100
2007,00970030,"McKay Campus-FSC",29.8,100
2007,00970043,"Reingold Elementary",19.6,100
2007,00970048,"Memorial Intermediate",7.3,100
2007,00970060,"South Street Elementary",21.8,100
2007,00970305,"B F Brown Arts Vision School",7.4,100
2007,00970320,"Academy Middle School",7,100
2007,00970325,"Fitchburg Arts Academy",9.9,100
2007,00970505,"Fitchburg High",3,100
2007,00970510,"Fitchburg Alt. ED Program",16.1,100
2007,00980000,Florida,2.4,100
2007,00980005,"Abbott Memorial",2.4,100
2007,00990000,Foxborough,2.6,100
2007,00990015,"Mabelle M Burrell",3.6,100
2007,00990020,"Vincent M Igo Elem",4.2,100
2007,00990050,"Charles Taylor Elem",2.8,100
2007,00990405,"John J Ahern",1.6,100
2007,00990505,"Foxborough High",3.7,100
2007,01000000,Framingham,3.8,100
2007,01000003,"Blocks Pre-School @ King",13.2,100
2007,01000006,Brophy,4.3,100
2007,01000007,"Charlotte A Dunning",4.4,100
2007,01000015,Hemenway,5.3,100
2007,01000035,"Barbieri Elem",5.7,100
2007,01000039,"Potter Road",9.3,100
2007,01000045,"Mary E Stapleton Elem",5.1,100
2007,01000050,"Miriam F McCarthy Sch",3.5,100
2007,01000055,"Woodrow Wilson",4.4,100
2007,01000302,"Cameron Middle School",3,100
2007,01000305,"Fuller Middle",2.8,100
2007,01000310,"Walsh Middle",4.7,100
2007,01000515,"Framingham H S",2.7,100
2007,01010000,Franklin,4.9,100
2007,01010003,"Franklin ECDC",9.1,100
2007,01010010,"Jefferson Elementary",5.8,100
2007,01010012,"Helen Keller Elementary",32.1,100
2007,01010013,"J F Kennedy Memorial",7.8,100
2007,01010030,"Oak Street Elementary",2.5,100
2007,01010032,Parmenter,5.9,100
2007,01010035,"Davis Thayer",5,100
2007,01010040,"Annie Sullivan Middle School",3.6,100
2007,01010310,"Remington Middle",4.8,100
2007,01010405,"Horace Mann",2.5,100
2007,01010505,"Franklin High",6,100
2007,01020000,Freetown,2.4,100
2007,01020005,"Freetown Elementary",2.4,100
2007,01030000,Gardner,4.7,100
2007,01030001,"Elm Street School",4.9,100
2007,01030015,"Helen Mae Sauter Elem",4.1,100
2007,01030020,"Waterford Street",5.7,100
2007,01030405,"Gardner Middle School",4.6,100
2007,01030505,"Gardner High",4.4,100
2007,01050000,Georgetown,5.9,100
2007,01050005,"Perley Elementary",17.5,100
2007,01050010,"Penn Brook",20.2,100
2007,01050505,"Georgetown Middle/High",3.3,100
2007,01070000,Gloucester,4.9,100
2007,01070010,"Beeman Memorial",5,100
2007,01070020,"East Gloucester Elem",4,100
2007,01070025,"Milton L Fuller Elem",4.5,100
2007,01070042,"Plum Cove School",3.7,100
2007,01070045,"Veterans Memorial",4,100
2007,01070050,"West Parish",7.8,100
2007,01070305,"Ralph B O'Maley Middle",6,100
2007,01070505,"Gloucester High",4.6,100
2007,01090000,Gosnold,,
2007,01090005,"Cuttyhunk Elem",,
2007,01100000,Grafton,4.2,100
2007,01100005,"South Grafton Elementary",4.4,100
2007,01100025,"North Grafton Elementary",4.7,100
2007,01100200,"Grafton Elementary ",2.4,100
2007,01100305,"Grafton Middle",4.3,100
2007,01100505,"Grafton Memorial Senior",12.6,100
2007,01110000,Granby,4.2,100
2007,01110004,"East Meadow",4.2,100
2007,01110010,"West St",7.9,100
2007,01110505,"Granby Jr Sr High Sch",3.2,100
2007,01120000,Granville,3,100
2007,01120005,"Granville Village",3,100
2007,01140000,Greenfield,3.1,94.4
2007,01140005,"The Academy for Learning at North Parish",10.9,0
2007,01140010,Federal,4.5,90
2007,01140025,"Four Corners",4.7,100
2007,01140030,"Green River",2.6,100
2007,01140035,"Newton School",5.7,100
2007,01140045,"Poet Seat",1.4,100
2007,01140305,"Greenfield Middle",2.8,100
2007,01140505,"Greenfield High",2.1,100
2007,01170000,Hadley,3.1,100
2007,01170015,"Hadley Elem",5.3,100
2007,01170505,"Hopkins Academy",1.9,100
2007,01180000,Halifax,6.3,100
2007,01180005,"Halifax Elementary",6.3,100
2007,01210000,Hancock,2.4,100
2007,01210005,"Hancock Elementary",2.4,100
2007,01220000,Hanover,3.8,100
2007,01220004,"Cedar Elementary",4.5,100
2007,01220005,"Center Elementary",3.4,100
2007,01220015,Sylvester,3.5,100
2007,01220305,"Hanover Middle",4.4,100
2007,01220505,"Hanover High",3.2,100
2007,01250000,Harvard,4.4,100
2007,01250005,"Harvard Elementary",4.8,100
2007,01250505,Bromfield,4.1,100
2007,01260000,Harwich,12.1,
2007,01260005,"Harwich Elementary",5.8,
2007,01260305,"Harwich Middle",,
2007,01260505,"Harwich High",,
2007,01270000,Hatfield,,
2007,01270005,"Hatfield Elementary",,
2007,01270505,"Smith Academy",,
2007,01280000,Haverhill,19,93.5
2007,01280008,"Bradford Elementary",,100
2007,01280010,"Burnham Elementary",,100
2007,01280020,Crowell,,100
2007,01280026,"Golden Hill",7.4,100
2007,01280027,Greenleaf,125,100
2007,01280033,"Haverhill Alternative School",5.5,100
2007,01280035,"Caleb Dustin Hunking",7,100
2007,01280045,Moody,22.5,42.9
2007,01280050,"Dr Paul Nettle",35.6,100
2007,01280054,"Pentucket Lake Elem",,100
2007,01280067,"Silver Hill",11.1,100
2007,01280073,TEACH,6.5,100
2007,01280075,Tilton,16.3,57.1
2007,01280080,"Walnut Square",,33.3
2007,01280085,"John G Whittier",90.3,100
2007,01280100,Consentino,35.2,100
2007,01280505,"Haverhill High",16.7,100
2007,01310000,Hingham,4.2,100
2007,01310010,"Wm L Foster Elem",4.4,100
2007,01310019,"Plymouth River",6.6,100
2007,01310020,"South Elem",5.2,100
2007,01310410,"Hingham Middle School",5.2,100
2007,01310505,"Hingham High",2.7,100
2007,01330000,Holbrook,5.9,100
2007,01330018,"John F Kennedy",10,100
2007,01330025,South,6.1,100
2007,01330505,"Holbrook Jr Sr High",4.4,100
2007,01350000,Holland,2.1,100
2007,01350005,"Holland Elementary",2.1,100
2007,01360000,Holliston,2.4,100
2007,01360007,"Miller School",2.5,100
2007,01360010,"Placentino Elementary",3.7,100
2007,01360305,"Robert H. Adams Middle School",2.3,100
2007,01360505,"Holliston High",2,100
2007,01370000,Holyoke,3.4,100
2007,01370003,"Joseph Metcalf Preschool",35.2,100
2007,01370010,"Lawrence Elem",3.7,100
2007,01370015,"Lt Elmer J McMahon Elem",3.1,100
2007,01370025,"Morgan Elem",5.1,100
2007,01370040,"Kelly Elem",4.1,100
2007,01370045,"E N White Elem",1.8,100
2007,01370055,"Lt Clayre Sullivan Elem",4.4,100
2007,01370060,"Maurice A Donahue Elem",6.1,100
2007,01370310,"Dr Wm R Peck Middle",1.6,100
2007,01370315,"John J Lynch Middle",2.5,100
2007,01370505,"Holyoke High",3,100
2007,01370520,"Holyoke Alternative Program",4.5,100
2007,01370605,"Wm J Dean Voc Tech High",4,100
2007,01380000,Hopedale,3.8,100
2007,01380003,"Park Street School",24.2,100
2007,01380010,Memorial,6.8,100
2007,01380505,"Hopedale Jr Sr High",2.1,100
2007,01390000,Hopkinton,3,100
2007,01390003,"Hopkinton Pre-School",8.9,100
2007,01390005,Center,7.3,100
2007,01390010,Elmwood,4.5,100
