FY_CODE,WPI_ORG_NAME,ORG_CODE,ORG_TYP_CODE,WPI_PGRAD_4YRPRV_CNT,WPI_PGRAD_4YRPRV_PCT,WPI_PGRAD_4YRPUB_CNT,WPI_PGRAD_4YRPUB_PCT,WPI_PGRAD_2YRPRV_CNT,WPI_PGRAD_2YRPRV_PCT,WPI_PGRAD_2YRPUB_CNT,WPI_PGRAD_2YRPUB_PCT,WPI_PGRAD_PSTSEC_CNT,WPI_PGRAD_PSTSEC_PCT,WPI_PGRAD_WORK_CNT,WPI_PGRAD_WORK_PCT,WPI_PGRAD_MILIT_CNT,WPI_PGRAD_MILIT_PCT,WPI_PGRAD_OTHER_CNT,WPI_PGRAD_OTHER_PCT,WPI_PGRAD_UNKNOWN_CNT,WPI_PGRAD_UNKNOWN_PCT,WPI_PGRAD_TOTAL_CNT
2000,"GALVIN MIDDLE SCHOOL",03050310,6,,,,,,,,,,,,,,,,,,,
2000,"WAKEFIELD MEMORIAL HIGH",03050505,6,,41.3,,28.1,,2.5,,14,,0.8,,0.4,,2.1,,0,,10.7,242
2000,WALES,03060000,5,,,,,,,,,,,,,,,,,,,
2000,"WALES ELEMENTARY",03060005,6,,,,,,,,,,,,,,,,,,,
2000,WALPOLE,03070000,5,,48.7,,28.4,,6.4,,5.5,,4.2,,3,,1.3,,2.5,,0,236
2000,"ELM STREET SCHOOL",03070005,6,,,,,,,,,,,,,,,,,,,
2000,BOYDEN,03070010,6,,,,,,,,,,,,,,,,,,,
2000,FISHER,03070015,6,,,,,,,,,,,,,,,,,,,
2000,"OLD POST ROAD",03070018,6,,,,,,,,,,,,,,,,,,,
2000,"BIRD MIDDLE",03070305,6,,,,,,,,,,,,,,,,,,,
2000,"ELEANOR N JOHNSON MIDDLE",03070310,6,,,,,,,,,,,,,,,,,,,
2000,"WALPOLE HIGH",03070505,6,,48.7,,28.4,,6.4,,5.5,,4.2,,3,,1.3,,2.5,,0,236
2000,WALTHAM,03080000,5,,34,,20.8,,2,,18.8,,3.1,,9.8,,1.4,,0,,10.1,356
2000,"PHINEAS LAWRENCE",03080003,6,,,,,,,,,,,,,,,,,,,
2000,"NATHANIEL P BANKS",03080005,6,,,,,,,,,,,,,,,,,,,
2000,"JONATHAN BRIGHT",03080010,6,,,,,,,,,,,,,,,,,,,
2000,"EZRA C FITCH",03080015,6,,,,,,,,,,,,,,,,,,,
2000,"DOUGLAS MACARTHUR",03080032,6,,,,,,,,,,,,,,,,,,,
2000,NORTHEAST,03080040,6,,,,,,,,,,,,,,,,,,,
2000,"THOMAS R PLYMPTON",03080050,6,,,,,,,,,,,,,,,,,,,
2000,"JAMES FITZGERALD ELEM",03080060,6,,,,,,,,,,,,,,,,,,,
2000,"HENRY WHITTEMORE",03080065,6,,,,,,,,,,,,,,,,,,,
2000,"JOHN F KENNEDY MIDDLE",03080404,6,,,,,,,,,,,,,,,,,,,
2000,"SOUTH MIDDLE",03080415,6,,,,,,,,,,,,,,,,,,,
2000,"WALTHAM SR HIGH",03080505,6,,34,,20.8,,2,,18.8,,3.1,,9.8,,1.4,,0,,10.1,356
2000,WARE,03090000,5,,21.7,,20.3,,1.4,,23.2,,1.4,,29,,2.9,,0,,0,69
2000,"STANLEY M KOZIOL ELEM SCH",03090020,6,,,,,,,,,,,,,,,,,,,
2000,"WARE MIDDLE SCHOOL",03090305,6,,,,,,,,,,,,,,,,,,,
2000,"WARE HIGH",03090505,6,,21.7,,20.3,,1.4,,23.2,,1.4,,29,,2.9,,0,,0,69
2000,WAREHAM,03100000,5,,26.3,,28.1,,3,,24.6,,3.6,,7.8,,4.2,,2.4,,0,167
2000,"JOHN WILLIAM DECAS",03100003,6,,,,,,,,,,,,,,,,,,,
2000,"MINOT FOREST",03100017,6,,,,,,,,,,,,,,,,,,,
2000,"ETHEL E HAMMOND",03100020,6,,,,,,,,,,,,,,,,,,,
2000,"EAST WAREHAM ELEM",03100025,6,,,,,,,,,,,,,,,,,,,
2000,"WEST WAREHAM SCHOOL",03100030,6,,,,,,,,,,,,,,,,,,,
2000,"WAREHAM MIDDLE",03100305,6,,,,,,,,,,,,,,,,,,,
2000,"WAREHAM SENIOR HIGH",03100505,6,,26.3,,28.1,,3,,24.6,,3.6,,7.8,,4.2,,2.4,,0,167
2000,WATERTOWN,03140000,5,,41.3,,11,,6.5,,16.8,,1.9,,16.1,,0.6,,1.9,,3.9,155
2000,CUNNIFF,03140015,6,,,,,,,,,,,,,,,,,,,
2000,HOSMER,03140020,6,,,,,,,,,,,,,,,,,,,
2000,"JAMES RUSSELL LOWELL",03140025,6,,,,,,,,,,,,,,,,,,,
2000,"WATERTOWN MIDDLE",03140305,6,,,,,,,,,,,,,,,,,,,
2000,"WATERTOWN HIGH",03140505,6,,41.3,,11,,6.5,,16.8,,1.9,,16.1,,0.6,,1.9,,3.9,155
2000,WAYLAND,03150000,5,,63.9,,15.6,,7.2,,0,,7.8,,1.1,,0.6,,0.6,,3.3,180
2000,"CLAYPIT HILL SCHOOL",03150005,6,,,,,,,,,,,,,,,,,,,
2000,"HAPPY HOLLOW SCHOOL",03150015,6,,,,,,,,,,,,,,,,,,,
2000,"LOKER SCHOOL",03150020,6,,,,,,,,,,,,,,,,,,,
2000,"WAYLAND MIDDLE SCHOOL",03150305,6,,,,,,,,,,,,,,,,,,,
2000,"WAYLAND HIGH SCHOOL",03150505,6,,63.9,,15.6,,7.2,,0,,7.8,,1.1,,0.6,,0.6,,3.3,180
2000,WEBSTER,03160000,5,,30.8,,28.8,,2.9,,18.3,,0,,8.7,,2.9,,7.7,,0,104
2000,"PARK AVENUE ELEMENTARY",03160015,6,,,,,,,,,,,,,,,,,,,
2000,"ANTHONY J SITKOWSKI",03160305,6,,,,,,,,,,,,,,,,,,,
2000,"BARTLETT JR SR HIGH SCH",03160505,6,,30.8,,28.8,,2.9,,18.3,,0,,8.7,,2.9,,7.7,,0,104
2000,WELLESLEY,03170000,5,,66.4,,22.6,,0.4,,0.9,,1.7,,1.7,,0,,3.4,,3,235
2000,"KATHARINE LEE BATES",03170005,6,,,,,,,,,,,,,,,,,,,
2000,"JOSEPH E FISKE",03170015,6,,,,,,,,,,,,,,,,,,,
2000,"JOHN D HARDY",03170020,6,,,,,,,,,,,,,,,,,,,
2000,HUNNEWELL,03170025,6,,,,,,,,,,,,,,,,,,,
2000,SCHOFIELD,03170045,6,,,,,,,,,,,,,,,,,,,
2000,"ERNEST F UPHAM",03170050,6,,,,,,,,,,,,,,,,,,,
2000,"WELLESLEY MIDDLE",03170305,6,,,,,,,,,,,,,,,,,,,
2000,"WELLESLEY SR HIGH",03170505,6,,66.4,,22.6,,0.4,,0.9,,1.7,,1.7,,0,,3.4,,3,235
2000,WELLFLEET,03180000,5,,,,,,,,,,,,,,,,,,,
2000,"WELLFLEET ELEMENTARY",03180005,6,,,,,,,,,,,,,,,,,,,
2000,WESTBOROUGH,03210000,5,,58.7,,25.4,,0.7,,6.5,,0.7,,4.3,,2.9,,0.7,,0,138
2000,"J HARDING ARMSTRONG",03210005,6,,,,,,,,,,,,,,,,,,,
2000,"ANNIE E FALES",03210010,6,,,,,,,,,,,,,,,,,,,
2000,"ELSIE A HASTINGS ELEM",03210025,6,,,,,,,,,,,,,,,,,,,
2000,"SARAH W GIBBONS MIDDLE",03210305,6,,,,,,,,,,,,,,,,,,,
2000,"WESTBOROUGH HIGH",03210505,6,,58.7,,25.4,,0.7,,6.5,,0.7,,4.3,,2.9,,0.7,,0,138
2000,"WEST BOYLSTON",03220000,5,,32.9,,31.5,,0,,27.4,,1.4,,5.5,,0,,0,,1.4,73
2000,"MAJOR EDWARDS ELEMENTARY",03220005,6,,,,,,,,,,,,,,,,,,,
2000,"WEST BOYLSTON JR-SR HIGH",03220505,6,,32.9,,31.5,,0,,27.4,,1.4,,5.5,,0,,0,,1.4,73
2000,"WEST BRIDGEWATER",03230000,5,,12.5,,44.6,,5.4,,28.6,,1.8,,3.6,,0,,0,,3.6,56
2000,"ROSE L MACDONALD",03230003,6,,,,,,,,,,,,,,,,,,,
2000,"HOWARD SCHOOL",03230305,6,,,,,,,,,,,,,,,,,,,
2000,"W BRIDGEWATER JR-SR",03230505,6,,12.5,,44.6,,5.4,,28.6,,1.8,,3.6,,0,,0,,3.6,56
2000,WESTFIELD,03250000,5,,21.4,,18.1,,0,,29.4,,1.2,,27,,2.9,,0,,0,415
2000,"FORT MEADOW ECC",03250003,6,,,,,,,,,,,,,,,,,,,
2000,"EAST MOUNTAIN ROAD SCHOOL",03250011,6,,,,,,,,,,,,,,,,,,,
2000,"FRANKLIN AVE",03250015,6,,,,,,,,,,,,,,,,,,,
2000,"ABNER GIBBS",03250020,6,,,,,,,,,,,,,,,,,,,
2000,HIGHLAND,03250025,6,,,,,,,,,,,,,,,,,,,
2000,MOSELEY,03250030,6,,,,,,,,,,,,,,,,,,,
2000,"MUNGER HILL",03250033,6,,,,,,,,,,,,,,,,,,,
2000,"PAPER MILL",03250036,6,,,,,,,,,,,,,,,,,,,
2000,"SOUTHAMPTON ROAD",03250040,6,,,,,,,,,,,,,,,,,,,
2000,"JUNIPER PARK",03250055,6,,,,,,,,,,,,,,,,,,,
2000,"WESTFIELD MIDDLE",03250405,,,,,,,,,,,,,,,,,,,,
2000,"WESTFIELD HIGH",03250505,6,,28.6,,24.9,,0,,31.6,,1.7,,10,,3.3,,0,,0,301
2000,"WESTFIELD VOC TECH HIGH",03250605,6,,2.6,,0,,0,,23.7,,0,,71.9,,1.8,,0,,0,114
2000,WESTFORD,03260000,5,,44.7,,28.1,,2.4,,13.8,,2.8,,5.5,,1.2,,1.6,,0,253
2000,"ABBOT ELEM",03260004,6,,,,,,,,,,,,,,,,,,,
2000,"DAY ELEMENTARY",03260007,6,,,,,,,,,,,,,,,,,,,
2000,NABNASSET,03260015,6,,,,,,,,,,,,,,,,,,,
2000,"COL JOHN ROBINSON",03260025,6,,,,,,,,,,,,,,,,,,,
2000,"BLANCHARD MIDDLE",03260310,6,,,,,,,,,,,,,,,,,,,
2000,"WESTFORD ACADEMY",03260505,6,,44.7,,28.1,,2.4,,13.8,,2.8,,5.5,,1.2,,1.6,,0,253
2000,WESTHAMPTON,03270000,5,,,,,,,,,,,,,,,,,,,
2000,"WESTHAMPTON ELEM SCHOOL",03270005,6,,,,,,,,,,,,,,,,,,,
2000,WESTON,03300000,5,,75.2,,14.7,,0.8,,3.1,,2.3,,0.8,,1.6,,0,,1.6,129
2000,COUNTRY,03300010,6,,,,,,,,,,,,,,,,,,,
2000,"FIELD ELEM SCHOOL",03300012,6,,,,,,,,,,,,,,,,,,,
2000,WOODLAND,03300015,6,,,,,,,,,,,,,,,,,,,
2000,"WESTON MIDDLE",03300305,6,,,,,,,,,,,,,,,,,,,
2000,"WESTON HIGH",03300505,6,,75.2,,14.7,,0.8,,3.1,,2.3,,0.8,,1.6,,0,,1.6,129
2000,WESTPORT,03310000,5,,26.2,,33.3,,1.2,,23.8,,2.4,,10.7,,2.4,,0,,0,84
2000,"ALICE A MACOMBER",03310015,6,,,,,,,,,,,,,,,,,,,
2000,"WESTPORT ELEMENTARY",03310030,6,,,,,,,,,,,,,,,,,,,
2000,"WESTPORT MIDDLE",03310305,6,,,,,,,,,,,,,,,,,,,
2000,"WESTPORT HIGH",03310505,6,,26.2,,33.3,,1.2,,23.8,,2.4,,10.7,,2.4,,0,,0,84
2000,"WEST SPRINGFIELD",03320000,5,,25.5,,17.3,,0,,29.4,,1.3,,8.2,,3.5,,0.9,,13.9,231
2000,"JOHN ASHLEY",03320005,6,,,,,,,,,,,,,,,,,,,
2000,"PHILIP G COBURN",03320007,6,,,,,,,,,,,,,,,,,,,
2000,"JOHN R FAUSEY",03320010,6,,,,,,,,,,,,,,,,,,,
2000,MEMORIAL,03320025,6,,,,,,,,,,,,,,,,,,,
2000,MITTINEAGUE,03320030,6,,,,,,,,,,,,,,,,,,,
2000,TATHAM,03320040,6,,,,,,,,,,,,,,,,,,,
2000,"WEST SPRINGFIELD MIDDLE",03320305,6,,,,,,,,,,,,,,,,,,,
2000,"WEST SPRINGFIELD HIGH",03320505,6,,25.5,,17.3,,0,,29.4,,1.3,,8.2,,3.5,,0.9,,13.9,231
2000,WESTWOOD,03350000,5,,61.5,,33.1,,0.8,,0,,0.8,,0.8,,1.5,,1.5,,0,130
2000,"DEERFIELD SCHOOL",03350010,6,,,,,,,,,,,,,,,,,,,
2000,DOWNEY,03350012,6,,,,,,,,,,,,,,,,,,,
2000,"PAUL HANLON",03350015,6,,,,,,,,,,,,,,,,,,,
2000,"MARTHA JONES",03350017,6,,,,,,,,,,,,,,,,,,,
2000,"WILLIAM E SHEEHAN",03350025,6,,,,,,,,,,,,,,,,,,,
2000,"E W THURSTON MIDDLE",03350305,6,,,,,,,,,,,,,,,,,,,
2000,"WESTWOOD HIGH",03350505,6,,61.5,,33.1,,0.8,,0,,0.8,,0.8,,1.5,,1.5,,0,130
2000,WEYMOUTH,03360000,5,,32.7,,18.3,,3.6,,17.5,,5.6,,13.2,,1.8,,6.9,,0.5,394
2000,"JOHNSON ECC",03360003,6,,,,,,,,,,,,,,,,,,,
2000,"ACADEMY AVENUE",03360005,6,,,,,,,,,,,,,,,,,,,
2000,"FREDERICK C MURPHY",03360050,6,,,,,,,,,,,,,,,,,,,
2000,"THOMAS V NASH",03360060,6,,,,,,,,,,,,,,,,,,,
2000,"LAWRENCE W PINGREE",03360065,6,,,,,,,,,,,,,,,,,,,
2000,"WILLIAM SEACH",03360080,6,,,,,,,,,,,,,,,,,,,
2000,"RALPH TALBOT",03360085,6,,,,,,,,,,,,,,,,,,,
2000,"UNION STREET",03360105,6,,,,,,,,,,,,,,,,,,,
2000,WESSAGUSSET,03360110,6,,,,,,,,,,,,,,,,,,,
2000,"ABIGAIL ADAMS INTERMED",03360310,6,,,,,,,,,,,,,,,,,,,
2000,"SOUTH INTERMEDIATE",03360320,6,,,,,,,,,,,,,,,,,,,
2000,"WEYMOUTH JR H S",03360425,6,,,,,,,,,,,,,,,,,,,
2000,"WEYMOUTH HIGH/VOC TECH",03360505,6,,32.7,,18.3,,3.6,,17.5,,5.6,,13.2,,1.8,,6.9,,0.5,394
2000,WHATELY,03370000,5,,,,,,,,,,,,,,,,,,,
2000,"WHATELY ELEMENTARY",03370005,6,,,,,,,,,,,,,,,,,,,
2000,WILLIAMSBURG,03400000,5,,,,,,,,,,,,,,,,,,,
2000,"ANNE T DUNPHY",03400005,6,,,,,,,,,,,,,,,,,,,
2000,"HELEN JAMES",03400015,6,,,,,,,,,,,,,,,,,,,
2000,WILLIAMSTOWN,03410000,5,,,,,,,,,,,,,,,,,,,
2000,"WILLIAMSTOWN ELEMENTARY",03410010,6,,,,,,,,,,,,,,,,,,,
2000,WILMINGTON,03420000,5,,44.9,,27.9,,0,,16.3,,1.4,,8.8,,0.7,,0,,0,147
2000,BOUTWELL,03420005,6,,,,,,,,,,,,,,,,,,,
2000,WILDWOOD,03420015,6,,,,,,,,,,,,,,,,,,,
2000,"WOBURN STREET",03420020,6,,,,,,,,,,,,,,,,,,,
2000,"SHAWSHEEN ELEM",03420025,6,,,,,,,,,,,,,,,,,,,
2000,"NORTH INTERMEDIATE",03420305,6,,,,,,,,,,,,,,,,,,,
2000,"WEST INTERMEDIATE",03420310,6,,,,,,,,,,,,,,,,,,,
2000,"WILMINGTON HIGH",03420505,6,,44.9,,27.9,,0,,16.3,,1.4,,8.8,,0.7,,0,,0,147
2000,WINCHENDON,03430000,5,,18.4,,19.5,,5.7,,21.8,,0,,26.4,,5.7,,2.3,,0,87
2000,MEMORIAL,03430040,6,,,,,,,,,,,,,,,,,,,
2000,"TOY TOWN ELEM",03430050,6,,,,,,,,,,,,,,,,,,,
2000,"MURDOCK MIDDLE/HIGH",03430505,6,,18.4,,19.5,,5.7,,21.8,,0,,26.4,,5.7,,2.3,,0,87
2000,WINCHESTER,03440000,5,,62.4,,21.8,,1.2,,3.5,,4.7,,4.7,,0,,1.8,,0,170
2000,LINCOLN,03440005,6,,,,,,,,,,,,,,,,,,,
2000,"LYNCH ELEMENTARY",03440020,6,,,,,,,,,,,,,,,,,,,
2000,VINSON-OWEN,03440025,6,,,,,,,,,,,,,,,,,,,
2000,MURACO,03440040,6,,,,,,,,,,,,,,,,,,,
2000,"AMBROSE ELEMENTARY",03440045,6,,,,,,,,,,,,,,,,,,,
2000,"MCCALL MIDDLE",03440305,6,,,,,,,,,,,,,,,,,,,
2000,"WINCHESTER HIGH SCHOOL",03440505,6,,62.4,,21.8,,1.2,,3.5,,4.7,,4.7,,0,,1.8,,0,170
2000,WINTHROP,03460000,5,,33.1,,29.7,,2.7,,12.2,,6.1,,13.5,,2.7,,0,,0,148
2000,"E B NEWTON",03460001,6,,,,,,,,,,,,,,,,,,,
2000,"N ELLIOT WILLIS",03460005,6,,,,,,,,,,,,,,,,,,,
2000,"ARTHUR W DALRYMPLE",03460010,6,,,,,,,,,,,,,,,,,,,
2000,"WINTHROP MIDDLE SCHOOL",03460305,6,,,,,,,,,,,,,,,,,,,
2000,"WINTHROP SR HIGH",03460505,6,,33.1,,29.7,,2.7,,12.2,,6.1,,13.5,,2.7,,0,,0,148
2000,WOBURN,03470000,5,,34.5,,27,,0.9,,16.8,,2.7,,16.4,,0.4,,1.3,,0,226
2000,"GEORGE I CLAPP",03470005,6,,,,,,,,,,,,,,,,,,,
2000,GOODYEAR,03470015,6,,,,,,,,,,,,,,,,,,,
2000,"DANIEL P HURLD",03470020,6,,,,,,,,,,,,,,,,,,,
2000,LINSCOTT-RUMFORD,03470025,6,,,,,,,,,,,,,,,,,,,
2000,"CLYDE REEVES",03470040,6,,,,,,,,,,,,,,,,,,,
2000,SHAMROCK,03470043,6,,,,,,,,,,,,,,,,,,,
2000,"MALCOLM WHITE",03470055,6,,,,,,,,,,,,,,,,,,,
2000,WYMAN,03470060,6,,,,,,,,,,,,,,,,,,,
2000,"MARY D ALTAVESTA",03470065,6,,,,,,,,,,,,,,,,,,,
2000,"JOHN F KENNEDY JR HIGH",03470405,6,,,,,,,,,,,,,,,,,,,
2000,"DANIEL L JOYCE JR HIGH",03470410,6,,,,,,,,,,,,,,,,,,,
2000,"WOBURN HIGH",03470505,6,,34.5,,27,,0.9,,16.8,,2.7,,16.4,,0.4,,1.3,,0,226
2000,WORCESTER,03480000,5,,18.8,,24.3,,1.8,,23.2,,3.2,,20.4,,3.6,,2.4,,2.2,1047
2000,"ADAMS STREET",03480010,6,,,,,,,,,,,,,,,,,,,
2000,"BELMONT STREET COMMUNITY",03480020,6,,,,,,,,,,,,,,,,,,,
2000,"WAWECUS ROAD SCHOOL",03480026,6,,,,,,,,,,,,,,,,,,,
2000,"BURNCOAT STREET",03480035,6,,,,,,,,,,,,,,,,,,,
2000,CANTERBURY,03480045,6,,,,,,,,,,,,,,,,,,,
2000,"CHANDLER ELEM COMMUNITY",03480050,6,,,,,,,,,,,,,,,,,,,
2000,"CHANDLER MAGNET",03480052,6,,,,,,,,,,,,,,,,,,,
2000,"CITY VIEW",03480053,6,,,,,,,,,,,,,,,,,,,
2000,"CLARK ST COMMUNITY",03480055,6,,,,,,,,,,,,,,,,,,,
2000,"COLUMBUS PARK",03480060,6,,,,,,,,,,,,,,,,,,,
2000,"MULTIPLE INTELLIGENCES",03480065,6,,,,,,,,,,,,,,,,,,,
2000,"FLAGG STREET",03480090,6,,,,,,,,,,,,,,,,,,,
2000,"ELM PARK COMMUNITY",03480095,6,,,,,,,,,,,,,,,,,,,
2000,"GODDARD SCH/SCIENCE TECH",03480100,6,,,,,,,,,,,,,,,,,,,
2000,"GATES LANE",03480110,6,,,,,,,,,,,,,,,,,,,
2000,"GRAFTON STREET",03480115,6,,,,,,,,,,,,,,,,,,,
2000,"GRANITE STREET",03480120,6,,,,,,,,,,,,,,,,,,,
2000,GREENDALE,03480125,6,,,,,,,,,,,,,,,,,,,
2000,"HARLOW STREET",03480130,6,,,,,,,,,,,,,,,,,,,
2000,"HEARD STREET",03480136,6,,,,,,,,,,,,,,,,,,,
2000,"JACOB HIATT MAGNET",03480140,6,,,,,,,,,,,,,,,,,,,
2000,"LAKE VIEW",03480145,6,,,,,,,,,,,,,,,,,,,
2000,"LINCOLN STREET",03480160,6,,,,,,,,,,,,,,,,,,,
2000,"NEW LUDLOW",03480165,6,,,,,,,,,,,,,,,,,,,
2000,"MAY STREET",03480175,6,,,,,,,,,,,,,,,,,,,
2000,"FRANCIS J MCGRATH ELEM",03480177,6,,,,,,,,,,,,,,,,,,,
2000,"MIDLAND STREET",03480185,6,,,,,,,,,,,,,,,,,,,
2000,"MILL SWAN",03480190,6,,,,,,,,,,,,,,,,,,,
2000,"NELSON PLACE",03480200,6,,,,,,,,,,,,,,,,,,,
2000,"NORRBACK AVENUE",03480202,6,,,,,,,,,,,,,,,,,,,
2000,QUINSIGAMOND,03480210,6,,,,,,,,,,,,,,,,,,,
2000,"RICE SQUARE",03480215,6,,,,,,,,,,,,,,,,,,,
2000,ROOSEVELT,03480220,6,,,,,,,,,,,,,,,,,,,
2000,"WORCESTER ARTS MAGNET SCH",03480225,6,,,,,,,,,,,,,,,,,,,
2000,TATNUCK,03480230,6,,,,,,,,,,,,,,,,,,,
2000,"THORNDYKE ROAD",03480235,6,,,,,,,,,,,,,,,,,,,
2000,"UNION HILL SCHOOL",03480240,6,,,,,,,,,,,,,,,,,,,
2000,"WEST TATNUCK",03480260,6,,,,,,,,,,,,,,,,,,,
2000,"ACCELERATED LEARNING LAB",03480275,6,,10,,25,,10,,25,,0,,25,,0,,5,,0,20
2000,"VERNON HILL SCHOOL",03480280,6,,,,,,,,,,,,,,,,,,,
2000,"UNIVERSITY PK CAMPUS SCH",03480285,6,,,,,,,,,,,,,,,,,,,
2000,"BURNCOAT MIDDLE SCHOOL",03480405,6,,,,,,,,,,,,,,,,,,,
2000,"FOREST GROVE MIDDLE",03480415,6,,,,,,,,,,,,,,,,,,,
2000,"WORCESTER EAST MIDDLE",03480420,6,,,,,,,,,,,,,,,,,,,
2000,"SULLIVAN MIDDLE",03480423,6,,,,,,,,,,,,,,,,,,,
2000,"BURNCOAT SENIOR HIGH",03480503,6,,20.6,,25.3,,0.4,,25.8,,5.2,,14.6,,7.3,,0,,0.9,233
2000,"DOHERTY MEMORIAL HIGH",03480512,6,,28.1,,36.4,,1.2,,15.8,,2,,7.5,,1.2,,1.6,,6.3,253
2000,"NORTH HIGH",03480515,6,,15.4,,20.3,,5.6,,34.3,,1.4,,14.7,,2.8,,2.1,,3.5,143
2000,"SOUTH HIGH COMMUNITY",03480520,6,,17.6,,24.4,,1.6,,27.6,,6,,14,,3.2,,5.6,,0,250
2000,"WORCESTER VOC HIGH",03480605,6,,6.8,,5.4,,0.7,,13.5,,0,,67.6,,4.1,,2,,0,148
2000,WRENTHAM,03500000,5,,,,,,,,,,,,,,,,,,,
2000,DELANEY,03500003,6,,,,,,,,,,,,,,,,,,,
2000,VOGEL,03500005,6,,,,,,,,,,,,,,,,,,,
2000,"CHARLES E RODERICK",03500010,6,,,,,,,,,,,,,,,,,,,
2000,"INSTITUTIONAL SCHOOLS",03700000,5,,,,,,,,,,,,,,,,,,,
2000,"CENTRAL/WEST DISTRICT",03700012,6,,,,,,,,,,,,,,,,,,,
2000,"TRI-COUNTY DISTRICT",03700015,6,,,,,,,,,,,,,,,,,,,
2000,"MASS HOSPITAL SCHOOL",03700026,6,,,,,,,,,,,,,,,,,,,
2000,"EAST DISTRICT",03700040,6,,,,,,,,,,,,,,,,,,,
2000,NORTHAMPTON-SMITH,04060000,5,,1.8,,1.8,,0.9,,19.3,,3.5,,60.5,,7,,5.3,,0,114
2000,"SMITH VOC & AGR HIGH",04060705,6,,1.8,,1.8,,0.9,,19.3,,3.5,,60.5,,7,,5.3,,0,114
2000,"ACADEMY OF PACIFIC RIM CH",04120000,12,,,,,,,,,,,,,,,,,,,
2000,"ACADEMY OF PACIFIC RIM CS",04120530,13,,,,,,,,,,,,,,,,,,,
2000,"BENJAMIN BANNEKER CHARTER",04200000,12,,,,,,,,,,,,,,,,,,,
2000,"BENJAMIN BANNEKER CS",04200205,13,,,,,,,,,,,,,,,,,,,
2000,"BARNSTABLE GRADE 5 HMCS",04230000,12,,,,,,,,,,,,,,,,,,,
2000,"BARNSTABLE GRADE 5 HMCS",04230010,13,,,,,,,,,,,,,,,,,,,
2000,"BOSTON EVENING ACAD HMCS",04240000,12,,,,,,,,,,,,,,,,,,,
2000,"BOSTON EVENING ACAD HMCS",04240505,13,,,,,,,,,,,,,,,,,,,
2000,"BOSTON UNIVERSITY CHARTER",04250000,12,,,,,,,,,,,,,,,,,,,
2000,"BOSTON UNIVERSITY CS",04250505,13,,,,,,,,,,,,,,,,,,,
2000,"CAPE COD LIGHTHOUSE CHART",04320000,12,,,,,,,,,,,,,,,,,,,
2000,"CAPE COD LIGHTHOUSE CS",04320530,13,,,,,,,,,,,,,,,,,,,
2000,"CHAMPION HMCS",04340000,12,,,,,,,,,,,,,,,,,,,3
2000,"CHAMPION HMCS",04340505,13,,,,,,,,,,,,,,,,,,,3
2000,"CHELMSFORD ALLIANCE/ED CH",04350000,12,,,,,,,,,,,,,,,,,,,
2000,"CHELMSFORD PUB CS",04350305,13,,,,,,,,,,,,,,,,,,,
2000,"CITY ON A HILL CHARTER",04370000,12,,44.4,,22.2,,0,,22.2,,0,,5.6,,0,,5.6,,0,18
2000,"CITY ON A HILL CS",04370505,13,,44.4,,22.2,,0,,22.2,,0,,5.6,,0,,5.6,,0,18
2000,"CONSERVATORY LAB CHARTER",04390000,12,,,,,,,,,,,,,,,,,,,
2000,"CONSERVATORY LAB CS",04390050,13,,,,,,,,,,,,,,,,,,,
2000,"COMMUNITY DAY CHARTER SCH",04400000,12,,,,,,,,,,,,,,,,,,,
2000,"COMMUNITY DAY CS",04400205,13,,,,,,,,,,,,,,,,,,,
2000,"SABIS INTERNATIONAL",04410000,12,,,,,,,,,,,,,,,,,,,
2000,"SABIS INTERNATIONAL CS",04410505,13,,,,,,,,,,,,,,,,,,,
2000,"NEIGHBORHOOD HOUSE CHART",04440000,12,,,,,,,,,,,,,,,,,,,
2000,"NEIGHBORHOOD HOUSE CS",04440205,13,,,,,,,,,,,,,,,,,,,
2000,"ABBY KELLEY FOSTER REG CH",04450000,12,,,,,,,,,,,,,,,,,,,
2000,"ABBY KELLEY FOSTER REG CS",04450105,13,,,,,,,,,,,,,,,,,,,
2000,"SABIS FOXBORO REG'L CHART",04460000,12,,,,,,,,,,,,,,,,,,,
2000,"SABIS FOXBORO REG'L CS",04460550,13,,,,,,,,,,,,,,,,,,,
2000,"BENJAMIN FRANKLIN CHARTER",04470000,12,,,,,,,,,,,,,,,,,,,
2000,"BEN FRANKLIN CLASSICAL CS",04470205,13,,,,,,,,,,,,,,,,,,,
2000,"S.BOSTON HARBOR ACAD CH",04490000,12,,,,,,,,,,,,,,,,,,,
2000,"S.BOSTON HARBOR ACAD CS",04490305,13,,,,,,,,,,,,,,,,,,,
2000,"HILLTOWN CHARTER SCHOOL",04500000,12,,,,,,,,,,,,,,,,,,,
2000,"HILLTOWN COOPERATIVE CS",04500105,13,,,,,,,,,,,,,,,,,,,
2000,"ROBERT M. HUGHES CHARTER",04510000,12,,,,,,,,,,,,,,,,,,,
2000,"ROBERT M. HUGHES CS",04510550,13,,,,,,,,,,,,,,,,,,,
2000,"HEALTH CAREERS ACAD HMCS",04520000,12,,50,,10,,0,,25,,0,,10,,0,,5,,0,20
2000,"HEALTH CAREERS ACAD HMCS",04520505,13,,50,,10,,0,,25,,0,,10,,0,,5,,0,20
2000,"LAWRENCE FAMILY DEV CHART",04540000,12,,,,,,,,,,,,,,,,,,,
