FY_CODE	ORG_CODE	SPA_GENR_EDU_CNT	SPA_SPED_CNT	SPA_CAREER_VOC_CNT	SPA_ENG_LNR_CNT	SPA_TOTAL	SPA_GENR_EDU_PCT	SPA_SPED_PCT	SPA_CAREER_VOC_PCT	SPA_ENG_LNR_PCT	SPA_TOTAL_PCT
2009	01530030	35	7	0	.5	42.5	82.4	16.5	0	1.2	100
2009	01530040	8	0	0	0	8	100	0	0	0	100
2009	01530045	24	5	0	2	31	77.4	16.1	0	6.5	100
2009	01530320	37	5	0	0	42	88.1	11.9	0	0	100
2009	01530505	78.8	3	0	1.5	83.3	94.6	3.6	0	1.8	100
2009	01530605	18	3	27	0	48	37.5	6.2	56.2	0	100
2009	01540000	13	3	0	0	16	81.3	18.7	0	0	100
2009	01540005	13	3	0	0	16	81.3	18.7	0	0	100
2009	01550000	422.7	89.7	0	9.4	521.8	81	17.2	0	1.8	100
2009	01550006	30.4	6.8	0	1.3	38.4	79.2	17.6	0	3.3	100
2009	01550008	32.7	8.1	0	1.5	42.2	77.4	19.2	0	3.4	100
2009	01550010	28.8	4.2	0	1	34	84.7	12.4	0	2.9	100
2009	01550015	29.7	7.1	0	1.3	38.1	78	18.6	0	3.4	100
2009	01550030	26.1	8.5	0	1.8	36.4	71.7	23.4	0	4.9	100
2009	01550035	26.7	7.4	0	1	35.1	76.1	21.1	0	2.8	100
2009	01550305	58	13.5	0	.5	72	80.5	18.8	0	.7	100
2009	01550310	59.9	10	0	.7	70.5	84.8	14.2	0	1	100
2009	01550505	130.6	24.1	0	.4	155.1	84.2	15.5	0	.3	100
2009	01570000	93.3	19.2	2.7	1.8	117	79.8	16.4	2.3	1.5	100
2009	01570006	22	4	.9	.2	27.1	81.2	14.8	3.3	.7	100
2009	01570025	49.2	11.2	1.8	.4	62.6	78.6	17.9	2.9	.6	100
2009	01570305	22.1	4	0	1.2	27.2	81.1	14.7	0	4.2	100
2009	01580000	82.7	9.3	0	.6	92.6	89.3	10	0	.6	100
2009	01580005	18	3	0	.2	21.2	84.9	14.2	0	.9	100
2009	01580015	19.9	1	0	.2	21.1	94.3	4.7	0	.9	100
2009	01580305	21.9	2.3	0	.1	24.3	90.1	9.5	0	.4	100
2009	01580505	22.9	3	0	.1	26	88.1	11.5	0	.4	100
2009	01590000	211.2	27.9	0	2	241.1	87.6	11.6	0	.8	100
2009	01590005	30.7	1.9	0	.3	33	93.2	5.8	0	1	100
2009	01590010	28.5	4.1	0	.3	32.9	86.7	12.3	0	1	100
2009	01590017	27.7	4.1	0	0	31.8	87.1	12.9	0	0	100
2009	01590025	27.8	5	0	.3	33.1	83.9	15.1	0	1	100
2009	01590305	26.4	5.2	0	.3	31.9	82.9	16.3	0	.8	100
2009	01590505	70.1	7.7	0	.8	78.5	89.3	9.8	0	1	100
2009	01600000	781.5	170.5	0	67	1019.1	76.7	16.7	0	6.6	100
2009	01600002	23	5	0	0	28	82.1	17.9	0	0	100
2009	01600010	21	7	0	7	35	60	20	0	20	100
2009	01600015	23	7	0	4	34	67.6	20.6	0	11.8	100
2009	01600018	27.2	5	0	1	33.2	81.9	15.1	0	3	100
2009	01600020	28	13	0	1	42	66.7	31	0	2.4	100
2009	01600027	8.8	1	0	5	14.8	59.5	6.8	0	33.8	100
2009	01600030	27.5	5	0	0	32.5	84.6	15.4	0	0	100
2009	01600036	28	7	0	0	35	80	20	0	0	100
2009	01600040	26.4	7	0	6	39.4	67	17.8	0	15.2	100
2009	01600050	25	6	0	0	31	80.6	19.4	0	0	100
2009	01600055	14.8	3	0	0	17.8	83.1	16.9	0	0	100
2009	01600075	25	8	0	0	33	75.8	24.2	0	0	100
2009	01600080	26	7	0	6	39	66.7	17.9	0	15.4	100
2009	01600090	25.7	3	0	0	28.7	89.5	10.5	0	0	100
2009	01600310	26.3	9	0	3	38.3	68.7	23.5	0	7.8	100
2009	01600315	43	9	0	1	53	81.1	17	0	1.9	100
2009	01600330	39	7	0	2	48	81.2	14.6	0	4.2	100
2009	01600335	33.2	9	0	4	46.2	71.9	19.5	0	8.7	100
2009	01600340	31.4	8	0	5	44.4	70.7	18	0	11.3	100
2009	01600345	35.4	9	0	3	47.4	74.7	19	0	6.3	100
2009	01600360	36.2	6	0	3	45.2	80.1	13.3	0	6.6	100
2009	01600505	207.6	29.5	0	16	253.1	82	11.7	0	6.3	100
2009	01610000	175.8	46.7	0	1.6	224.1	78.4	20.8	0	.7	100
2009	01610005	22.4	4.2	0	0	26.6	84.2	15.8	0	0	100
2009	01610015	25.5	8.9	0	1	35.4	72.1	25.1	0	2.8	100
2009	01610018	.1	4	0	0	4.1	2.4	97.6	0	0	100
2009	01610023	23.5	5.3	0	0	28.8	81.6	18.4	0	0	100
2009	01610305	44.2	12.3	0	.4	56.9	77.6	21.6	0	.8	100
2009	01610505	60	12	0	.2	72.2	83.1	16.6	0	.3	100
2009	01620000	103.2	17	0	0	120.2	85.9	14.1	0	0	100
2009	01620010	19	5	0	0	24	79.2	20.8	0	0	100
2009	01620015	20.3	4	0	0	24.3	83.5	16.5	0	0	100
2009	01620020	24.7	4	0	0	28.7	86.1	13.9	0	0	100
2009	01620505	39.2	4	0	0	43.2	90.7	9.3	0	0	100
2009	01630000	641.2	207.4	45.4	61.2	955.2	67.1	21.7	4.8	6.4	100
2009	01630005	1.8	17	0	0	18.8	9.6	90.4	0	0	100
2009	01630011	13.8	1.1	0	0	14.9	92.6	7.4	0	0	100
2009	01630016	18.7	13	0	0	31.7	58.9	41.1	0	0	100
2009	01630020	16.3	2	0	0	18.3	89.1	10.9	0	0	100
2009	01630030	24.8	7.1	0	3	34.9	71.1	20.3	0	8.6	100
2009	01630035	25.3	6	0	4	35.3	71.6	17	0	11.3	100
2009	01630040	24.5	6.6	0	6	37.1	66	17.8	0	16.2	100
2009	01630045	28.4	10.1	0	8	46.5	61.1	21.7	0	17.2	100
2009	01630050	44	10.1	0	0	54.1	81.3	18.7	0	0	100
2009	01630055	19.6	8	0	0	27.6	71	29	0	0	100
2009	01630060	27.6	9.1	0	8	44.7	61.7	20.4	0	17.9	100
2009	01630070	13.8	2	0	0	15.8	87.3	12.7	0	0	100
2009	01630075	8.5	3.1	0	0	11.6	73.3	26.7	0	0	100
2009	01630085	14.1	4	0	2	20.1	70.1	19.9	0	10	100
2009	01630090	15.1	10	0	0	25.1	60.1	39.9	0	0	100
2009	01630095	21.1	6	0	0	27.1	77.9	22.1	0	0	100
2009	01630100	19	4	0	0	23	82.6	17.4	0	0	100
2009	01630305	43.1	17	0	7	67.1	64.2	25.3	0	10.4	100
2009	01630405	56.9	13.6	0	0	70.5	80.7	19.3	0	0	100
2009	01630420	33.3	10	0	0	43.3	76.9	23.1	0	0	100
2009	01630505	61.3	12.8	0	7	81.1	75.6	15.8	0	8.6	100
2009	01630510	75.1	13.1	0	9.6	97.8	76.8	13.4	0	9.8	100
2009	01630525	9	5	5	0	19	47.3	26.4	26.3	0	100
2009	01630605	26.2	16.6	40.4	6.7	90	29.1	18.5	44.9	7.4	100
2009	01640000	128.5	21.2	0	0	149.7	85.8	14.2	0	0	100
2009	01640005	0	3.2	0	0	3.2	0	100	0	0	100
2009	01640010	20.9	2	0	0	22.9	91.3	8.7	0	0	100
2009	01640020	25.5	5	0	0	30.5	83.6	16.4	0	0	100
2009	01640405	38.2	6	0	0	44.2	86.4	13.6	0	0	100
2009	01640505	43.8	5	0	0	48.8	89.8	10.2	0	0	100
2009	01650000	339.7	84.2	5	21.5	450.4	75.4	18.7	1.1	4.8	100
2009	01650003	49.1	8	0	5	62.1	79.1	12.9	0	8.1	100
2009	01650013	51.1	11	0	3	65.1	78.5	16.9	0	4.6	100
2009	01650027	31.5	9	2	1	43.5	72.4	20.7	4.6	2.3	100
2009	01650047	44.8	13	0	2	59.8	74.9	21.8	0	3.3	100
2009	01650049	8	10	0	0	18	44.4	55.6	0	0	100
2009	01650057	64.5	15.2	1	5	85.7	75.2	17.7	1.2	5.8	100
2009	01650505	90.8	18	2	5.5	116.3	78.1	15.5	1.7	4.7	100
2009	01670000	261.8	57.8	0	0	319.6	81.9	18.1	0	0	100
2009	01670003	1	8	0	0	9	11.1	88.9	0	0	100
2009	01670007	47.8	11	0	0	58.8	81.3	18.7	0	0	100
2009	01670014	63.7	15	0	0	78.7	80.9	19.1	0	0	100
2009	01670035	67.9	11.8	0	0	79.7	85.2	14.8	0	0	100
2009	01670505	81.5	12	0	0	93.5	87.2	12.8	0	0	100
2009	01680000	197.3	39.9	1.6	0	238.7	82.6	16.7	.7	0	100
2009	01680005	20.2	7.5	0	0	27.7	72.9	27.1	0	0	100
2009	01680010	9.5	2	0	0	11.5	82.6	17.4	0	0	100
2009	01680015	8.7	0	0	0	8.7	100	0	0	0	100
2009	01680016	41.5	11.8	0	0	53.3	77.9	22.1	0	0	100
2009	01680020	15.6	2.3	0	0	17.9	87.2	12.8	0	0	100
2009	01680025	6.3	0	0	0	6.3	100	0	0	0	100
2009	01680300	29.1	7	0	0	36.1	80.6	19.4	0	0	100
2009	01680505	66.3	9.3	1.6	0	77.2	85.9	12	2.1	0	100
2009	01690000	27.2	5.8	0	0	33	82.5	17.5	0	0	100
2009	01690005	27.2	5.8	0	0	33	82.5	17.5	0	0	100
2009	01700000	297.7	59.3	0	12	369	80.7	16.1	0	3.3	100
2009	01700006	7	0	0	0	7	100	0	0	0	100
2009	01700008	30.1	6	0	2	38.1	79	15.7	0	5.2	100
2009	01700025	27.6	6	0	2	35.6	77.5	16.9	0	5.6	100
2009	01700030	32.8	8.1	0	1	41.9	78.3	19.3	0	2.4	100
2009	01700045	85.6	26	0	7	118.6	72.2	21.9	0	5.9	100
2009	01700505	114.6	13.2	0	0	127.8	89.7	10.3	0	0	100
2009	01710000	287.8	34.4	0	.6	322.8	89.2	10.7	0	.2	100
2009	01710005	22.4	1	0	0	23.4	95.7	4.3	0	0	100
2009	01710010	25	2.5	0	0	27.5	90.9	9.1	0	0	100
2009	01710015	25.3	2.5	0	0	27.8	91	9	0	0	100
2009	01710020	27.1	5	0	0	32.1	84.4	15.6	0	0	100
2009	01710025	29.1	5	0	.6	34.7	83.9	14.4	0	1.7	100
2009	01710310	64.8	10	0	0	74.8	86.6	13.4	0	0	100
2009	01710505	94.2	8.4	0	0	102.6	91.8	8.2	0	0	100
2009	01720000	115.2	11	8.8	0	134.9	85.3	8.2	6.5	0	100
2009	01720005	30	0	0	0	30	100	0	0	0	100
2009	01720020	20.4	2	.8	0	23.2	87.9	8.6	3.4	0	100
2009	01720035	31.4	2	0	0	33.4	94	6	0	0	100
2009	01720505	33.3	7	8	0	48.3	69	14.5	16.5	0	100
2009	01730000	31.1	6.6	0	0	37.7	82.5	17.5	0	0	100
2009	01730005	17.7	3.6	0	0	21.3	83.1	16.9	0	0	100
2009	01730010	13.4	3	0	0	16.4	81.7	18.3	0	0	100
2009	01740000	85.6	7.6	0	0	93.1	91.9	8.1	0	0	100
2009	01740010	35	2	0	0	37	94.6	5.4	0	0	100
2009	01740305	32.1	5	0	0	37	86.6	13.4	0	0	100
2009	01740505	18.6	.6	0	0	19.1	96.9	3.1	0	0	100
2009	01750000	188.3	11.6	0	.8	200.7	93.8	5.8	0	.4	100
2009	01750003	24.5	1	0	0	25.5	96.1	3.9	0	0	100
2009	01750005	27.5	2	0	.1	29.6	93	6.8	0	.3	100
2009	01750007	24.7	2	0	0	26.7	92.5	7.5	0	0	100
2009	01750305	50.5	3.8	0	.6	54.9	92	6.9	0	1.1	100
2009	01750505	61.2	2.8	0	.1	64.1	95.5	4.4	0	.1	100
2009	01760000	241.5	65.5	18	12.4	337.3	71.6	19.4	5.3	3.7	100
2009	01760068	28	4.5	0	0	32.5	86.2	13.8	0	0	100
2009	01760130	30.7	6	0	.8	37.5	81.8	16	0	2.2	100
2009	01760140	22.9	6	0	0	28.9	79.3	20.7	0	0	100
2009	01760150	25.9	8.7	0	3.6	38.2	67.8	22.7	0	9.5	100
2009	01760315	28.7	10	0	2	40.6	70.6	24.6	0	4.8	100
2009	01760320	32.4	7	0	1	40.4	80.2	17.3	0	2.5	100
2009	01760505	63.5	9.9	0	4.9	78.4	81.1	12.6	0	6.3	100
2009	01760510	0	8	0	0	8	0	100	0	0	100
2009	01760605	9.4	5.4	18	0	32.8	28.6	16.6	54.8	0	100
2009	01770000	163.4	19.5	0	0	182.9	89.3	10.7	0	0	100
2009	01770010	8	4	0	0	12	66.7	33.3	0	0	100
2009	01770013	22.2	1.5	0	0	23.7	93.7	6.3	0	0	100
2009	01770015	25.9	3	0	0	28.9	89.6	10.4	0	0	100
2009	01770305	56.2	7	0	0	63.2	88.9	11.1	0	0	100
2009	01770505	51.2	4	0	0	55.2	92.8	7.2	0	0	100
2009	01780000	203.7	26.5	6.4	.2	236.8	86	11.2	2.7	.1	100
2009	01780003	10.5	1	0	0	11.5	91.3	8.7	0	0	100
2009	01780017	14.3	2	0	0	16.3	87.7	12.3	0	0	100
2009	01780020	20	1	0	0	21	95.2	4.8	0	0	100
2009	01780025	14.1	2.2	0	0	16.3	86.5	13.5	0	0	100
2009	01780035	18.6	3	0	0	21.6	86.1	13.9	0	0	100
2009	01780050	21	1.5	0	0	22.5	93.3	6.7	0	0	100
2009	01780305	51.2	8.2	3.2	0	62.6	81.8	13.1	5.1	0	100
2009	01780505	54	7.6	3.2	.2	65	83.1	11.7	4.9	.3	100
2009	01810000	477.5	17.3	0	8	502.8	95	3.4	0	1.6	100
2009	01810004	2	0	0	0	2	100	0	0	0	100
2009	01810030	91.8	1	0	0	92.8	98.9	1.1	0	0	100
2009	01810050	84.7	0	0	3	87.7	96.6	0	0	3.4	100
2009	01810055	89.6	1	0	2	92.6	96.8	1.1	0	2.2	100
2009	01810060	92.5	2	0	3	97.5	94.9	2.1	0	3.1	100
2009	01810505	117	13.3	0	0	130.3	89.8	10.2	0	0	100
2009	01820000	192.8	35.6	0	.5	228.8	84.2	15.5	0	.2	100
2009	01820008	44.2	7.7	0	.1	52	85	14.8	0	.2	100
2009	01820011	15.6	4.7	0	.1	20.4	76.5	23	0	.5	100
2009	01820025	32.4	4.7	0	.1	37.2	87.1	12.6	0	.3	100
2009	01820305	42.1	11.6	0	.1	53.8	78.2	21.6	0	.2	100
2009	01820505	58.5	6.9	0	.1	65.4	89.4	10.5	0	.2	100
2009	01840000	48	17.5	0	0	65.5	73.3	26.7	0	0	100
2009	01840003	28	10.5	0	0	38.5	72.7	27.3	0	0	100
2009	01840005	20	7	0	0	27	74.1	25.9	0	0	100
2009	01850000	257.7	39.1	13.5	11.7	322	80	12.1	4.2	3.6	100
2009	01850010	29.2	4.3	0	2	35.5	82.4	12	0	5.6	100
2009	01850065	30	6.4	0	2	38.4	78.1	16.7	0	5.2	100
2009	01850075	4	3.1	0	0	7.1	56.7	43.3	0	0	100
2009	01850090	42.3	6.3	0	1	49.5	85.4	12.6	0	2	100
2009	01850305	67.7	9.2	1.3	2.6	80.8	83.7	11.4	1.7	3.2	100
2009	01850310	19.7	4.3	2	1	27	73.1	15.8	7.4	3.7	100
2009	01850505	64.9	5.7	10.2	3.1	83.8	77.4	6.8	12.1	3.7	100
2009	01860000	125.5	11.1	0	0	136.6	91.9	8.1	0	0	100
2009	01860017	31.4	7.5	0	0	38.9	80.7	19.3	0	0	100
2009	01860025	25.1	3	0	0	28.1	89.3	10.7	0	0	100
2009	01860505	69	.6	0	0	69.6	99.2	.8	0	0	100
2009	01870000	83	7	0	0	90	92.2	7.8	0	0	100
2009	01870005	34.5	2	0	0	36.5	94.5	5.5	0	0	100
2009	01870020	27.2	4	0	0	31.2	87.2	12.8	0	0	100
2009	01870505	21.3	1	0	0	22.3	95.5	4.5	0	0	100
2009	01890000	218.4	35.7	1	1.5	256.6	85.1	13.9	.4	.6	100
2009	01890005	22.9	12.5	0	.2	35.5	64.4	35.2	0	.4	100
2009	01890007	21.9	4.5	0	0	26.4	83	17	0	0	100
2009	01890010	31.4	3	0	0	34.4	91.3	8.7	0	0	100
2009	01890020	21.6	1.5	0	.4	23.4	92.1	6.4	0	1.5	100
2009	01890410	54.2	10	0	0	64.2	84.4	15.6	0	0	100
2009	01890505	66.4	4.2	1	1	72.6	91.5	5.8	1.4	1.4	100
2009	01910000	79.8	18.1	0	.6	98.5	81	18.4	0	.6	100
2009	01910025	32	9.4	0	.6	42	76.2	22.4	0	1.4	100
2009	01910310	21.8	4.7	0	0	26.5	82.2	17.8	0	0	100
2009	01910505	26	4	0	0	30	86.7	13.3	0	0	100
2009	01960000	15.2	.8	0	0	16	95	5	0	0	100
2009	01960010	15.2	.8	0	0	16	95	5	0	0	100
2009	01970000	96	19.7	3.5	3	122.2	78.6	16.1	2.9	2.5	100
2009	01970005	43.5	10	0	1	54.5	79.8	18.3	0	1.8	100
2009	01970010	20	4.8	.5	1	26.2	76.1	18.1	1.9	3.8	100
2009	01970505	32.5	5	3	1	41.5	78.4	11.9	7.2	2.4	100
2009	01980000	282.1	47.8	0	2.1	331.9	85	14.4	0	.6	100
2009	01980005	28.6	8	0	0	36.6	78.1	21.9	0	0	100
2009	01980010	21	2.6	0	1	24.6	85.4	10.6	0	4.1	100
2009	01980031	13.8	2	0	0	15.8	87.3	12.7	0	0	100
2009	01980035	21	4.5	0	0	25.5	82.4	17.6	0	0	100
2009	01980043	26	3	0	0	29	89.7	10.3	0	0	100
2009	01980305	40.5	6	0	.5	47	86.2	12.8	0	1.1	100
2009	01980310	54.8	10	0	0	64.8	84.6	15.4	0	0	100
2009	01980505	76.4	11.7	0	.6	88.6	86.2	13.2	0	.7	100
2009	01990000	296.9	38.3	0	2.9	338.1	87.8	11.3	0	.9	100
2009	01990005	30.2	4	0	0	34.2	88.3	11.7	0	0	100
2009	01990020	21.4	3.6	0	.6	25.6	83.5	14.1	0	2.4	100
2009	01990035	22.1	2	0	.6	24.7	89.4	8.1	0	2.5	100
2009	01990040	25.9	3	0	.1	29	89.3	10.4	0	.3	100
2009	01990050	37.4	4	0	.1	41.5	90.1	9.6	0	.2	100
2009	01990405	72.6	9.6	0	.8	83	87.5	11.6	0	1	100
2009	01990505	87.5	12.1	0	.7	100.2	87.3	12	0	.7	100
2009	02010000	673.4	154.7	17.8	19.5	865.4	77.8	17.9	2.1	2.3	100
2009	02010010	14	2	0	0	16	87.5	12.5	0	0	100
2009	02010015	14.1	1	0	0	15.1	93.4	6.6	0	0	100
2009	02010020	13.7	2	0	0	15.7	87.2	12.8	0	0	100
2009	02010040	15	2	0	0	17	88.2	11.8	0	0	100
2009	02010045	20.5	10	0	0	30.5	67.2	32.8	0	0	100
2009	02010050	14.3	4	0	4	22.3	64	18	0	18	100
2009	02010060	6.9	1	0	0	7.9	87.3	12.7	0	0	100
2009	02010063	27.4	17	0	0	44.4	61.7	38.3	0	0	100
2009	02010070	10.9	0	0	0	10.9	100	0	0	0	100
2009	02010075	12.3	4	0	0	16.3	75.5	24.5	0	0	100
2009	02010078	28.7	10	0	0	38.7	74.2	25.8	0	0	100
2009	02010085	7.2	0	0	0	7.2	100	0	0	0	100
2009	02010095	12	2	0	0	14	85.7	14.3	0	0	100
2009	02010105	14.4	4	0	0	18.4	78.3	21.7	0	0	100
2009	02010110	13.8	4.1	0	0	17.9	77.1	22.9	0	0	100
2009	02010115	17.1	3	0	0	20.1	85.1	14.9	0	0	100
2009	02010120	6.1	1	0	0	7.1	85.9	14.1	0	0	100
2009	02010123	29.2	8	0	2	39.2	74.5	20.4	0	5.1	100
2009	02010125	6.7	1	0	0	7.7	87	13	0	0	100
2009	02010130	12.9	2	0	0	14.9	86.6	13.4	0	0	100
2009	02010135	12.9	2	0	0	14.9	86.6	13.4	0	0	100
2009	02010140	13	0	0	1	14	92.9	0	0	7.1	100
2009	02010405	62.4	21	0	0	83.4	74.8	25.2	0	0	100
2009	02010410	75.3	12.1	0	0	87.4	86.1	13.9	0	0	100
2009	02010415	57.1	10	0	5	72.1	79.2	13.9	0	6.9	100
2009	02010505	149	26	17	7.5	199.5	74.7	13	8.5	3.8	100
2009	02010510	6.7	5.5	.8	0	13	51.5	42.1	6.4	0	100
2009	02040000	137.3	29.4	0	.8	167.5	82	17.6	0	.4	100
2009	02040005	31.2	6	0	0	37.2	83.9	16.1	0	0	100
2009	02040010	9.4	4	0	0	13.4	70.1	29.9	0	0	100
2009	02040030	20.6	3.8	0	0	24.4	84.4	15.6	0	0	100
2009	02040305	28	7	0	.8	35.8	78.3	19.6	0	2.1	100
2009	02040505	48.1	8.6	0	0	56.7	84.8	15.2	0	0	100
2009	02070000	698	148.3	9.6	22.9	878.8	79.4	16.9	1.1	2.6	100
2009	02070005	19.5	5.1	0	.6	25.2	77.5	20.1	0	2.4	100
2009	02070015	23.1	3.1	0	1	27.1	85	11.3	0	3.7	100
2009	02070020	19.7	3.1	0	1	23.8	82.9	12.9	0	4.2	100
2009	02070025	22.9	3.1	0	.4	26.3	86.8	11.6	0	1.5	100
2009	02070040	24.2	4.1	0	2	30.3	80	13.4	0	6.6	100
2009	02070055	23.4	7.2	0	1	31.5	74.1	22.7	0	3.2	100
2009	02070070	17.1	2.1	0	1.5	20.7	82.7	10	0	7.3	100
2009	02070075	19.9	3.1	0	1	23.9	83	12.8	0	4.2	100
2009	02070080	22.4	3.1	0	.6	26	85.9	11.8	0	2.3	100
2009	02070100	17.4	2.1	0	.6	20.1	86.7	10.3	0	3	100
2009	02070105	23.3	5	0	1	29.3	79.6	16.9	0	3.4	100
2009	02070108	.1	11.1	0	0	11.2	.9	99.1	0	0	100
2009	02070115	13.9	2.7	0	1	17.5	79.1	15.2	0	5.7	100
2009	02070120	13.9	3.3	0	.6	17.8	78.2	18.4	0	3.4	100
2009	02070125	15.2	2.8	0	1	19	80.2	14.6	0	5.3	100
2009	02070130	18.3	2.1	0	.4	20.8	88.1	9.9	0	1.9	100
2009	02070305	35.1	6.8	0	.8	42.8	82.2	16	0	1.8	100
2009	02070310	47.5	10.3	0	1	58.8	80.8	17.4	0	1.8	100
2009	02070315	49.4	10.8	0	.8	61	81	17.6	0	1.4	100
2009	02070320	36.2	11.1	0	1.4	48.6	74.4	22.7	0	2.9	100
2009	02070505	120.4	25.8	9.6	2.8	158.5	75.9	16.3	6.1	1.8	100
2009	02070510	115.1	21	0	2.4	138.4	83.1	15.1	0	1.7	100
2009	02080000	63.6	13.5	0	0	77.1	82.5	17.5	0	0	100
2009	02080005	33	8	0	0	41	80.5	19.5	0	0	100
2009	02080015	30.6	5.5	0	0	36.1	84.8	15.2	0	0	100
2009	02090000	121.5	21.8	2	0	145.2	83.6	15	1.4	0	100
2009	02090008	16	4	0	0	20	80	20	0	0	100
2009	02090015	19.6	4	0	0	23.6	83.1	16.9	0	0	100
2009	02090035	22.4	5.8	0	0	28.1	79.6	20.4	0	0	100
2009	02090305	24.1	7	1	0	32.1	75	21.8	3.1	0	100
2009	02090505	39.4	1	1	0	41.4	95.2	2.4	2.4	0	100
2009	02100000	179.5	34.8	0	2	216.4	83	16.1	0	.9	100
2009	02100005	17.8	4.5	0	0	22.3	79.8	20.2	0	0	100
2009	02100020	22.9	5	0	1	28.9	79.2	17.3	0	3.5	100
2009	02100025	19.5	5	0	0	24.5	79.6	20.4	0	0	100
2009	02100029	16.3	4	0	0	20.3	80.3	19.7	0	0	100
2009	02100410	51	11	0	.6	62.6	81.5	17.6	0	1	100
2009	02100505	52.2	5.3	0	.4	57.9	90.1	9.2	0	.7	100
2009	02110000	228.5	3	4	0	235.5	97	1.3	1.7	0	100
2009	02110001	19.4	0	0	0	19.4	100	0	0	0	100
2009	02110010	19.9	0	0	0	19.9	100	0	0	0	100
2009	02110015	13.7	0	0	0	13.7	100	0	0	0	100
2009	02110018	30.2	0	0	0	30.2	100	0	0	0	100
2009	02110020	22.9	0	0	0	22.9	100	0	0	0	100
2009	02110305	51.4	0	0	0	51.4	100	0	0	0	100
2009	02110505	71	3	4	0	78	91	3.8	5.1	0	100
2009	02120000	231.9	64.2	5.2	2	303.2	76.5	21.2	1.7	.7	100
2009	02120005	12.3	1	0	.2	13.5	90.8	7.4	0	1.8	100
2009	02120007	20.9	7	0	.2	28.1	74.3	24.9	0	.8	100
2009	02120010	13.7	3	0	.1	16.7	81.7	17.9	0	.3	100
2009	02120013	34	10.1	0	.2	44.3	76.7	22.8	0	.5	100
2009	02120015	13.7	1	0	.1	14.8	92.5	6.8	0	.7	100
2009	02120020	0	7	0	0	7	0	100	0	0	100
2009	02120030	20.6	8.1	0	.8	29.4	69.9	27.5	0	2.6	100
2009	02120305	55.8	17.2	1	.2	74.2	75.2	23.2	1.3	.3	100
2009	02120505	61	9.8	4.2	.2	75.2	81.2	13	5.6	.3	100
2009	02130000	124.4	9.5	2.6	0	136.5	91.1	7	1.9	0	100
2009	02130003	21.1	1.5	0	0	22.6	93.4	6.6	0	0	100
2009	02130014	20.5	1	0	0	21.5	95.4	4.6	0	0	100
2009	02130015	17	0	0	0	17	100	0	0	0	100
2009	02130020	21.7	1	0	0	22.7	95.6	4.4	0	0	100
2009	02130305	44.1	6	2.6	0	52.7	83.7	11.4	4.9	0	100
2009	02140000	135.8	21.3	0	1	158.1	85.9	13.5	0	.6	100
2009	02140001	25.4	5	0	.3	30.6	82.9	16.3	0	.8	100
2009	02140020	23.1	5	0	.3	28.4	81.5	17.6	0	.9	100
2009	02140305	39.7	7	0	.3	46.9	84.6	14.9	0	.5	100
2009	02140505	47.6	4.3	0	.3	52.2	91.2	8.3	0	.5	100
2009	02150000	49.2	5	0	0	54.2	90.8	9.2	0	0	100
2009	02150015	22.2	3	0	0	25.2	88.1	11.9	0	0	100
2009	02150505	27	2	0	0	29	93.1	6.9	0	0	100
2009	02170000	163.5	26.5	1	1	192	85.2	13.8	.5	.5	100
2009	02170003	22.3	3	0	.2	25.5	87.5	11.8	0	.8	100
2009	02170005	26.9	8	0	.2	35.1	76.6	22.8	0	.6	100
2009	02170010	21.5	7.5	0	.2	29.2	73.6	25.7	0	.7	100
2009	02170305	38.2	5	0	.2	43.4	88	11.5	0	.5	100
2009	02170505	54.6	3	1	.2	58.8	92.9	5.1	1.7	.3	100
2009	02180000	150.6	26.7	10.4	0	187.8	80.2	14.2	5.6	0	100
2009	02180010	16	7	0	0	23	69.6	30.4	0	0	100
2009	02180015	30.8	8	0	0	38.8	79.4	20.6	0	0	100
2009	02180060	26.2	6	0	0	32.2	81.4	18.6	0	0	100
2009	02180305	40.1	5	1	0	46.1	87	10.9	2.2	0	100
2009	02180505	37.5	.7	9.4	0	47.7	78.7	1.6	19.8	0	100
2009	02190000	124.5	17.8	0	0	142.3	87.5	12.5	0	0	100
2009	02190005	25.8	5	0	0	30.8	83.8	16.2	0	0	100
2009	02190020	25.8	5	0	0	30.8	83.8	16.2	0	0	100
2009	02190405	32.8	3.8	0	0	36.6	89.6	10.4	0	0	100
2009	02190505	40.1	4	0	0	44.1	90.9	9.1	0	0	100
2009	02200000	226.5	34	.1	3	263.6	85.9	12.9	0	1.1	100
2009	02200005	20.8	3	0	.5	24.3	85.6	12.3	0	2.1	100
2009	02200010	16.2	2	0	0	18.2	89	11	0	0	100
2009	02200015	20.7	3	0	1	24.7	83.8	12.1	0	4	100
2009	02200020	18.7	4	0	.5	23.2	80.6	17.2	0	2.2	100
2009	02200025	14.9	3	0	0	17.9	83.2	16.8	0	0	100
2009	02200075	13.2	5.5	0	0	18.7	70.6	29.4	0	0	100
2009	02200305	57.7	7	0	.5	65.2	88.5	10.7	0	.8	100
2009	02200505	64.3	6.5	.1	.5	71.4	90.1	9.1	.1	.7	100
2009	02210000	31.1	8.3	3	2.4	44.9	69.4	18.6	6.7	5.3	100
2009	02210005	31.1	8.3	3	2.4	44.9	69.4	18.6	6.7	5.3	100
2009	02230000	51.8	4	0	0	55.8	92.8	7.2	0	0	100
