FY_CODE,PARENT_ORG_CODE,ORG_CODE,ORG_NAME,TEACHER_COUNT,LICENSED_PCT,CORE_COUNT,HQ_PCT,STAFF_TEASTU_PCT
2007,01630000,01630510,"Lynn English High",100.8,90.1,87.2,71.3,16.6
2007,01630000,01630520,"Lynn Alternative HS",16,56.3,12,25,3.2
2007,01630000,01630605,"Lynn Voc Tech Institute",102.1,92.2,52.1,55.3,11.3
2007,01640000,01640000,Lynnfield,154.4,98.6,137.9,98.6,14.9
2007,01640000,01640010,"Huckleberry Hill",28.4,96.5,25.3,96.1,15
2007,01640000,01640020,"Summer Street",36,100,30.4,100,15.1
2007,01640000,01640405,"Lynnfield Middle School",43.3,97.2,38.3,97.4,16.3
2007,01640000,01640505,"Lynnfield High",46.8,100,44,100,13.4
2007,01650000,01650000,Malden,463.5,98.3,385,99,13.6
2007,01650000,01650003,Beebe,66,100,56.5,100,14.3
2007,01650000,01650013,Ferryway,69,98.6,58.5,100,12.7
2007,01650000,01650027,Forestdale,43,90.7,37.5,89.3,12.8
2007,01650000,01650047,Linden,51,100,44.5,100,15.4
2007,01650000,01650049,"Malden ELC",24.5,100,18,100,13.3
2007,01650000,01650057,Salemwood,93,100,78,100,12.5
2007,01650000,01650505,"Malden High",117,97.4,92,100,14.3
2007,01670000,01670000,Mansfield,332.6,100,277.7,100,14.7
2007,01670000,01670003,"Roland Green School",10,100,6,100,10.3
2007,01670000,01670007,"Everett W Robinson",63.8,100,57,100,16.6
2007,01670000,01670014,"Jordan/Jackson Elementary",73,100,65,100,15.8
2007,01670000,01670035,"Harold L Qualters Middle",87.8,100,78.4,100,13.9
2007,01670000,01670505,"Mansfield High",98,100,71.3,100,13.8
2007,01680000,01680000,Marblehead,314.9,98.1,285,98.3,9.9
2007,01680000,01680005,"Malcolm L Bell",29.5,96.6,26,96.2,12
2007,01680000,01680010,"L H Coffin",11.5,100,10.4,100,14.4
2007,01680000,01680015,"Elbridge Gerry",10.6,100,9.5,100,16
2007,01680000,01680016,"Village School",124.4,100,119.4,100,4.9
2007,01680000,01680020,Glover,20.2,100,17.6,94.3,12.6
2007,01680000,01680025,"Dr Samuel C Eveleth",8.2,87.8,6.6,100,15.5
2007,01680000,01680300,"Marblehead Veterans Middle School",38.3,97.4,32.3,96.9,12
2007,01680000,01680505,"Marblehead High",72.2,95.8,63.2,96.8,13.7
2007,01690000,01690000,Marion,37.4,100,33.4,100,12
2007,01690000,01690005,Sippican,37.4,100,33.4,100,12
2007,01700000,01700000,Marlborough,365.2,98,319.9,97.6,12.6
2007,01700000,01700006,"Early Childhood Center",10.5,100,8,100,13.8
2007,01700000,01700008,"Francis J Kane",35.6,100,32.1,96.9,13.2
2007,01700000,01700025,Richer,34,100,30.5,100,12.9
2007,01700000,01700030,"Charles Jaworek School",45.2,97.8,41.4,97.6,13.2
2007,01700000,01700040,"Intermediate Elementary",57.8,100,54,100,11.7
2007,01700000,01700305,"Marlborough Middle",60.6,100,53.4,100,11.5
2007,01700000,01700505,"Marlborough High",121.5,94.7,100.5,94.4,12.9
2007,01710000,01710000,Marshfield,347.3,92.9,288.6,95.4,13.5
2007,01710000,01710005,"Eames Way School",25,98,22.1,100,15.3
2007,01710000,01710010,"South River",32.5,96.6,28.4,100,14.6
2007,01710000,01710015,"Daniel Webster",31.7,96.2,27.5,100,13.8
2007,01710000,01710020,"Gov Edward Winslow",36.3,89.4,29.4,100,13.3
2007,01710000,01710025,"Martinson Elementary",40.1,86.9,33.7,91.1,13.1
2007,01710000,01710310,"Furnace Brook Middle",74.8,94.7,64.2,93.8,14.7
2007,01710000,01710505,"Marshfield High",106.9,91.8,83.4,92.5,12.1
2007,01720000,01720000,Mashpee,159.5,95,134.7,91.1,13
2007,01720000,01720005,"Kenneth Coombs School",37.3,100,33,100,13.2
2007,01720000,01720035,"Quashnet School",45.2,95.6,41.2,92.7,13.1
2007,01720000,01720505,"Mashpee High",77,92.2,60.5,85.1,12.9
2007,01730000,01730000,Mattapoisett,42.7,98.1,37.7,100,11.7
2007,01730000,01730005,Center,24.4,100,22.2,100,11.8
2007,01730000,01730010,"Old Hammondtown",18.3,95.6,15.5,100,11.6
2007,01740000,01740000,Maynard,101,100,89,100,13.5
2007,01740000,01740010,"Green Meadow",37,100,34,100,13.3
2007,01740000,01740305,"Fowler School",37,100,31,100,14.1
2007,01740000,01740505,"Maynard High",27,100,24,100,13
2007,01750000,01750000,Medfield,218,98.9,193.6,98.8,14.1
2007,01750000,01750003,"Memorial School",30.3,100,25.8,100,15.6
2007,01750000,01750005,"Dale Street",33.7,100,29.8,100,14.3
2007,01750000,01750007,"Ralph Wheelock School",35,100,31.5,100,13.9
2007,01750000,01750305,"Thomas Blake Middle",54.2,98.2,49.6,98,13.6
2007,01750000,01750505,"Medfield Senior High",64.8,97.8,56.9,97.5,13.8
2007,01760000,01760000,Medford,391.8,95.7,341,94.7,12.4
2007,01760000,01760068,"John J McGlynn Elementary School",39.3,97.5,37.3,83.9,14
2007,01760000,01760130,"Brooks School",42.4,100,38.8,100,14.2
2007,01760000,01760140,"Christopher Columbus",35.4,100,32.9,100,12.7
2007,01760000,01760150,"Milton Fuller Roberts",42.8,100,37.1,100,13.8
2007,01760000,01760315,"Madeleine Dugger Andrews",48.5,91.7,45.5,91.2,10.8
2007,01760000,01760320,"John J. McGlynn Middle School",48,100,44,100,11
2007,01760000,01760505,"Medford High",88.2,93.2,82.5,92.7,15.1
2007,01760000,01760510,Curtis-Tufts,7,100,6,100,4.1
2007,01760000,01760605,"Medford Voc Tech High",40.3,85.1,17,88.2,6.4
2007,01770000,01770000,Medway,182.8,99.8,160.8,100,15.7
2007,01770000,01770010,"Francis J Burke Elem",16.3,100,12.9,100,16.4
2007,01770000,01770013,"John D Mc Govern Elem",27.3,100,24.7,100,16.2
2007,01770000,01770015,"Memorial Elementary",28,100,26,100,15.5
2007,01770000,01770305,"Medway Middle",59.3,99.5,49.9,100,15.6
2007,01770000,01770505,"Medway High",51.9,100,47.3,100,15.5
2007,01780000,01780000,Melrose,243.5,100,212.4,99.8,14.5
2007,01780000,01780003,"Early Childhood Center",7.7,100,6.5,92.3,20.1
2007,01780000,01780017,"Herbert Clark Hoover",16.6,100,15.1,100,15.9
2007,01780000,01780020,Lincoln,26.2,100,24.5,100,15.3
2007,01780000,01780025,"Horace Mann",16.5,100,14.9,100,16.2
2007,01780000,01780035,Roosevelt,30.5,100,23.4,100,12
2007,01780000,01780050,Winthrop,24.5,100,23,100,16.4
2007,01780000,01780305,"Melrose Middle",56.8,100,50.2,100,13.7
2007,01780000,01780505,"Melrose High",64.8,100,54.8,100,13.8
2007,01810000,01810000,Methuen,477.7,99.2,408.6,98.5,15.6
2007,01810000,01810004,"Pleasant Valley School",2,100,1,100,4.5
2007,01810000,01810030,"Marsh Grammar School",90.7,100,80.8,100,15.4
2007,01810000,01810050,"Comprehensive Grammar School",79.3,99.4,70.5,96.5,14.3
2007,01810000,01810055,"Tenney Grammar School",86,100,70.5,100,16.8
2007,01810000,01810060,"Donald P Timony Grammar",92.8,98.4,85.3,98.2,15.7
2007,01810000,01810505,"Methuen High",127,98.4,100.6,98,15.8
2007,01820000,01820000,Middleborough,248,100,223.1,96.4,14.4
2007,01820000,01820008,"Henry B Burkland Intermed",58,100,54.3,100,15.2
2007,01820000,01820020,"Lincoln D Lynch School",13.6,100,11.9,100,14.5
2007,01820000,01820025,"Mary K. Goode Elementary School",39.2,100,36.4,97.3,14.4
2007,01820000,01820035,"School Street Sch",8.5,100,7.7,100,12.9
2007,01820000,01820305,"John T. Nichols Middle",62.2,100,56.5,96.5,14
2007,01820000,01820505,"Middleborough High",66.5,100,56.4,91.1,14.1
2007,01840000,01840000,Middleton,60.3,98.8,54.1,100,14.3
2007,01840000,01840003,"Fuller Meadow",33.9,98.5,30.8,100,15.5
2007,01840000,01840005,Howe-Manning,26.5,99.2,23.4,100,12.9
2007,01850000,01850000,Milford,326.1,97.7,289.4,97.8,12.9
2007,01850000,01850010,Memorial,34.9,96.6,32.4,96.3,14.2
2007,01850000,01850065,Brookside,37,88.7,34.5,87.8,13
2007,01850000,01850075,"Shining Star ECC",8.8,100,7.4,100,16.1
2007,01850000,01850090,Woodland,52.2,100,48,100,12
2007,01850000,01850305,"Stacy Middle",78.2,100,72.2,100,12.3
2007,01850000,01850310,"Milford Middle East",27.4,100,22.9,100,12.1
2007,01850000,01850505,"Milford High",87.6,97.7,72,98.6,13.3
2007,01860000,01860000,Millbury,142.9,100,114.2,99.1,13.7
2007,01860000,01860017,"Elmwood Street",45.4,100,37.5,100,13.2
2007,01860000,01860025,"Raymond E. Shaw Elementary",29.5,100,24.3,100,14.4
2007,01860000,01860505,"Millbury Jr/Sr High",68,100,52.4,98.1,13.6
2007,01870000,01870000,Millis,85.5,99.5,80.2,100,15.4
2007,01870000,01870005,"Clyde F Brown",35.3,100,33.8,100,16.4
2007,01870000,01870020,"Millis Middle",28.8,99.3,26.2,100,15
2007,01870000,01870505,"Millis High School",21.4,99.1,20.2,100,14.4
2007,01890000,01890000,Milton,265.9,94.1,243,93.5,14
2007,01890000,01890005,Collicot,28,88.9,27.4,88.7,14.9
2007,01890000,01890007,"Cunningham School",28.3,97.5,27.6,97.5,15.5
2007,01890000,01890010,Glover,36.6,98.6,35.9,98.6,14.8
2007,01890000,01890020,Tucker,25.1,86.1,24.4,85.7,14.6
2007,01890000,01890410,"Charles S Pierce Middle",70.4,95.7,64.4,95.3,12.5
2007,01890000,01890505,"Milton High",77.5,93.6,63.3,92.1,13.9
2007,01910000,01910000,Monson,106.7,96.6,96.1,96.2,14.6
2007,01910000,01910025,"Quarry Hill Comm",43.8,100,41.8,100,14.7
2007,01910000,01910310,"Granite Valley Middle",30.4,100,27.4,100,16.7
2007,01910000,01910505,"Monson High School",32.5,88.7,26.9,86.3,12.4
2007,01960000,01960000,Nahant,15.2,100,11.8,100,14.1
2007,01960000,01960010,Johnson,15.2,100,11.8,100,14.1
2007,01970000,01970000,Nantucket,125,88.8,110.2,75.9,10.5
2007,01970000,01970005,"Nantucket Elementary",55.9,92.3,51.9,73.2,11
2007,01970000,01970010,"Cyrus Peirce",27.3,88.6,23.9,86.2,10.1
2007,01970000,01970505,"Nantucket High",41.8,84.2,34.4,72.7,9.9
2007,01980000,01980000,Natick,346.8,99.4,302.1,95.8,13.2
2007,01980000,01980005,Bennett-Hemenway,46.4,97.8,34.7,94.2,13.6
2007,01980000,01980010,Brown,29.6,100,26.7,96.3,13.2
2007,01980000,01980031,Johnson,15.4,100,13.9,96.4,14.3
2007,01980000,01980035,"Lilja Elementary",26,100,24.2,100,15.2
2007,01980000,01980043,Memorial,28.6,100,26.6,100,14.2
2007,01980000,01980305,"J F Kennedy Middle Sch",45.5,100,39.2,94.9,11.1
2007,01980000,01980310,"Wilson Middle",63.1,99.7,55.6,96,12.8
2007,01980000,01980505,"Natick High",92.2,98.9,81.2,93.8,13.2
2007,01990000,01990000,Needham,352.1,99,318.7,98.9,14.2
2007,01990000,01990005,Broadmeadow,36.7,99.5,33.9,99.4,15.8
2007,01990000,01990020,"John Eliot",26.8,96.3,24,95.8,13.9
2007,01990000,01990035,"Hillside Elementary",26.1,100,23.9,100,15.1
2007,01990000,01990040,"William Mitchell",27.2,100,25.4,100,15.9
2007,01990000,01990050,"Newman Elem",52.6,100,47.2,100,13.8
2007,01990000,01990405,"Pollard Middle",82.8,98.8,73,98.6,12.9
2007,01990000,01990505,"Needham High",99.9,98.8,91.3,98.7,14.3
2007,02010000,02010000,"New Bedford",981.7,93.3,825.1,93,13.4
2007,02010000,02010010,"Charles S Ashley",19.6,100,16.7,100,16
2007,02010000,02010015,"Elizabeth Carter Brooks",18.6,100,15.7,100,16.6
2007,02010000,02010020,"Elwyn G Campbell",20,95,16.6,94,12.1
2007,02010000,02010040,"James B Congdon",19.4,100,16.7,100,14.3
2007,02010000,02010045,"Sgt Wm H Carney Acad",46.6,100,38.1,100,12.7
2007,02010000,02010050,"John B Devalles",24.4,100,21.9,100,14
2007,02010000,02010060,"George H Dunbar",8.9,100,8.4,100,14.2
2007,02010000,02010063,"Alfred J Gomes",55.6,96.4,43.9,100,12.8
2007,02010000,02010070,"John Hannigan",17.2,100,15.9,100,14
2007,02010000,02010075,"Ellen R Hathaway",20.4,100,17.8,100,15
2007,02010000,02010078,Hayden/McFadden,49.4,93.9,40.5,92.6,13.2
2007,02010000,02010085,"Horatio A Kempton",10.8,100,10.4,100,10.3
2007,02010000,02010095,"Abraham Lincoln",17.5,88.6,14.7,86.4,13.9
2007,02010000,02010105,"Carlos Pacheco",24.1,95.9,20.8,100,14.9
2007,02010000,02010110,"Sarah D Ottiwell",19.5,100,16.7,100,16.7
2007,02010000,02010115,"John Avery Parker",28.2,96.5,27,96.3,16.9
2007,02010000,02010120,"Phillips Avenue",9.5,100,7.4,100,11.1
2007,02010000,02010123,"Casmir Pulaski",46.9,100,44.3,100,12.5
2007,02010000,02010125,"Thomas R Rodman",10,100,7.4,100,16.1
2007,02010000,02010130,"Jireh Swift",16.1,100,13.5,100,13.9
2007,02010000,02010135,"William H Taylor",16.2,100,15.6,100,15.3
2007,02010000,02010140,"Betsey B Winslow",19.3,100,16.6,100,13.9
2007,02010000,02010405,"Keith Middle School",60.3,100,50,100,11
2007,02010000,02010410,"Normandin Middle School",92,82.6,79,81,13.1
2007,02010000,02010415,"Roosevelt Middle School",78.6,84.7,70,84.3,10.2
2007,02010000,02010505,"New Bedford High",214.4,87.9,165.5,86.1,14.5
2007,02010000,02010510,"West Side Jr-Sr Hs",18.3,89.1,14,85.7,6.2
2007,02040000,02040000,Newburyport,187.5,95.8,157.7,92.6,12.7
2007,02040000,02040005,"Francis T Bresnahan Elem",40,97,30.2,96,13.7
2007,02040000,02040010,"George W Brown",19,100,16.8,100,13.1
2007,02040000,02040020,Kelley,8.5,96.5,8,100,14.8
2007,02040000,02040305,"Rupert A Nock Middle",55.4,96.2,48.8,89.2,12.4
2007,02040000,02040505,"Newburyport High",64.7,93.5,53.9,90.4,12
2007,02070000,02070000,Newton,952.5,97,820.4,97,12.2
2007,02070000,02070005,"A E Angier",31.7,100,28.9,100,12
2007,02070000,02070015,Bowen,27.9,99.3,25,100,14.8
2007,02070000,02070020,"C C Burr",23.1,100,20.6,100,14.3
2007,02070000,02070025,Cabot,29.2,96.6,27.2,96.3,14.4
2007,02070000,02070040,Countryside,34.1,95.3,29.2,96.6,12.8
2007,02070000,02070055,Franklin,32.4,97.8,28.2,97.5,12.8
2007,02070000,02070070,Lincoln-Eliot,23,100,19.5,100,12.2
2007,02070000,02070075,"Horace Mann",25.5,92.2,22.8,91.2,13.7
2007,02070000,02070080,Mason-Rice,24.8,100,23.3,100,15
2007,02070000,02070100,Peirce,24.3,95.9,22.2,95.5,13.3
2007,02070000,02070105,"Memorial Spaulding",32.2,96.9,29.1,96.6,13.8
2007,02070000,02070108,"Newton Early Childhood Center",15.6,96.8,10.2,95.1,10.7
2007,02070000,02070115,Underwood,21,100,17.7,100,13.7
2007,02070000,02070120,"John Ward",19.2,94.8,16.6,94,12.4
2007,02070000,02070125,Williams,20.6,100,18,100,14.3
2007,02070000,02070130,Zervas,21.2,100,19.8,100,15.7
2007,02070000,02070305,"Bigelow Middle",45.4,97.2,37.4,97.9,10.9
2007,02070000,02070310,"Charles E Brown Middle",62.8,93.6,52.8,94.3,10.6
2007,02070000,02070315,"F A Day Middle",61.7,99.6,52.9,99.5,12
2007,02070000,02070320,"Oak Hill Middle",53.2,100,44.2,100,10.7
2007,02070000,02070505,"Newton North High",173.3,96.7,145.7,96.1,11.2
2007,02070000,02070510,"Newton South High",150.4,94.7,129.1,95,11.6
2007,02080000,02080000,Norfolk,83.4,98.8,74.9,98.7,13
2007,02080000,02080005,Freeman-Centennial,42.7,100,39,100,14.1
2007,02080000,02080015,"H Olive Day",40.7,97.5,35.9,97.2,12
2007,02090000,02090000,"North Adams",173.5,85.2,132.7,85.5,10.3
2007,02090000,02090008,"J S Sullivan",24.5,99.2,18.7,98.9,10.3
2007,02090000,02090015,Greylock,24.1,95.9,18.6,89.3,9.8
2007,02090000,02090035,Brayton,34.3,91.3,26.8,83.2,10.4
2007,02090000,02090305,"Silvio O Conte Middle",40.6,65.5,30.8,79.9,8.7
2007,02090000,02090505,"Drury High",50,85.2,37.8,83.1,11.9
2007,02100000,02100000,Northampton,225.9,100,197.4,98.5,12.6
2007,02100000,02100005,"Bridge Street",23.2,100,20.9,95.2,12.4
2007,02100000,02100020,"Jackson Street",32.3,100,29.2,100,12.7
2007,02100000,02100025,Leeds,25.5,100,23.3,100,12.8
2007,02100000,02100029,"R. K. Finn Ryan Road",21.3,100,19.1,100,12.5
2007,02100000,02100410,"John F Kennedy Middle School",61.6,100,52.8,96.2,11
2007,02100000,02100505,"Northampton High",62,100,52.1,100,14.3
2007,02110000,02110000,"North Andover",268.3,99.2,244.1,100,17.2
2007,02110000,02110001,Atkinson,21.7,99.1,19.5,100,15.9
2007,02110000,02110010,Franklin,34.8,97.1,30,100,14.5
2007,02110000,02110015,Kittredge,16.2,100,14.4,100,16.7
2007,02110000,02110018,"Annie L Sargent School",36.6,97.3,32.4,100,17.2
2007,02110000,02110020,Thomson,25.6,100,23,100,15.6
2007,02110000,02110305,"North Andover Middle",64.2,100,60,100,17.1
2007,02110000,02110505,"North Andover High",69.2,100,64.8,100,19.8
2007,02120000,02120000,"North Attleborough",319.2,100,289.5,100,15
2007,02120000,02120005,"Allen Avenue",13.3,100,12.5,100,16.8
2007,02120000,02120007,"Amvet Boulevard",26.9,100,25.4,100,14.2
2007,02120000,02120010,Falls,16.5,100,15.5,100,17.3
2007,02120000,02120013,"Joseph W Martin Jr Elem",43.9,100,41.3,100,16.4
2007,02120000,02120015,"Roosevelt Avenue",14.7,100,13.7,100,16.7
2007,02120000,02120020,"North Attleborough ELC",7,100,7,100,18.3
2007,02120000,02120030,Community,29,100,26,100,13.4
2007,02120000,02120305,"North Attleborough Middle",86.3,100,78.3,100,13.5
2007,02120000,02120505,"North Attleboro High",81.6,100,69.8,100,15.3
2007,02130000,02130000,Northborough,142.9,99.3,129.2,99.2,13.2
2007,02130000,02130003,"Lincoln Street",23.1,100,21.1,100,14.5
2007,02130000,02130014,"Marguerite E Peaslee",21.8,95.4,20,95,13.9
2007,02130000,02130015,"Fannie E Proctor",20.7,100,18.9,100,12.8
2007,02130000,02130020,"Marion E Zeh",24,100,21.5,100,15
2007,02130000,02130305,"Robert E. Melican Middle School",53.3,100,47.7,100,11.7
2007,02140000,02140000,Northbridge,190.8,100,149,100,13.9
2007,02140000,02140001,"W Edward Balmer",38.2,100,33,100,14.4
2007,02140000,02140010,"Aldrich School",6.5,100,5,100,17.8
2007,02140000,02140020,"Northbridge Elementary",34.5,100,29,100,13.3
2007,02140000,02140305,"Northbridge Middle",58.6,100,43,100,13.6
2007,02140000,02140505,"Northbridge High",53,100,39,100,14
2007,02150000,02150000,"North Brookfield",59.6,97.7,48.2,97.1,12.1
2007,02150000,02150015,"North Brookfield Elem",33.6,100,25.6,100,11.5
2007,02150000,02150505,"North Brookfield High",26,94.6,22.6,93.8,12.8
2007,02170000,02170000,"North Reading",178.7,97.2,144.3,91.7,15.5
2007,02170000,02170003,"E Ethel Little School",26.6,96.2,21.8,81.7,15.8
2007,02170000,02170005,"L D Batchelder",29.8,96.6,25.8,92.3,17.4
2007,02170000,02170010,"J Turner Hood",27,96.3,24,91.7,17.5
2007,02170000,02170305,"North Reading Middle",38.6,100,29.6,93.2,16.5
2007,02170000,02170505,"North Reading High",56.7,96.5,43.1,95.4,12.8
2007,02180000,02180000,Norton,196.7,97.6,165.6,98,15.5
2007,02180000,02180010,"L G Nourse Elementary",24.7,100,19.8,100,15.7
2007,02180000,02180015,"J C Solmonese",42.2,99.3,37.8,100,15.2
2007,02180000,02180060,"Henri A. Yelle",37.4,100,28.8,100,13.2
2007,02180000,02180305,"Norton Middle",48.9,95.9,41.9,95.2,16.4
2007,02180000,02180505,"Norton High",43.5,94.3,37.3,96.5,16.6
2007,02190000,02190000,Norwell,143.8,94.9,130,93.5,15.8
2007,02190000,02190005,"Grace Farrar Cole",33.9,94.7,31.8,94.3,16.6
2007,02190000,02190020,"William G Vinal",32.3,96.9,30,96.7,17.7
2007,02190000,02190405,"Norwell Middle School",35.2,92,30.4,90.8,14.1
2007,02190000,02190505,"Norwell High",42.6,95.8,37.8,92.6,15.1
2007,02200000,02200000,Norwood,284.1,95.1,251,94.4,12.3
2007,02200000,02200005,Balch,25.9,94.6,23.9,95,10.7
2007,02200000,02200010,"Cornelius M Callahan",20.1,98,18.6,98.9,9.6
2007,02200000,02200015,"F A Cleveland",28,95,26,95.4,11.9
2007,02200000,02200020,"John P Oldham",27.8,95,26,95.4,8.6
2007,02200000,02200025,"Charles J Prescott",20.4,93.1,18.7,93.6,11.7
2007,02200000,02200075,"George F. Willett",22.2,100,19.8,100,15.6
2007,02200000,02200305,"Dr. Philip O. Coakley Middle School",66,95.5,55.5,87.4,11.8
2007,02200000,02200505,"Norwood High",73.7,93.5,62.5,96.8,14.7
2007,02210000,02210000,"Oak Bluffs",48.8,95.5,43.7,90.3,8.6
2007,02210000,02210005,"Oak Bluffs Elementary",48.8,95.5,43.7,90.3,8.6
2007,02230000,02230000,Orange,65,100,63,100,12.2
2007,02230000,02230003,Butterfield,18.6,100,18,100,11.5
2007,02230000,02230010,"Dexter Park",20.3,100,19.7,100,13.9
2007,02230000,02230015,"Fisher Hill",26.1,100,25.3,100,11.3
2007,02240000,02240000,Orleans,22.9,100,18.3,100,8.7
2007,02240000,02240005,"Orleans Elementary",22.9,100,18.3,100,8.7
2007,02260000,02260000,Oxford,141.4,97.2,140.4,99.3,15.3
2007,02260000,02260005,"Clara Barton",25.8,100,25.8,100,14.4
2007,02260000,02260010,"Alfred M Chaffee",25.3,100,26.3,100,18.8
2007,02260000,02260405,"Oxford Middle",44.8,95.5,43.8,100,15.4
2007,02260000,02260505,"Oxford High",45.5,95.6,44.5,97.8,13.8
2007,02270000,02270000,Palmer,153.5,98.7,136,98.5,12.6
2007,02270000,02270008,"Old Mill Pond",56.5,100,52,100,13
2007,02270000,02270305,"Converse Middle",44,97.7,39,97.4,11.8
2007,02270000,02270505,"Palmer High",53,98.1,45,97.8,12.9
2007,02290000,02290000,Peabody,452.9,94,398.5,93.4,14.2
2007,02290000,02290005,"Captain Samuel Brown",30.1,96.7,28.5,96.5,12.1
2007,02290000,02290007,"John E Burke",24.2,100,22.8,100,14.7
2007,02290000,02290010,"Thomas Carroll",39.2,100,36.2,100,13.5
2007,02290000,02290015,Center,24.8,99.2,23.5,99.2,16
2007,02290000,02290016,"John E. McCarthy",25,100,23.1,100,13.2
2007,02290000,02290027,"William A Welch Sr",25.9,100,22.8,100,11.9
2007,02290000,02290035,"South Memorial",24.3,100,23.1,100,17.2
2007,02290000,02290045,"West Memorial",20.3,95.1,19.4,94.9,12.9
2007,02290000,02290305,"J Henry Higgins Middle",99,86.9,90,84.4,15.4
2007,02290000,02290510,"Peabody Veterans Memorial High",140.1,91.4,109.1,90.8,13.9
2007,02300000,02300000,Pelham,10.3,100,10,100,12.1
2007,02300000,02300005,"Pelham Elementary",10.3,100,10,100,12.1
2007,02310000,02310000,Pembroke,202.9,97.8,185.9,97.6,16.5
2007,02310000,02310003,"Bryantville Elementary",34.8,94.3,32.8,93.9,16.8
2007,02310000,02310010,"Hobomock Elementary",36.9,100,34.9,100,18.7
2007,02310000,02310015,"North Pembroke Elem",38.4,100,35.4,100,18.4
2007,02310000,02310305,"Pembroke Community Middle School",39.2,93.6,34.2,92.7,12.9
2007,02310000,02310505,"Pembroke High School",53.6,100,48.6,100,16.1
2007,02340000,02340000,Petersham,9.9,89.9,8.4,95.2,12.6
2007,02340000,02340005,"Petersham Center",9.9,89.9,8.4,95.2,12.6
2007,02360000,02360000,Pittsfield,506.4,97.2,415.5,97.7,12.5
2007,02360000,02360010,Allendale,23.9,100,21.1,100,12.9
2007,02360000,02360035,Egremont,33.1,100,29,100,15
2007,02360000,02360045,"Robert T. Capeless Elementary School",16.8,100,16.2,100,14.9
2007,02360000,02360055,"Morningside Comm Sch",42.8,100,39.8,100,10
2007,02360000,02360065,Crosby,40.3,92.6,34.6,91.3,10.1
2007,02360000,02360090,Stearns,20.4,100,16.6,100,11.4
2007,02360000,02360100,Williams,23.2,100,21,100,14.5
2007,02360000,02360105,"Silvio O Conte Community",34.4,97.1,31.4,100,12.8
2007,02360000,02360305,"John T Reid Middle",54.4,92.7,46.4,93.5,12.7
2007,02360000,02360310,"Theodore Herberg Middle",56.3,100,49.5,99.2,13.4
2007,02360000,02360505,"Pittsfield High",81.3,94.1,59,97.3,12.3
2007,02360000,02360510,"Taconic High",79.5,97.9,50.9,96.8,12.6
2007,02380000,02380000,Plainville,54.6,98.2,51.6,98.1,15.5
2007,02380000,02380005,"Beatrice H Wood Elem",22.1,95.5,20.9,95.2,14.8
2007,02380000,02380010,"Anna Ware Jackson",32.5,100,30.7,100,16
2007,02390000,02390000,Plymouth,612.1,97.1,508.8,96.6,13.6
2007,02390000,02390003,"Mount Pleasant",10.8,100,7,100,13.4
2007,02390000,02390005,"Cold Spring",18.5,99.5,16.8,100,12.5
2007,02390000,02390010,Hedge,17,99.4,15.8,100,10.2
2007,02390000,02390011,"Federal Furnace Sch",37.4,97.3,34.5,97.1,13
2007,02390000,02390012,"Indian Brook",33.7,100,31.4,100,19
2007,02390000,02390015,"Manomet Elementary",26.2,99.6,24.1,100,13.3
2007,02390000,02390030,"Nathaniel Morton Elem",41.8,95.2,38.5,94.8,14.1
2007,02390000,02390046,"South Elementary",42,97.4,38.9,97.4,16.3
2007,02390000,02390047,"West Elementary",28,98.2,25.9,98.1,12.8
2007,02390000,02390305,"Plymouth South Middle",61,96.7,51.7,96.1,12.7
2007,02390000,02390405,"Plymouth Commun Intermed",94.5,97.9,83.8,97.6,13.9
2007,02390000,02390505,"Plymouth North High",80.6,97.5,65.9,97,12.4
2007,02390000,02390515,"Plymouth South High",83.4,91.9,74.4,90.6,10
2007,02390000,02390605,"Plymouth South Technical",37.1,100,0.1,100,20.1
2007,02400000,02400000,Plympton,16.8,97.6,15.8,100,14
2007,02400000,02400010,"Dennett Elementary",16.8,97.6,15.8,100,14
2007,02420000,02420000,Provincetown,36.4,92.9,29.6,94.6,5.8
2007,02420000,02420010,"Veterans Memorial Elem",16.3,90.2,14.2,95.8,6.3
2007,02420000,02420505,"Provincetown High",20.1,95,15.4,93.5,5.5
2007,02430000,02430000,Quincy,675.5,97.9,607.8,97.8,13
2007,02430000,02430020,"Beechwood Knoll Elem",23.1,100,21.5,100,14.9
2007,02430000,02430025,"Charles A Bernazzani Elem",23.6,100,22.6,100,14.2
2007,02430000,02430035,"Lincoln-Hancock Comm Sch",51,100,43.7,100,11.4
2007,02430000,02430040,"Atherton Hough",17.7,94.4,16.7,94,12.7
2007,02430000,02430055,"Clifford H Marshall Elem",37,100,32,96.9,12.8
2007,02430000,02430060,Merrymount,23.4,100,21.5,100,13.2
2007,02430000,02430065,Montclair,23.9,100,22.7,100,12.9
2007,02430000,02430075,"Francis W Parker",24.6,95.9,23.3,95.7,12.3
2007,02430000,02430090,"Snug Harbor Comm School",28.7,96.5,28.3,96.5,14
2007,02430000,02430095,Squantum,24.6,100,22,100,12.1
2007,02430000,02430110,"Wollaston School",21.8,100,20.9,100,13.2
2007,02430000,02430305,"Atlantic Middle",42.9,100,37.5,100,11.9
2007,02430000,02430310,"Broad Meadows Middle",36.3,99.2,29.6,100,8.5
2007,02430000,02430315,"Central Middle",40.2,90.8,36.5,93.2,14
2007,02430000,02430320,"Reay E Sterling Middle",30.6,100,27,100,9.9
